grp , pp , S , IDR , IDL , decTimeL , MTL , peakVelR , maxangleR , rho , circularityR , accQL , accTimeR , q4L , Rf , q2L , IPerfEfL , q3L , accQR , q2R , flsAmp , peakVelL , phDiffStd , MTR , decTimeR , IPerfR , IPerfL , circularityL , phDiffMean , IPerfEfR , q3R , maxangleL , flsPC , q1L , accTimeL , q4R , q1R , Lf
1,6,7,2,1,0.50694,1.1365,0.16856,0.2545,1,0.6549,1.063,0.49179,0.62789,0.38471,0.61033,14.104,0.62405,1.2125,0.58256,0.10867,0.17264,0.0023227,1.246,0.5095,5.1721,12.572,0.67075,-0.083066,6.4267,0.72356,0.35617,0.17565,0.74152,0.49543,0.62216,0.63058,0.38471
1,6,7,2,2,0.56128,0.82867,0.21716,0.50214,1,0.70069,1.2952,0.47526,0.66083,0.59679,0.65725,4.565,0.64566,1.1295,0.68773,0.16422,0.21708,0.0076694,0.82744,0.52595,4.8596,3.1534,0.66049,0.020252,6.0995,0.72681,0.33508,0.17522,0.85114,0.43994,0.64813,0.7355,0.59679
1,6,7,2,2,0.55512,0.90039,0.2047,0.42681,1,0.73761,1.2785,0.4812,0.71634,0.55804,0.65292,4.5033,0.69519,1.1253,0.73498,0.1612,0.20928,0.0059976,0.89929,0.51992,4.482,2.9103,0.73385,-0.0061455,5.315,0.7554,0.2649,0.17483,0.82117,0.446,0.64172,0.68318,0.55804
1,6,7,2,2,0.5549,0.79238,0.22136,0.52134,1,0.74251,1.2668,0.48663,0.72602,0.63189,0.68271,4.9961,0.61326,1.0708,0.70579,0.16529,0.23688,0.0045184,0.79291,0.51463,5.0637,3.303,0.73,-0.063519,6.067,0.74634,0.33885,0.17605,0.80354,0.44637,0.71981,0.79027,0.63189
1,6,7,3,1,0.50609,1.1112,0.17567,0.5241,1,0.63211,1.0791,0.49053,0.55893,0.42969,0.48809,7.5067,0.61304,1.1454,0.53078,0.11159,0.19506,0.0024881,1.1588,0.51033,2.2538,6.7873,0.57261,-0.0011531,3.6908,0.74721,0.43222,0.17364,0.55852,0.49519,0.60143,0.71648,0.42969
1,6,7,3,1,0.49972,1.1086,0.159,0.42391,1,0.63924,1.0411,0.49468,0.55854,0.38365,0.56155,12.649,0.55945,1.1331,0.61466,0.099182,0.17778,0.0025726,1.204,0.5065,3.0736,11.775,0.66617,-0.034674,5.2467,0.68276,0.36974,0.17246,0.6109,0.50249,0.60119,0.84701,0.38365
1,6,7,3,1,0.50759,0.98655,0.1608,0.34087,1,0.6599,1.0747,0.50209,0.64385,0.43194,0.61694,16.826,0.60907,1.0749,0.68635,0.11463,0.18934,0.0019472,0.98644,0.50049,6.7068,15.789,0.68213,-0.016114,10.814,0.67959,0.38091,0.17453,0.66163,0.49538,0.56444,0.64351,0.43194
1,6,7,3,2,0.54679,0.64773,0.24771,0.43007,1,0.78942,1.219,0.45787,0.75667,0.78125,0.73981,5.6331,0.69077,1.1973,0.79258,0.17405,0.25217,0.0080148,0.64715,0.54368,4.0262,4.0238,0.76728,0.095325,6.9563,0.77309,0.3659,0.17613,0.85933,0.45476,0.76051,0.9111,0.78125
1,6,7,3,2,0.55179,0.63147,0.23632,0.40792,1,0.8196,1.2552,0.47886,0.79234,0.79572,0.80091,7.0002,0.73297,1.1,0.74704,0.17213,0.2471,0.0038419,0.63044,0.52272,4.1277,4.1222,0.80216,0.031227,6.7098,0.91242,0.32671,0.17677,0.81624,0.44979,0.79573,0.87554,0.79572
1,6,7,3,2,0.53747,0.61898,0.24676,0.46089,1,0.83873,1.1682,0.47766,0.87785,0.80218,0.7612,5.7888,0.66831,1.1037,0.84967,0.17254,0.26674,0.0058335,0.61857,0.52396,4.2081,4.2051,0.76938,-0.017735,6.7623,0.78917,0.4014,0.17674,0.89562,0.46415,0.7116,0.88872,0.80218
2,7,1,1,1,0.53721,1.9081,0.085773,0.24144,1,0.6522,1.4245,0.51908,0.61365,0.21798,0.53491,6.6179,0.69607,1.0655,0.67633,0.081104,0.11195,0.003086,1.6769,0.48384,15.563,7.0978,0.57976,-0.0023778,15.367,0.65558,0.19545,0.17571,0.78778,0.46412,0.77117,0.62979,0.21798
2,7,1,1,1,0.5004,1.7038,0.075364,0.23148,1,0.70173,1.2416,0.5188,0.58659,0.24414,0.65987,4.8322,0.64224,1.0855,0.56782,0.08218,0.1013,0.0028132,1.3228,0.48457,17.945,7.6174,0.69911,0.0051837,16.868,0.72241,0.24669,0.17676,0.77913,0.50103,0.6659,0.67067,0.24414
2,7,1,1,1,0.50263,1.7489,0.11206,0.20699,1,0.64735,1.2453,0.52257,0.58192,0.26117,0.52524,4.4226,0.59766,1.0143,0.61217,0.085846,0.13467,0.0034798,1.5649,0.47942,10.579,4.3837,0.53959,-0.0031208,10.583,0.5507,0.20084,0.17675,0.68027,0.49819,0.67969,0.60711,0.26117
2,7,1,1,2,0.52474,1.2434,0.15522,0.30105,1,0.73445,1.3655,0.49415,0.741,0.40109,0.62597,2.9469,0.63865,1.1476,0.64321,0.14125,0.16467,0.0049171,1.1913,0.50686,5.3624,2.1532,0.72378,0.0074925,5.5406,0.69348,0.27253,0.17238,0.79294,0.47609,0.67613,0.73375,0.40109
2,7,1,1,2,0.52286,1.2847,0.15472,0.27448,1,0.76622,1.3893,0.50227,0.79606,0.37042,0.64387,2.5468,0.68665,1.1549,0.63789,0.14279,0.15088,0.0087357,1.2838,0.49852,4.2226,2.0659,0.75904,0.023793,4.2021,0.70436,0.25156,0.16791,0.81772,0.47793,0.7325,0.74067,0.37042
2,7,1,1,2,0.53248,1.4508,0.13966,0.20431,1,0.70287,1.4761,0.49506,0.70271,0.36621,0.60875,2.743,0.65033,1.2118,0.56835,0.12677,0.14488,0.0038845,1.3953,0.50599,5.5644,1.8579,0.69787,0.039741,5.4626,0.70948,0.18657,0.17479,0.76439,0.46823,0.66913,0.74083,0.36621
2,7,1,2,1,0.49088,1.4454,0.10882,0.23714,1,0.69682,1.1866,0.53188,0.6319,0.28935,0.5523,9.6689,0.80547,1.0294,0.58925,0.096578,0.12192,0.0051017,1.3978,0.46983,6.8405,10.161,0.66364,0.02373,7.6048,0.72515,0.18166,0.17665,0.71645,0.51103,0.60824,0.63976,0.28935
2,7,1,2,1,0.48861,1.7001,0.10018,0.23832,1,0.61418,1.1861,0.50896,0.62191,0.2585,0.46851,6.3135,0.56529,1.1539,0.56058,0.086097,0.1259,0.0037381,1.5864,0.49353,9.9552,6.5153,0.56425,0.031358,12.868,0.65294,0.17229,0.17672,0.74452,0.51261,0.6073,0.71907,0.2585
2,7,1,2,1,0.48996,1.8064,0.091921,0.23803,1,0.78412,1.2151,0.53582,0.60438,0.23304,0.50234,2.6381,0.62645,0.97581,0.63089,0.077903,0.11468,0.007389,1.5955,0.46623,8.1797,5.7244,0.5261,0.0053749,5.6205,0.64593,0.18485,0.17675,0.689,0.51112,0.73719,0.64237,0.23304
2,7,1,2,2,0.50807,0.77514,0.21302,0.3161,1,0.83547,1.0977,0.52419,0.83744,0.62391,0.74574,4.3457,0.69824,0.93478,0.72536,0.16268,0.20058,0.0055592,0.77484,0.47711,5.215,3.3863,0.79605,0.054795,4.9562,0.94569,0.24662,0.17639,0.85391,0.49323,0.84134,0.86796,0.62391
2,7,1,2,2,0.49902,0.67973,0.22718,0.1507,1,0.82941,1.0271,0.52381,0.7908,0.76294,0.7708,4.7451,0.68043,0.94078,0.86364,0.17613,0.21283,0.0042254,0.68002,0.47772,6.1219,3.9492,0.77681,0.088474,5.1124,0.81741,0.20448,0.17364,0.90048,0.5025,0.81755,0.7742,0.76294
2,7,1,2,2,0.5032,0.80011,0.20575,0.24214,1,0.75948,1.091,0.50658,0.78707,0.63189,0.68038,3.999,0.86765,1.0135,0.72596,0.16966,0.21033,0.0057166,0.79984,0.49468,5.0552,3.2844,0.79252,0.074733,5.3393,0.70883,0.26103,0.17404,0.81671,0.49806,0.82367,0.82001,0.63189
2,7,1,3,1,0.4836,1.4337,0.1146,0.20786,1,0.67587,1.2503,0.53127,0.59099,0.37435,0.57121,3.6773,0.64093,1.034,0.57953,0.10271,0.16056,0.0073487,1.3121,0.47044,4.4314,3.7957,0.64244,0.03426,5.8398,0.78666,0.24164,0.17442,0.83113,0.51712,0.67933,0.74897,0.37435
2,7,1,3,1,0.49142,1.3143,0.11236,0.28442,1,0.73464,1.2149,0.50128,0.63358,0.36439,0.57512,5.145,0.59067,1.1263,0.60832,0.10223,0.15628,0.0052707,1.2215,0.50051,4.6591,5.5403,0.62184,0.042084,7.0729,0.71928,0.24058,0.17518,0.83025,0.50963,0.69583,0.74993,0.36439
2,7,1,3,1,0.48305,1.5777,0.1015,0.21134,1,0.7175,1.2894,0.52771,0.55129,0.32552,0.56832,3.2829,0.73318,1.04,0.64623,0.10019,0.14058,0.0035242,1.5004,0.47372,3.6946,3.4194,0.72937,0.0181,6.0301,0.74099,0.23994,0.17657,0.84519,0.51759,0.70385,0.6579,0.32552
2,7,1,3,2,0.52173,0.38993,0.37934,0.14398,1,0.85021,1.0986,0.52156,0.91352,1.3428,0.8905,7.789,0.87946,0.92731,0.84611,0.17172,0.41397,0.028286,0.38884,0.48103,6.7329,6.7156,0.90735,0.017257,6.727,0.85021,0.18778,0.17648,0.90118,0.48085,0.92807,0.82763,1.3428
2,7,1,3,2,0.53528,0.52042,0.28765,0.22897,1,0.8577,1.1638,0.51361,0.89814,0.97656,0.85409,6.5461,0.85282,0.96485,0.7671,0.16949,0.29433,0.016845,0.52018,0.48831,5.0116,5.0254,0.88721,0.034852,4.9002,0.83379,0.16475,0.17057,0.86453,0.46665,0.91755,0.91459,0.97656
2,7,1,3,2,0.52778,0.48498,0.31738,0.11356,1,0.8614,1.1423,0.49301,0.91335,1.0696,0.84063,6.4683,0.71131,1.0557,0.85368,0.17653,0.32728,0.0076226,0.48493,0.50907,5.398,5.4054,0.84063,0.041859,6.1455,0.7789,0.16665,0.1767,0.80926,0.4743,0.90184,0.82974,1.0696
2,7,4,1,1,0.51106,1.3651,0.12305,0.3169,1,0.72781,1.2178,0.52044,0.52484,0.33104,0.52329,6.6432,0.65159,1.0166,0.58439,0.1079,0.15701,0.0012336,1.123,0.48301,18.355,6.6086,0.62599,0.0066117,19.308,0.71294,0.34437,0.17667,0.77847,0.49018,0.63995,0.60063,0.33104
2,7,4,1,1,0.5223,1.4057,0.12973,0.33594,1,0.71403,1.3133,0.51573,0.58019,0.32124,0.55005,6.5487,0.53733,1.1106,0.51017,0.10093,0.15135,0.0014769,1.2233,0.48678,13.371,6.1488,0.68133,0.013133,12.975,0.65864,0.43871,0.17672,0.76469,0.47886,0.6011,0.71084,0.32124
2,7,4,1,1,0.51421,1.4846,0.13099,0.37864,1,0.6613,1.3181,0.53703,0.58498,0.33053,0.60705,5.5538,0.58128,0.96953,0.62268,0.10992,0.14569,0.0019897,1.2584,0.46559,13.942,5.3643,0.66143,0.05983,13.361,0.69658,0.40832,0.17652,0.72837,0.48679,0.55848,0.65406,0.33053
2,7,4,1,2,0.5268,1.0403,0.16352,0.28714,1,0.68927,1.2036,0.50091,0.83399,0.46794,0.67657,3.5969,0.701,1.0977,0.5831,0.14548,0.18412,0.13049,1.0166,0.50156,13.152,2.5912,0.71695,0.050538,12.809,0.59067,0.11395,0.16895,0.74104,0.4742,0.68061,0.68644,0.46794
2,7,4,1,2,0.53182,1.0837,0.16681,0.50772,1,0.70167,1.2429,0.50471,0.71129,0.45839,0.69583,3.8818,0.68342,1.0586,0.59827,0.15586,0.12993,0.003493,1.085,0.49622,4.9348,2.417,0.80752,0.035154,5.1402,0.68858,0.4227,0.17062,0.88622,0.46911,0.58964,0.85277,0.45839
2,7,4,1,2,0.5128,1.0732,0.14387,0.43371,1,0.74735,1.2971,0.5147,0.78569,0.42459,0.61676,7.612,0.7204,1.0364,0.56897,0.13814,0.12573,0.0027858,1.0485,0.48775,13.007,5.2075,0.71232,0.01979,12.347,0.65697,0.21253,0.17535,0.85928,0.4892,0.62742,0.76775,0.42459
2,7,4,2,1,0.52625,1.185,0.13534,0.48276,1,0.70828,1.247,0.49728,0.51338,0.40109,0.72734,3.1106,0.75618,1.0966,0.63018,0.13475,0.15432,0.041425,1.023,0.5054,10.716,5.2042,0.77759,0.047206,13.131,0.55341,0.38534,0.17441,0.83589,0.47473,0.6337,0.7406,0.40109
2,7,4,2,1,0.50351,1.4349,0.11457,0.39484,1,0.68877,1.2947,0.52141,0.60386,0.34555,0.60903,3.9606,0.74082,1.0006,0.5382,0.1103,0.15519,0.0015142,1.0366,0.48301,17.675,3.7606,0.665,0.079383,20.459,0.7257,0.29164,0.17675,0.75014,0.4972,0.67916,0.79692,0.34555
2,7,4,2,1,0.5162,1.3004,0.14062,0.37427,1,0.67404,1.3518,0.51228,0.57275,0.35511,0.53175,8.6502,0.75408,1.0597,0.58262,0.11202,0.14362,0.0015443,1.2517,0.48985,8.5029,8.4633,0.6803,0.058048,10.316,0.64014,0.40052,0.17677,0.87235,0.48539,0.70613,0.66338,0.35511
2,7,4,2,2,0.54367,0.58744,0.25791,0.17792,1.1765,0.85281,1.2161,0.51351,0.89772,0.66406,0.79733,5.9923,0.6645,0.97035,0.81757,0.11672,0.26751,0.94617,0.61374,0.48816,6.7121,4.4987,0.84133,0.77252,6.8729,0.72015,0.18371,0.12735,0.86484,0.45806,0.88583,0.75406,0.78125
2,7,4,2,2,0.51052,0.5356,0.30313,0.50116,1,0.8085,1.0485,0.49994,0.85717,0.93587,0.88144,6.7957,0.79983,1.0114,0.78223,0.17674,0.27793,0.0036103,0.5354,0.50193,7.4797,4.8719,0.84014,0.08917,8.1809,0.85534,0.3116,0.17614,0.85167,0.49136,0.78255,0.85175,0.93587
2,7,4,2,2,0.52217,0.45033,0.35255,0.33095,1,0.86775,1.1007,0.48839,0.82945,1.1308,0.79873,6.8612,0.8295,1.0616,0.88116,0.16902,0.32174,0.0088575,0.44993,0.51384,8.9053,5.7965,0.80103,0.10387,9.1231,0.82449,0.26837,0.17392,0.86265,0.48006,0.86589,0.93129,1.1308
2,7,4,3,1,0.48069,1.7611,0.33725,0.2092,4.5,0.87546,1.0068,0.52499,0.66421,1.0653,0.6151,7.0654,0.64805,0.92072,0.84565,0.00010726,0.10693,0.90135,0.47402,0.47723,5.7646,6.9161,0.64938,-1.8099,7.9628,0.78069,0.19656,0.00028382,0.58292,0.52061,0.89041,0.88198,0.23674
2,7,4,3,1,0.46716,1.5184,0.34414,0.20559,4.6667,0.85967,0.95843,0.50905,0.59374,1.1393,0.56473,10.66,0.74905,0.97826,0.90323,5.7102e-05,0.096295,0.98116,0.45222,0.4932,5.8538,11.255,0.61343,2.7074,7.5985,0.79977,0.19922,0.00014045,0.81246,0.53496,0.82689,0.81174,0.24414
2,7,4,3,1,0.4995,1.8429,0.32483,0.18685,4.2083,0.82581,1.1735,0.51544,0.6164,1.0839,0.63721,4.0989,0.81286,0.95439,0.83962,2.2781e-05,0.11311,0.98722,0.4648,0.48673,5.64,4.0347,0.69091,2.8864,7.967,0.79493,0.20091,4.2872e-05,0.90129,0.50126,0.83341,0.82289,0.25755
2,7,4,3,2,0.51596,0.32964,0.44804,0.26599,1,0.89839,1.0836,0.51378,0.75122,1.5346,0.90952,6.9658,0.83045,0.96572,0.91039,0.14292,0.44164,0.017467,0.3292,0.48926,7.9128,7.9514,0.84905,0.16131,11.311,0.87731,0.17359,0.17092,0.74383,0.4871,0.87544,0.86095,1.5346
2,7,4,3,2,0.51426,0.34902,0.44161,0.33414,1,0.88898,1.0889,0.51792,0.85937,1.4323,0.91877,8.0625,0.90097,0.94769,0.8564,0.13908,0.40366,0.014903,0.34844,0.48496,7.4829,7.5004,0.85048,0.16979,11.392,0.87279,0.1725,0.16578,0.80376,0.48863,0.85185,0.96737,1.4323
2,7,4,3,2,0.52544,0.35895,0.42042,0.18783,1.0476,0.90063,1.1325,0.52078,0.89114,1.4323,0.89653,8.4917,0.77567,0.93662,0.876,0.12797,0.40328,0.91183,0.35807,0.48203,7.2838,7.2959,0.86441,-0.69961,10.514,0.86751,0.12613,0.1418,0.83838,0.47737,0.93496,0.90651,1.3672
2,7,7,1,1,0.47975,1.3511,0.099056,0.26353,1,0.66692,1.0195,0.50541,0.60029,0.28853,0.64749,11.067,0.77436,1.0869,0.5791,0.098852,0.14934,0.0019851,0.93973,0.49892,23.07,10.526,0.6832,-0.0001032,22.944,0.58483,0.18467,0.17647,0.7056,0.52222,0.62514,0.56665,0.28853
2,7,7,1,1,0.49987,1.6053,0.11108,0.34658,1,0.70971,1.1304,0.51415,0.63266,0.30768,0.54155,5.5524,0.58008,1.0738,0.63439,0.10317,0.17198,0.002278,1.0529,0.48958,19.872,5.0437,0.62935,0.011198,21.477,0.55503,0.40527,0.17656,0.83174,0.50108,0.65266,0.72496,0.30768
2,7,7,1,1,0.49076,1.2793,0.17972,0.43254,1,0.63303,1.0865,0.52079,0.67975,0.31595,0.55928,10.743,0.61258,1.0295,0.52842,0.1045,0.17444,0.0018107,1.3792,0.48046,6.6293,10.235,0.7341,0.0050003,7.1932,0.58932,0.46496,0.17666,0.82796,0.51117,0.5169,0.46009,0.31595
2,7,7,1,2,0.49588,0.56347,0.11103,0.16444,2.75,0.68849,1.0003,0.54949,0.78609,0.31672,0.84525,5.6473,0.83283,0.91368,0.66928,0.12614,0.27216,0.95712,1.3304,0.45249,10.537,4.6553,0.83221,-2.0926,10.203,0.75585,0.15527,0.11171,0.76544,0.50592,0.6263,0.65306,0.87099
2,7,7,1,2,0.47807,0.56382,0.10974,0.25353,2.9167,0.75964,0.93863,0.53317,0.82182,0.30438,0.84878,5.7644,0.69794,0.96528,0.55594,0.11994,0.2713,0.96653,1.3688,0.46905,11.801,4.6478,0.82284,-1.9731,11.597,0.61796,0.15517,0.10852,0.74808,0.52372,0.70602,0.60625,0.88778
2,7,7,1,2,0.48401,0.60214,0.10044,0.18218,3.0435,0.69242,0.97231,0.5468,0.79014,0.28076,0.83378,5.3086,0.764,0.92134,0.69323,0.15067,0.26371,0.968,1.4595,0.45535,11.459,4.4129,0.7672,-2.4019,11.869,0.71525,0.13647,0.1338,0.69461,0.51769,0.63715,0.62151,0.85449
2,7,7,2,1,0.46884,1.7944,0.21751,0.30683,2.7391,0.81636,1.0204,0.50687,0.63982,0.66873,0.63066,4.1494,0.70753,1.006,0.80097,4.4863e-05,0.13618,0.9738,0.75791,0.49447,5.3741,3.9834,0.57018,2.6724,5.7598,0.71547,0.10155,9.3392e-05,0.64214,0.53191,0.77262,0.6884,0.24414
2,7,7,2,1,0.48116,1.9949,0.21678,0.21812,3.0435,0.82702,1.1433,0.51795,0.56737,0.69754,0.55221,3.1496,0.66339,0.96298,0.83019,0.00015829,0.13345,0.95753,0.76538,0.48339,5.3576,2.8309,0.54983,1.8452,5.9088,0.77785,0.11979,0.0003455,0.57621,0.51937,0.82335,0.78892,0.22919
2,7,7,2,1,0.45751,1.922,0.22683,0.20581,2.8095,0.82688,0.98122,0.50717,0.58062,0.68592,0.49321,4.1802,0.63359,1.0006,0.82635,2.5241e-05,0.11149,0.97448,0.71556,0.49425,5.7082,4.0302,0.47618,0.32322,6.1225,0.83403,0.12324,5.4878e-05,0.64465,0.54325,0.84935,0.76839,0.24414
2,7,7,2,2,0.47701,0.56003,0.14201,0.2851,2.2727,0.80628,0.92792,0.50345,0.82876,0.39786,0.84002,5.745,0.81911,1.083,0.79717,0.13034,0.29034,0.92896,1.1067,0.49793,5.5331,4.6808,0.82655,-1.357,6.3254,0.71369,0.18714,0.12354,0.749,0.52479,0.74941,0.81635,0.90422
2,7,7,2,2,0.47954,0.52403,0.18804,0.32962,1.5652,0.85261,0.93003,0.50232,0.84739,0.62391,0.87999,6.3475,0.88588,1.0395,0.83897,0.16444,0.28429,0.9501,0.78902,0.49896,5.1082,4.9886,0.88762,0.37185,5.6169,0.90374,0.20918,0.16366,0.74691,0.52238,0.74607,0.95058,0.97656
2,7,7,2,2,0.47244,0.45662,0.20212,0.28129,1.56,0.83031,0.90441,0.50492,0.82212,0.69754,0.88978,6.8917,0.87717,1.0239,0.78897,0.14545,0.32495,0.95091,0.74971,0.49642,5.375,5.7295,0.85358,-1.2479,4.8099,0.90152,0.1911,0.15292,0.80213,0.52977,0.75577,0.8786,1.0882
2,7,7,3,1,0.49496,1.7087,0.33245,0.18411,4.0435,0.79647,1.1853,0.53309,0.58425,1.0812,0.53566,6.6241,0.66787,0.88752,0.81603,0.00011954,0.11791,0.96105,0.48806,0.469,5.4216,6.8442,0.6042,-1.0357,7.4919,0.74604,0.25063,0.00016786,0.5563,0.50632,0.8166,0.71645,0.26739
2,7,7,3,1,0.49885,1.6903,0.33469,0.26937,3.88,0.77942,1.1429,0.51912,0.50605,1.0764,0.56355,7.2555,0.68882,0.93725,0.77035,2.7986e-05,0.12275,0.96645,0.46465,0.48304,5.6095,7.0716,0.55344,0.58118,7.4025,0.82293,0.30649,4.7727e-05,0.45453,0.50248,0.8751,0.79854,0.27743
2,7,7,3,1,0.50954,1.5543,0.32711,0.20454,3.8095,0.83991,1.345,0.52373,0.54742,1.1004,0.61378,6.4933,0.77084,0.9203,0.86585,6.2215e-05,0.12493,0.96498,0.46575,0.47842,5.6066,6.1138,0.66762,0.54776,7.8183,0.80139,0.22036,0.00011063,0.73637,0.49161,0.85532,0.72616,0.28884
2,7,7,3,2,0.49251,0.30433,0.52208,0.24784,1,0.89168,0.96979,0.5246,0.85324,1.6526,0.87618,9.9902,0.88639,0.91558,0.8402,0.12892,0.46276,0.01517,0.30402,0.4787,8.5743,8.5716,0.85324,0.20096,12.598,0.89117,0.1731,0.1673,0.82111,0.51079,0.87073,0.8973,1.6526
2,7,7,3,2,0.5074,0.24344,0.62576,0.24001,1,0.88257,1.0368,0.52517,0.84486,2.0508,0.88073,11.958,0.92181,0.91475,0.85225,0.11496,0.5381,0.024802,0.24318,0.47895,10.71,10.707,0.8985,0.2516,12.445,0.84341,0.25994,0.17018,0.91707,0.49672,0.87987,0.96064,2.0508
2,7,7,3,2,0.50312,0.26009,0.59156,0.25899,1.0526,0.87717,1.0164,0.51984,0.89878,1.8555,0.98106,10.88,0.8565,0.9356,0.865,0.10196,0.51397,0.98486,0.25993,0.48402,10.031,10.027,0.93559,-0.27186,11.71,0.89419,0.16151,0.14462,0.90708,0.50074,0.8974,0.95336,1.9531
1,8,1,1,1,0.4663,2.0516,0.13805,0.22535,1,0.62173,1.0704,0.49866,0.52782,0.24172,0.64213,2.8914,0.70525,1.2973,0.61349,0.085319,0.15391,0.0010373,1.7778,0.50272,7.3335,2.6555,0.53231,0.066291,7.3192,0.73897,0.30965,0.17642,0.63723,0.5342,0.60563,0.69021,0.24172
1,8,1,1,1,0.46731,1.7705,0.1454,0.22184,1,0.6956,1.105,0.5001,0.56404,0.24695,0.57783,6.7372,0.65847,1.3494,0.6046,0.083941,0.14546,0.0011636,1.7749,0.50077,4.6376,6.6243,0.56116,0.069747,4.6806,0.76862,0.23126,0.17672,0.70279,0.53393,0.60153,0.87539,0.24695
1,8,1,1,1,0.46501,1.9681,0.12623,0.27591,1,0.55801,1.066,0.50815,0.59067,0.25139,0.60212,7.5744,0.72749,1.2305,0.53015,0.087077,0.1465,0.0014432,1.6018,0.49434,13.264,6.8826,0.50841,0.092941,13.694,0.63867,0.26528,0.17656,0.7536,0.53628,0.56197,0.77436,0.25139
1,8,1,1,2,0.47254,1.1318,0.20983,0.15751,1,0.5391,1.1429,0.48023,0.58308,0.44041,0.57399,3.4304,0.74677,1.3075,0.55136,0.14022,0.25376,0.0020959,0.90428,0.52274,15.84,2.3341,0.54455,0.041612,15.148,0.62527,0.20835,0.17565,0.65433,0.52836,0.5782,0.69299,0.44041
1,8,1,1,2,0.46352,1.3211,0.15952,0.32091,1,0.73695,1.1263,0.47631,0.58453,0.36621,0.55574,2.9621,0.79199,1.4284,0.65349,0.13392,0.1658,0.0022443,1.1337,0.52607,12.675,2.001,0.72622,0.09198,12.643,0.71391,0.29334,0.1724,0.76706,0.53725,0.6152,0.80525,0.36621
1,8,1,1,2,0.47696,1.1274,0.22315,0.25271,1,0.6684,1.1791,0.48422,0.653,0.43846,0.6379,3.1458,0.77415,1.3684,0.52827,0.16083,0.191,0.0042597,1.1307,0.51682,5.5264,2.7212,0.73219,0.070261,5.9553,0.7567,0.28164,0.16452,0.74791,0.52409,0.61623,0.76613,0.43846
1,8,1,2,1,0.46737,1.0054,0.21581,0.20655,1,0.56496,1.0167,0.50222,0.57938,0.39673,0.64129,13.77,0.6942,1.2388,0.60148,0.1198,0.21221,0.0020427,1.0052,0.50031,10.116,14.617,0.6232,0.060473,11.122,0.67701,0.22292,0.17673,0.59284,0.53538,0.67025,0.77943,0.39673
1,8,1,2,1,0.4737,1.4515,0.15437,0.20182,1,0.67225,1.1112,0.50665,0.63847,0.29773,0.65319,10.725,0.69403,1.2329,0.62418,0.10063,0.16096,0.001287,1.3566,0.49579,9.7393,10.616,0.58587,0.047178,13.107,0.76313,0.20526,0.17657,0.65723,0.5283,0.55723,0.72379,0.29773
1,8,1,2,1,0.47485,1.5549,0.17542,0.22981,1,0.64661,1.1958,0.48815,0.5726,0.33031,0.57266,3.8791,0.78454,1.4331,0.58072,0.098304,0.18667,0.0015986,1.4028,0.51346,6.4171,3.4835,0.61499,0.088081,7.2589,0.82931,0.25737,0.17613,0.69978,0.52581,0.5789,0.95111,0.33031
1,8,1,2,2,0.50263,0.77813,0.31806,0.23712,1,0.67029,1.1461,0.45265,0.60273,0.64174,0.71049,4.7046,0.87712,1.396,0.56714,0.16925,0.31695,0.0022468,0.77762,0.54865,5.2184,3.4511,0.71927,0.023417,6.0416,0.59718,0.25036,0.17489,0.65745,0.4987,0.65467,0.78553,0.64174
1,8,1,2,2,0.49334,0.92053,0.21848,0.29516,1,0.73002,1.2789,0.46012,0.69669,0.53267,0.65026,4.3251,0.82843,1.5158,0.57454,0.14234,0.21214,0.0026455,0.85367,0.54174,7.429,2.8579,0.83555,0.076832,7.8199,0.81402,0.36159,0.17653,0.79941,0.50776,0.6212,0.9582,0.53267
1,8,1,2,2,0.51571,0.82278,0.22472,0.3221,1,0.78847,1.244,0.43244,0.65383,0.62391,0.68553,4.2136,0.88742,1.4709,0.58111,0.1694,0.20528,0.0069855,0.82191,0.56878,4.8955,3.1846,0.82908,0.11361,5.4562,0.68515,0.40578,0.17385,0.90316,0.48551,0.70299,0.9837,0.62391
1,8,1,3,1,0.49807,1.3388,0.21745,0.24187,1,0.56543,1.2345,0.49417,0.60297,0.35979,0.51217,7.205,0.59631,1.3681,0.48711,0.1104,0.20721,0.0013264,1.3955,0.50655,1.8835,6.457,0.6463,0.067671,3.1567,0.5904,0.34127,0.1767,0.73347,0.50314,0.58342,0.79211,0.35979
1,8,1,3,1,0.50436,1.3843,0.17706,0.31316,1,0.64383,1.2781,0.497,0.61656,0.34386,0.55016,6.6769,0.73986,1.37,0.56214,0.10169,0.20972,0.0013034,1.165,0.5052,5.7324,6.3884,0.6649,0.06823,9.6598,0.75845,0.35764,0.17611,0.74,0.49684,0.60508,0.84663,0.34386
1,8,1,3,1,0.49214,1.3119,0.1782,0.27201,1,0.63925,1.2573,0.50841,0.53316,0.37042,0.59176,8.9887,0.70886,1.2937,0.49449,0.11332,0.19499,0.0019183,1.2299,0.49355,5.0881,8.8242,0.68243,0.08208,8.5361,0.68686,0.28294,0.17669,0.81813,0.50952,0.64709,0.8635,0.37042
1,8,1,3,2,0.49265,0.34076,0.43793,0.15817,1,0.89445,0.97908,0.46983,0.86077,1.4648,0.83671,7.7055,0.77225,1.1443,0.8728,0.15828,0.47272,0.0053357,0.34036,0.53312,7.6524,7.6442,0.84512,0.13548,8.9329,0.86098,0.12318,0.17591,0.82074,0.51029,0.92814,0.87373,1.4648
