grp,pp,S,DID,HarmonicityL,HarmonicityR,HarmonicityDownL,HarmonicityDownR,HarmonicityUpL,HarmonicityUpR,CircularityL,CircularityR,fL,fR,IDefL,IDefR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,5,2,2,1,0.14743,1,0.29939,1,0.055719,0.82932,0.87677,1.3197,0.58066,3.4814,4.7763,0.39584,0.21133,0.3825,0.854,0.19,0.366,0.1885,0.499,0.5,0.42588,6.796,4.6838,9.1016,5.5929,0.84441,0.8679,0.12705,0.20889,0.80906,0.87743,0.87625,0.84928,0.86396,0.90991,0.80801,0.80097,0.23213,0.33797,0.036162,2.2727,0.7835,0.63449,1.0636,0.94849,1.2115,1.2016,0.89132,2.9377,-0.001,-0.0052288
2,5,2,3,1,0.077005,1,0.082067,1,0.064523,0.77167,0.87545,1.0759,0.36414,3.1742,5.7828,0.29854,0.15204,0.465,1.34,0.235,0.504,0.23,0.846,0.50102,0.38053,5.5902,3.9716,6.8262,4.3156,0.77776,0.83991,0.14855,0.28187,0.73952,0.90054,0.80911,0.81,0.80466,0.92647,0.73833,0.74358,0.22145,0.31257,0.035735,3,0.39744,0.37184,-2.5402,0.7651,1.1772,1.116,0.92212,1.2361,-0.0325,-0.13978
2,5,2,3,1,0.066969,1,0.058339,1,0.077832,0.77937,0.85638,1.247,0.34555,3.0861,5.5184,0.34232,0.15951,0.4115,1.327,0.2065,0.501,0.201,0.775,0.5068,0.39493,6.317,4.0105,7.4997,4.1586,0.79307,0.82832,0.13956,0.27143,0.74852,0.88966,0.82134,0.79925,0.79561,0.90026,0.75238,0.71551,0.22615,0.3325,0.027302,3.5,0.47367,0.3882,-1.1895,0.97765,1.1626,1.1336,0.89919,2.2263,-0.003,-0.014581
2,5,2,3,1,0.087742,1,0.10759,1,0.059319,0.76966,0.84253,1.3128,0.41624,3.2681,5.391,0.38084,0.16221,0.382,1.253,0.192,0.509,0.187,0.75,0.50381,0.4088,6.8049,4.2473,8.5552,4.3025,0.77441,0.78561,0.13702,0.28987,0.73123,0.843,0.80897,0.74294,0.77561,0.86117,0.73094,0.7044,0.2018,0.33302,0.023752,3.1538,0.61393,0.48301,-0.54005,0.98031,1.1556,1.1004,0.90959,9.8503,0.004,0.020942
2,5,3,1,1,1,1,1,1,1,0.87437,0.86909,1.878,1.878,3.6423,3.9131,0.52372,0.54005,0.272,0.271,0.138,0.136,0.133,0.13,0.50709,0.50769,9.5568,9.5921,13.391,14.439,0.86706,0.86297,0.11417,0.10057,0.86648,0.88445,0.86879,0.90502,0.86464,0.85978,0.87806,0.83882,0.18814,0.13541,0.92264,1,0.99754,0.7968,0.20741,0.0054067,1.233,0.8875,0.85577,0.20789,0.017,0.125
2,5,3,1,1,1,1,1,1,1,0.85023,0.85259,1.878,1.878,3.2664,3.5363,0.52387,0.53131,0.269,0.269,0.14,0.136,0.135,0.134,0.50909,0.50362,9.6634,9.6634,12.143,13.146,0.8777,0.87895,0.13277,0.10964,0.79648,0.84378,0.92013,0.91265,0.91064,0.87667,0.85808,0.8086,0.20758,0.1484,0.78326,1,0.99092,0.88809,0.097538,0.010967,1.2141,0.90289,0.79531,0.10866,0.008,0.05948
2,5,3,1,1,1,1,1,1,1,0.859,0.85103,1.8029,1.8029,3.6469,3.699,0.53128,0.54728,0.276,0.275,0.142,0.142,0.138,0.136,0.51195,0.5,9.4183,9.4526,13.213,13.451,0.88494,0.85626,0.15184,0.13861,0.8237,0.82906,0.91672,0.92647,0.8822,0.86699,0.85596,0.80626,0.17389,0.20749,0.78384,1,0.99678,0.88054,0.082862,0.011614,1.2134,0.87409,0.82796,0.10539,0.01,0.072464
2,5,3,2,1,0.35402,1,1,1,0.09284,0.86944,0.8755,1.5625,0.78125,3.4851,4.8459,0.41356,0.26164,0.318,0.654,0.169,0.308,0.153,0.34,0.52349,0.4728,8.1744,6.1162,10.96,7.4097,0.8765,0.86148,0.14087,0.19126,0.84504,0.89468,0.87157,0.87629,0.89507,0.85465,0.89737,0.8154,0.15887,0.18396,0.17508,2,0.87331,0.66427,3.0616,0.52989,1.2396,1.2081,0.88078,0.41161,-0.027,-0.16981
2,5,3,2,1,0.20352,1,0.29534,1,0.072453,0.81498,0.86844,1.5244,0.57165,2.9365,4.7834,0.42755,0.2131,0.333,0.854,0.171,0.349,0.161,0.489,0.51406,0.41383,7.8062,4.6838,8.8183,5.6011,0.86529,0.8579,0.15599,0.23609,0.78121,0.89405,0.88452,0.85988,0.86807,0.89622,0.80466,0.77584,0.20952,0.39444,0.04752,2.6667,0.58612,0.41071,-1.5849,0.98387,1.2015,1.1925,0.87705,1.2818,0.007,0.042042
2,5,3,2,1,0.70362,1,1,1,0.11942,0.8421,0.87493,1.4936,0.68934,2.9144,4.6474,0.43617,0.24491,0.332,0.696,0.175,0.316,0.16,0.372,0.52198,0.45631,7.8297,5.7471,8.7783,6.6773,0.87163,0.87225,0.12823,0.19228,0.7923,0.90325,0.88112,0.87253,0.8826,0.87744,0.83656,0.82448,0.19835,0.55255,0.051743,2.1667,0.77243,0.57497,1.8568,0.92979,1.2198,1.2102,0.86731,2.5123,0.011,0.066265
2,5,3,3,1,0.086122,1,0.09238,1,0.082753,0.75896,0.88151,1.3709,0.45072,3.1163,5.6941,0.37254,0.18919,0.361,1.08,0.181,0.427,0.176,0.658,0.50716,0.40925,7.2007,4.9277,8.6323,5.2724,0.77825,0.83867,0.13385,0.26933,0.72219,0.91947,0.79074,0.83385,0.79078,0.89059,0.76652,0.76816,0.22026,0.59673,0.11534,3,0.47059,0.35145,3.0506,0.52633,1.1673,1.0953,0.91457,1.7778,0.03,0.1662
2,5,3,3,1,0.065793,1,0.062531,1,0.059874,0.80711,0.87194,1.3535,0.39405,3.0157,5.7446,0.37715,0.16364,0.363,1.267,0.186,0.463,0.178,0.82,0.5124,0.36211,7.1611,4.2004,8.3077,4.534,0.83946,0.84931,0.15036,0.31645,0.7517,0.93249,0.87002,0.83262,0.86398,0.91155,0.7871,0.74068,0.15913,0.64414,0.035424,3.5,0.54632,0.41175,0.88966,0.98667,1.1985,1.1823,0.90678,2.4377,0.021,0.1157
2,5,3,3,1,0.10622,1,0.11938,1,0.084447,0.786,0.88408,1.4453,0.48828,3.1245,5.8522,0.40946,0.1965,0.352,1.045,0.18,0.396,0.173,0.646,0.50992,0.38373,7.3848,5.0928,8.8764,5.6002,0.8005,0.85728,0.12873,0.30145,0.7585,0.90769,0.81621,0.80841,0.81829,0.93494,0.79291,0.79704,0.18957,0.61939,0.061145,3,0.43087,0.30575,1.0423,0.76137,1.1911,1.1936,0.91295,0.87969,0,0
2,7,1,1,1,1,1,1,1,1,0.79897,0.78274,1.3563,1.3563,2.9395,2.5819,0.40337,0.36803,0.3915,0.3955,0.1965,0.1955,0.188,0.1955,0.51554,0.50797,6.6406,6.5727,7.5094,6.5284,0.79854,0.76842,0.15681,0.12789,0.82891,0.85284,0.82552,0.76035,0.7867,0.70442,0.7664,0.80971,0.19135,0.23739,0.74365,1,0.99863,0.94131,0.020594,0.036726,1.1197,0.84115,0.76361,0.027938,-0.002,-0.010217
2,7,1,1,1,1,1,1,1,1,0.80775,0.74658,0.97656,0.97656,3.3038,2.558,0.30471,0.28843,0.513,0.52,0.256,0.266,0.246,0.248,0.51134,0.51136,5.0672,4.999,6.4401,4.9192,0.79213,0.72012,0.1662,0.17575,0.85752,0.77978,0.8239,0.70873,0.72607,0.65991,0.77445,0.75662,0.34509,0.21239,0.74712,1,0.98457,0.98824,0.042679,0.016791,1.0976,0.79441,0.76117,0.035538,0.007,0.02729
2,7,1,1,1,1,1,1,1,1,0.78681,0.79239,1.0653,1.0653,3.1484,2.9981,0.32395,0.30975,0.489,0.494,0.257,0.253,0.228,0.229,0.53696,0.52908,5.3159,5.2621,6.4384,6.0689,0.75851,0.73945,0.15937,0.14979,0.8309,0.76724,0.79354,0.75035,0.70114,0.70239,0.78425,0.76461,0.16838,0.22892,0.76218,1,0.99938,0.99585,0.048628,0.0077245,1.11,0.78394,0.78078,0.053399,0.01,0.0409
2,7,1,2,1,1,1,1,0.31222,1,0.76127,0.80808,0.63345,0.63345,3.3646,3.8362,0.2014,0.21272,0.774,0.764,0.32,0.344,0.447,0.425,0.41702,0.44624,3.3585,5.2356,4.347,5.0212,0.73953,0.80457,0.20638,0.19038,0.87378,0.8767,0.72916,0.81912,0.69232,0.79002,0.73589,0.731,0.25603,0.38424,0.7738,1,0.99784,0.87985,0.04806,0.0055971,1.1003,0.71877,0.81474,0.050726,0.02,0.05168
2,7,1,2,1,1,1,1,1,1,0.76761,0.77912,0.76941,0.76941,3.1441,3.3634,0.21266,0.23317,0.696,0.677,0.307,0.316,0.368,0.364,0.4587,0.46942,3.7349,5.9084,4.5173,4.9681,0.76868,0.7508,0.16092,0.19801,0.85324,0.83253,0.79472,0.77639,0.72455,0.71793,0.70871,0.70223,0.29593,0.30878,0.81505,1,0.98101,0.90357,0.095423,0.0054724,1.0979,0.69198,0.8203,0.093313,0.024,0.068966
2,7,1,2,1,1,1,1,0.24855,0.20129,0.7625,0.81423,0.626,0.626,3.1549,4.1091,0.20124,0.19763,0.817,0.811,0.328,0.349,0.48,0.465,0.39715,0.43666,3.1817,4.9322,3.8615,5.0668,0.74569,0.79808,0.21595,0.21109,0.84648,0.86603,0.77421,0.82619,0.79456,0.7734,0.63222,0.6854,0.30295,0.22975,0.79277,1,0.98323,0.82022,0.084289,0.0073053,1.1326,0.67239,0.86062,0.076072,0.024,0.058752
2,7,1,3,0.067449,0.11962,0.070151,0.17194,0.054159,0.084853,0.76637,0.84948,0.39062,0.39062,3.5753,5.5198,0.15746,0.15594,1.245,1.212,0.423,0.485,0.776,0.761,0.3552,0.40215,2.0879,4.391,2.8718,4.5543,0.7096,0.80303,0.26733,0.25897,0.8391,0.8891,0.70529,0.76204,0.74955,0.81804,0.58826,0.71831,0.54523,0.347,0.73234,1,0.97415,0.56796,0.011313,0.007786,1.1728,0.49033,1.0205,0.017081,0.026,0.041767
2,7,1,3,0.090237,0.10897,0.061729,0.088604,0.090237,0.11484,0.71553,0.8253,0.37802,0.37802,3.2579,5.2835,0.14706,0.1586,1.283,1.266,0.445,0.468,0.821,0.768,0.34653,0.37953,2.0261,4.2037,2.5392,4.1734,0.68594,0.7512,0.2693,0.26375,0.79757,0.87946,0.69533,0.72718,0.7523,0.83052,0.57236,0.71051,0.34156,0.35221,0.75459,1,0.94924,0.50953,0.027226,0.011292,1.1202,0.50365,0.94366,0.033833,0.024,0.037412
2,7,1,3,0.082251,0.095769,0.071952,0.066412,0.082251,0.10388,0.75474,0.84287,0.36272,0.36272,3.8379,5.3037,0.1436,0.14256,1.39,1.339,0.48,0.527,0.907,0.823,0.33699,0.36915,1.8701,3.9746,2.7611,3.961,0.68041,0.7978,0.34756,0.2551,0.8513,0.92678,0.64076,0.77174,0.73011,0.84033,0.60233,0.71476,0.41007,0.33456,0.7514,1,0.98904,0.57184,0.028738,0.007012,1.1709,0.45365,1.0193,0.025964,0.029,0.041727
2,7,2,1,1,1,1,1,1,1,0.748,0.86541,1.5259,1.5259,2.3504,3.7409,0.41438,0.44791,0.338,0.33,0.18,0.176,0.153,0.158,0.52747,0.52548,7.6907,7.8772,6.9537,11.336,0.7184,0.87507,0.22361,0.12156,0.754,0.88179,0.87765,0.94018,0.76783,0.8421,0.67942,0.8472,0.16764,0.1937,0.64373,1,0.95882,0.9821,0.18104,0.016637,1.1285,0.87105,0.75143,0.18135,0.016,0.094675
2,7,2,1,1,1,1,1,1,1,0.77951,0.88064,1.4361,1.4361,2.7691,3.9516,0.40335,0.43733,0.341,0.352,0.186,0.182,0.16,0.164,0.52861,0.52243,7.6231,7.3848,8.1204,11.226,0.7767,0.88336,0.14888,0.15688,0.78656,0.88192,0.88347,0.96226,0.75061,0.84999,0.73075,0.85145,0.33105,0.1844,0.8078,1,0.93714,0.99875,0.18179,0.014991,1.1603,0.90895,0.76863,0.16493,0.018,0.10557
2,7,2,1,1,1,1,1,1,1,0.74686,0.83541,1.3787,1.3787,3.0517,3.7397,0.38855,0.41059,0.366,0.359,0.188,0.186,0.168,0.171,0.53591,0.51657,7.1024,7.2408,8.338,10.417,0.71625,0.84081,0.15518,0.13111,0.75733,0.86011,0.76859,0.87737,0.70161,0.7867,0.6853,0.83395,0.16616,0.17982,0.65784,1,0.98388,0.9894,0.17575,0.014902,1.1193,0.82355,0.77388,0.19085,0.017,0.092896
2,7,2,2,1,1,1,1,1,1,0.81558,0.77342,0.79572,0.79572,3.4309,4.007,0.2606,0.26457,0.587,0.56,0.279,0.27,0.282,0.295,0.47764,0.4954,4.4284,7.1429,5.8448,7.1554,0.80375,0.7424,0.15868,0.19906,0.85765,0.78773,0.84556,0.76011,0.76628,0.76031,0.78027,0.68821,0.26135,0.31514,0.55289,1,0.71916,0.75965,0.12208,0.1911,1.142,0.79882,0.84706,0.086399,0.018,0.061329
2,7,2,2,1,1,1,1,1,1,0.83454,0.89274,0.93587,0.93587,3.652,4.3743,0.27962,0.3031,0.527,0.534,0.272,0.269,0.264,0.267,0.51287,0.5045,4.9326,7.4906,6.9297,8.1915,0.8164,0.89797,0.1901,0.20841,0.88253,0.90389,0.83269,0.91123,0.76688,0.88596,0.82248,0.87276,0.26399,0.17738,0.8024,1,0.99584,0.98773,0.09312,0.0046763,1.2225,0.84494,0.87782,0.081377,0.014,0.053131
2,7,2,2,1,1,1,1,1,1,0.83488,0.90415,1.1097,1.1097,3.1278,4.1265,0.31827,0.35079,0.452,0.452,0.237,0.235,0.218,0.222,0.51656,0.5125,5.751,8.8496,6.9199,9.1294,0.83646,0.91072,0.15532,0.15012,0.84424,0.91299,0.89568,0.90282,0.82539,0.87914,0.77049,0.93462,0.17244,0.20939,0.72214,1,0.98395,0.9967,0.11114,0.0080328,1.2334,0.88202,0.85803,0.11171,0.017,0.075221
2,7,2,3,0.21723,0.21054,0.21741,0.21321,0.21179,0.18539,0.73419,0.82816,0.47832,0.47832,3.6441,5.2588,0.17902,0.18351,1.0545,1.0895,0.429,0.4615,0.618,0.6385,0.42507,0.41903,2.4652,4.8848,3.4559,4.8269,0.69164,0.76775,0.27827,0.23934,0.78032,0.87244,0.62663,0.74602,0.67412,0.80304,0.64293,0.72484,0.35728,0.62081,0.60959,1,0.9513,0.67493,0.050904,0.13592,1.132,0.56139,0.96774,0.039949,0.0065,0.012328
2,7,2,3,0.24851,0.21288,0.29762,0.2966,0.21242,0.16029,0.81124,0.88262,0.45072,0.45072,4.1502,5.5621,0.12632,0.16379,1.082,1.097,0.43,0.445,0.649,0.643,0.3991,0.40821,2.4025,4.8513,3.8357,5.0703,0.77809,0.84765,0.24482,0.25524,0.86444,0.92547,0.76573,0.80718,0.8,0.88602,0.70364,0.8046,0.33606,0.57478,0.75831,1,0.97891,0.64607,0.039245,0.0046073,1.2171,0.67781,0.9697,0.041935,0.024,0.044362
2,7,2,3,0.15632,0.15131,0.11275,0.20054,0.20778,0.10133,0.78033,0.86966,0.42126,0.42126,3.8833,5.4105,0.13602,0.16553,1.182,1.188,0.436,0.475,0.758,0.725,0.36215,0.40913,2.1992,4.4797,3.2854,4.5543,0.7025,0.8506,0.26537,0.21747,0.86446,0.92204,0.72237,0.83368,0.74512,0.88116,0.6442,0.77857,0.31335,0.60421,0.74489,1,0.9908,0.64861,0.014788,0.0043604,1.1864,0.55582,0.99736,0.020903,0.027,0.045685
2,7,3,1,1,1,1,1,1,1,0.79347,0.89211,1.6741,1.6741,2.982,3.8198,0.45805,0.52492,0.305,0.304,0.154,0.153,0.152,0.152,0.50613,0.49536,8.5228,8.5509,9.7769,12.565,0.7904,0.89583,0.14895,0.14242,0.79132,0.9058,0.83723,0.90465,0.8074,0.87332,0.753,0.8808,0.12563,0.14608,0.68237,1,0.93991,0.98688,0.21065,0.013397,1.1903,0.93114,0.78596,0.21451,0.017,0.11148
2,7,3,1,1,1,1,1,1,1,0.83208,0.89447,2.0419,2.0419,2.8929,3.1119,0.53797,0.62412,0.245,0.247,0.129,0.123,0.117,0.124,0.52593,0.49345,10.61,10.524,11.808,12.599,0.87356,0.92053,0.15662,0.14564,0.84758,0.94954,0.93606,0.90838,0.87449,0.88962,0.83483,0.92406,0.26937,0.24143,0.60501,1,0.9624,0.91166,0.2825,0.024793,1.2266,1,0.77425,0.27252,0.02,0.16327
2,7,3,1,1,1,1,1,1,1,0.80478,0.81985,1.9531,1.9531,2.823,3.099,0.5195,0.6007,0.256,0.2565,0.135,0.131,0.123,0.127,0.52584,0.50784,10.154,10.134,11.027,12.082,0.79641,0.77855,0.15723,0.15002,0.77923,0.83363,0.84514,0.78597,0.7962,0.75787,0.76321,0.81759,0.12489,0.15585,0.73054,1,0.97073,0.91421,0.16539,0.030311,1.1448,0.90251,0.7608,0.16265,0.013,0.10156
2,7,3,2,1,0.17871,1,0.36566,1,0.096319,0.82241,0.85914,0.90422,0.39786,3.1612,4.617,0.2924,0.14819,0.553,1.1,0.266,0.472,0.285,0.638,0.47706,0.41935,4.7007,3.6364,5.7164,4.1973,0.8239,0.84315,0.12611,0.24055,0.81646,0.89215,0.80227,0.83196,0.87054,0.84134,0.80147,0.81809,0.179,0.21646,0.059723,2.2727,0.66868,0.70618,0.24364,0.91585,1.202,1.192,0.86166,0.33516,0.004,0.014467
2,7,3,2,1,1,1,1,1,0.15159,0.83965,0.85742,0.97656,0.64248,3.3088,4.4317,0.28795,0.18654,0.5285,0.789,0.2485,0.338,0.271,0.427,0.48601,0.4485,4.9186,5.0697,6.2608,5.6169,0.83293,0.8534,0.13683,0.19215,0.84081,0.87286,0.81104,0.84491,0.83972,0.86313,0.83251,0.83578,0.19657,0.28468,0.080012,1.5,0.97084,0.97507,-3.0916,0.84919,1.2108,1.2019,0.85814,-0.22746,0.017,0.064333
2,7,3,2,1,1,1,1,1,0.13529,0.81157,0.88119,1.0882,0.69754,2.848,4.3377,0.32519,0.20238,0.454,0.758,0.226,0.328,0.221,0.413,0.50858,0.44857,5.7257,5.277,6.2732,5.7225,0.82123,0.87058,0.16642,0.18416,0.81092,0.87405,0.81058,0.83482,0.84866,0.92004,0.82749,0.86101,0.25399,0.2143,0.08411,1.5,0.55814,0.53097,-0.55948,0.86397,1.1996,1.2242,0.84463,-0.79012,-0.009,-0.039648
2,7,3,3,1,0.087452,1,0.074799,1,0.14701,0.80069,0.80437,0.87099,0.31672,3.151,5.45,0.27386,0.12411,0.5575,1.567,0.27,0.605,0.2815,0.878,0.48692,0.39696,4.6627,3.3963,5.652,3.478,0.80307,0.76057,0.13024,0.31284,0.78476,0.80092,0.77445,0.71314,0.82707,0.80159,0.84766,0.67816,0.17495,0.56621,0.079665,2.75,0.61378,0.69231,-2.5468,0.95389,1.1471,1.1165,0.88193,1.3271,0.038,0.13632
2,7,3,3,1,0.17685,1,0.13919,1,0.18306,0.78897,0.81114,0.88542,0.3125,2.9446,5.5042,0.26902,0.12651,0.559,1.5655,0.265,0.6335,0.282,0.954,0.47932,0.39882,4.6502,3.3995,5.2676,3.5159,0.77745,0.75373,0.14211,0.30998,0.75673,0.84138,0.77126,0.71405,0.80055,0.74907,0.77557,0.6747,0.22101,0.89353,0.090541,2.8333,0.6993,0.77371,-1.4312,0.99125,1.1499,1.1519,0.90189,3.9096,0.007,0.025045
2,7,3,3,1,0.17072,1,0.12305,1,0.21898,0.81847,0.7754,0.84807,0.28269,3.0902,5.8838,0.26426,0.11839,0.583,1.757,0.267,0.705,0.303,1.055,0.46842,0.39258,4.4588,3.029,5.3005,3.3488,0.79947,0.68876,0.1334,0.33179,0.77664,0.77572,0.78231,0.66545,0.83462,0.73718,0.78658,0.63699,0.19373,0.38147,0.070607,3,0.79584,0.89888,-1.4758,0.65462,1.1441,1.0965,0.9123,0.32786,-0.012,-0.041166
2,10,1,1,0.19232,0.71508,0.50065,1,0.13297,0.16663,0.84955,0.86864,0.56777,0.56777,3.699,3.8729,0.1943,0.18266,0.874,0.874,0.396,0.417,0.491,0.456,0.45221,0.47258,2.9742,2.9742,4.2323,4.4312,0.85146,0.8731,0.18472,0.19058,0.87533,0.89334,0.83251,0.85765,0.89264,0.87348,0.82775,0.86413,0.20548,0.26329,0.75212,1,0.99995,0.85916,0.005671,0.0049399,1.2177,0.83276,0.87023,0.0071375,0.005,0.011442
2,10,1,1,0.32775,0.47396,0.42089,0.57466,0.081399,0.069045,0.82685,0.86715,0.62391,0.62391,2.5414,3.9746,0.20965,0.19884,0.826,0.821,0.382,0.391,0.435,0.423,0.46571,0.47975,3.147,3.1662,3.0768,4.8412,0.87571,0.86642,0.19373,0.17458,0.82767,0.89001,0.90126,0.8446,0.89002,0.87139,0.73273,0.85329,0.15464,0.16232,0.74986,1,0.97438,0.79742,-0.021853,0.011689,1.2033,0.84827,0.84618,-0.035888,-0.004,-0.0096852
2,10,1,1,1,1,1,1,0.21035,0.087338,0.86308,0.87579,0.67817,0.67817,3.5112,3.9823,0.22511,0.22208,0.747,0.747,0.343,0.356,0.403,0.387,0.46175,0.47368,3.4799,3.4799,4.7005,5.331,0.87026,0.87594,0.18725,0.18406,0.88545,0.9145,0.85824,0.89242,0.89789,0.85862,0.83103,0.826,0.40365,0.23868,0.76887,1,0.99677,0.8994,-0.017634,0.0036306,1.2358,0.85656,0.86848,-0.024433,-0.001,-0.0026774
2,10,1,2,0.082733,0.11252,0.094344,0.1396,0.060783,0.095989,0.80568,0.83681,0.43846,0.43846,3.6629,4.413,0.19144,0.16544,1.1235,1.1355,0.5045,0.5065,0.628,0.607,0.44541,0.45343,2.3139,3.5227,3.2605,3.8864,0.77731,0.79934,0.23383,0.25963,0.85968,0.87262,0.80877,0.81414,0.80265,0.79735,0.67888,0.74744,0.37796,0.4682,0.74418,1,0.99375,0.67968,-0.0055173,0.0030271,1.1843,0.6278,0.97533,-0.0020453,0.0115,0.020472
2,10,1,2,0.090231,0.14856,0.090139,0.19548,0.081595,0.10222,0.84542,0.85191,0.37042,0.37042,3.6994,4.9147,0.1379,0.13721,1.3345,1.3285,0.5125,0.5305,0.7985,0.8085,0.38688,0.4002,1.9479,3.011,2.7722,3.6996,0.80882,0.82156,0.21729,0.29184,0.96333,0.92292,0.80124,0.79212,0.8106,0.85322,0.74861,0.76383,0.42421,0.204,0.76936,1,0.99968,0.63927,-0.046068,0.0065787,1.2126,0.67816,0.96992,-0.043761,-0.0175,-0.026227
2,10,1,2,0.085839,0.11556,0.06891,0.15306,0.085839,0.093288,0.81097,0.84357,0.37202,0.37202,3.1787,4.5291,0.14658,0.1417,1.3285,1.3225,0.542,0.5445,0.794,0.798,0.40676,0.41333,1.9568,3.0246,2.3928,3.4247,0.8308,0.82795,0.25539,0.27113,0.89104,0.86825,0.70377,0.74945,0.85708,0.91557,0.80422,0.78466,0.29122,0.28015,0.73882,1,0.9858,0.5725,0.015765,0.0078465,1.1812,0.69241,0.91595,0.0036816,-0.0175,-0.026346
2,10,1,3,0.050774,0.081855,0.034617,0.050434,0.075882,0.093996,0.77546,0.85199,0.35383,0.35383,3.0093,5.2325,0.16928,0.14822,1.403,1.4,0.556,0.574,0.857,0.878,0.38802,0.39526,1.8528,3.8014,2.1449,3.7375,0.73945,0.79958,0.20435,0.30704,0.84974,0.897,0.76033,0.77157,0.79456,0.82583,0.65569,0.73389,0.31677,0.52772,0.72947,1,0.97511,0.52362,-0.025347,0.0056279,1.1715,0.51835,1.02,-0.012081,-0.042,-0.059872
2,10,1,3,0.072935,0.071715,0.056942,0.057114,0.080651,0.093444,0.81463,0.88001,0.33444,0.33444,3.7475,5.3223,0.14729,0.13616,1.515,1.505,0.552,0.594,0.923,0.917,0.37985,0.38324,1.7158,3.5362,2.4736,3.5364,0.75226,0.84363,0.27639,0.27777,0.90523,0.9438,0.71293,0.79321,0.78837,0.91542,0.69823,0.79547,0.31686,0.16752,0.76845,1,0.99607,0.56024,-0.075996,0.0075511,1.2274,0.53214,1.063,-0.050087,-0.032,-0.042244
2,10,1,3,0.10641,0.065363,0.074712,0.062194,0.11165,0.064569,0.71385,0.83659,0.23703,0.22755,2.5651,5.5193,0.10505,0.10692,2.127,2.099,0.657,0.686,1.452,1.405,0.32108,0.3379,1.2221,2.5355,1.206,2.6295,0.72028,0.77639,0.3216,0.35817,0.9092,0.90625,0.57672,0.67143,0.72356,0.93725,0.68938,0.73728,0.77206,0.41123,0.74769,1,0.92969,0.6144,0.028611,0.0064164,1.1184,0.52081,0.93662,0.016735,0.023,0.021627
2,10,2,1,0.42578,0.62947,1,0.57038,0.078619,1,0.84917,0.84295,0.71023,0.71023,3.7779,3.1739,0.233,0.2399,0.721,0.718,0.309,0.316,0.408,0.401,0.43284,0.43939,3.6054,3.6204,5.2398,4.4205,0.83539,0.8812,0.18914,0.19931,0.88578,0.91249,0.83894,0.76883,0.83873,0.8708,0.77209,0.8719,0.22313,0.22198,0.74718,1,0.99383,0.97343,-0.0024413,0.014102,1.1873,0.8087,0.86789,0.014552,0,0
2,10,2,1,1,1,1,1,0.05818,1,0.8805,0.88819,0.72455,0.72455,3.9751,3.3938,0.24553,0.24592,0.676,0.678,0.299,0.304,0.379,0.37,0.44242,0.45283,3.8454,3.834,5.8803,5.0056,0.87641,0.90362,0.23963,0.24569,0.90737,0.95305,0.88477,0.82121,0.88994,0.87574,0.80672,0.8998,0.19651,0.24832,0.75618,1,0.99915,0.9616,-0.015603,0.012821,1.2537,0.8707,0.89483,-0.0015885,-0.005,-0.014793
2,10,2,1,1,1,1,1,0.12973,1,0.81591,0.8094,0.69304,0.69304,3.5068,3.2234,0.24699,0.23957,0.6945,0.7025,0.294,0.306,0.4145,0.3935,0.42657,0.43994,3.743,3.7003,5.0495,4.5885,0.8029,0.82689,0.20017,0.17308,0.8633,0.88526,0.80403,0.75153,0.80582,0.80669,0.7227,0.8016,0.25024,0.31978,0.75276,1,0.99731,0.95787,0.024571,0.017722,1.1539,0.75994,0.84976,0.036032,0.011,0.031677
2,10,2,2,0.144,0.1527,0.28361,0.25099,0.072228,0.086542,0.73473,0.8504,0.56424,0.56424,3.4922,4.3662,0.19649,0.22409,0.91,0.895,0.377,0.391,0.549,0.522,0.39903,0.42766,2.8566,4.4693,3.8376,4.8785,0.68953,0.84581,0.2371,0.25035,0.77915,0.87453,0.63436,0.80042,0.73476,0.90217,0.68014,0.79528,0.96133,0.21293,0.84805,1,0.9738,0.74627,0.068565,0.0045839,1.1426,0.55856,0.94766,0.063828,0.042,0.092308
2,10,2,2,0.089393,0.084166,0.087749,0.080429,0.089393,0.075026,0.82125,0.83836,0.41853,0.41853,3.9036,4.5031,0.18183,0.19952,1.098,1.0715,0.3985,0.406,0.6785,0.675,0.37913,0.37554,2.3675,3.7331,3.5553,4.2026,0.79084,0.7961,0.24216,0.27619,0.90737,0.90079,0.71488,0.78201,0.85131,0.9005,0.73164,0.73201,0.72352,0.21172,0.73018,1,0.99822,0.68424,0.013896,0.0049285,1.2067,0.52678,1.013,0.0074975,0.0115,0.020947
