group , participant , session , IDRight , IDLeft , hand , value
2,4,1,1,2,1,0.52612
2,4,1,1,2,1,0.5035
2,4,1,1,2,2,0.52926
2,4,1,1,2,2,0.51891
2,4,1,1,2,2,0.51576
2,4,1,2,1,1,0.49019
2,4,1,2,1,1,0.49178
2,4,1,2,1,1,0.50361
2,4,1,2,1,2,0.50741
2,4,1,2,1,2,0.50776
2,4,1,2,1,2,0.52593
2,4,1,2,2,1,0.50851
2,4,1,2,2,1,0.50562
2,4,1,2,2,1,0.48898
2,4,1,2,2,2,0.48949
2,4,1,2,2,2,0.50549
2,4,1,2,2,2,0.49803
2,4,1,3,1,1,0.50571
2,4,1,3,1,1,0.50091
2,4,1,3,1,1,0.51606
2,4,1,3,1,2,0.52702
2,4,1,3,1,2,0.51601
2,4,1,3,1,2,0.51453
2,4,1,3,2,1,0.53342
2,4,1,3,2,1,0.50014
2,4,1,3,2,1,0.50574
2,4,1,3,2,2,0.48416
2,4,1,3,2,2,0.49878
2,4,1,3,2,2,0.51018
2,4,4,1,1,1,0.49855
2,4,4,1,1,1,0.50709
2,4,4,1,1,1,0.49907
2,4,4,1,1,2,0.4958
2,4,4,1,1,2,0.49972
2,4,4,1,1,2,0.51094
2,4,4,1,2,1,0.50936
2,4,4,1,2,1,0.48361
2,4,4,1,2,1,0.47741
2,4,4,1,2,2,0.45047
2,4,4,1,2,2,0.47301
2,4,4,1,2,2,0.47538
2,4,4,2,1,1,0.52412
2,4,4,2,1,1,0.50764
2,4,4,2,1,1,0.49693
2,4,4,2,1,2,0.51439
2,4,4,2,1,2,0.50044
2,4,4,2,1,2,0.49239
2,4,4,2,2,1,0.48517
2,4,4,2,2,1,0.47824
2,4,4,2,2,1,0.47041
2,4,4,2,2,2,0.47778
2,4,4,2,2,2,0.46864
2,4,4,2,2,2,0.49097
2,4,4,3,1,1,0.50681
2,4,4,3,1,1,0.5144
2,4,4,3,1,1,0.49351
2,4,4,3,1,2,0.4904
2,4,4,3,1,2,0.47579
2,4,4,3,1,2,0.48983
2,4,4,3,2,1,0.50506
2,4,4,3,2,1,0.50595
2,4,4,3,2,1,0.52139
2,4,4,3,2,2,0.50609
2,4,4,3,2,2,0.51365
2,4,4,3,2,2,0.54941
2,4,7,1,1,1,0.49233
2,4,7,1,1,1,0.49818
2,4,7,1,1,1,0.5033
2,4,7,1,1,2,0.52015
2,4,7,1,1,2,0.52203
2,4,7,1,1,2,0.52198
2,4,7,1,2,1,0.49227
2,4,7,1,2,1,0.4961
2,4,7,1,2,1,0.49655
2,4,7,1,2,2,0.48891
2,4,7,1,2,2,0.4799
2,4,7,1,2,2,0.50268
2,4,7,2,1,1,0.51071
2,4,7,2,1,1,0.50673
2,4,7,2,1,1,0.52955
2,4,7,2,1,2,0.52039
2,4,7,2,1,2,0.4996
2,4,7,2,1,2,0.50193
2,4,7,2,2,1,0.49111
2,4,7,2,2,1,0.48843
2,4,7,2,2,1,0.50086
2,4,7,2,2,2,0.46312
2,4,7,2,2,2,0.48519
2,4,7,2,2,2,0.51659
2,4,7,3,1,1,0.49252
2,4,7,3,1,1,0.53391
2,4,7,3,1,1,0.5026
2,4,7,3,1,2,0.51049
2,4,7,3,1,2,0.51363
2,4,7,3,1,2,0.50007
2,4,7,3,2,1,0.50639
