group , participant , session , IDRight , IDLeft , hand , value
2,4,4,1,1,2,4.4794
2,4,4,1,1,2,11.354
2,4,4,1,1,2,3.1125
2,4,4,1,2,1,4.3237
2,4,4,1,2,1,4.0457
2,4,4,1,2,1,3.8865
2,4,4,1,2,2,4.8694
2,4,4,1,2,2,7.7806
2,4,4,1,2,2,4.5908
2,4,4,2,1,1,3.6076
2,4,4,2,1,1,3.5871
2,4,4,2,1,1,3.6147
2,4,4,2,1,2,2.7489
2,4,4,2,1,2,4.1083
2,4,4,2,1,2,2.7423
2,4,4,2,2,1,5.3485
2,4,4,2,2,1,4.3588
2,4,4,2,2,1,4.4533
2,4,4,2,2,2,3.8737
2,4,4,2,2,2,2.7683
2,4,4,2,2,2,4.4492
2,4,4,3,1,1,2.976
2,4,4,3,1,1,4.5245
2,4,4,3,1,1,3.1297
2,4,4,3,1,2,4.3536
2,4,4,3,1,2,4.7309
2,4,4,3,1,2,4.6296
2,4,4,3,2,1,6.7683
2,4,4,3,2,1,6.9674
2,4,4,3,2,1,9.547
2,4,4,3,2,2,6.7777
2,4,4,3,2,2,6.9687
2,4,4,3,2,2,9.5556
2,4,7,1,1,1,2.4947
2,4,7,1,1,1,2.4969
2,4,7,1,1,1,5.0967
2,4,7,1,1,2,8.003
2,4,7,1,1,2,4.1766
2,4,7,1,1,2,5.2364
2,4,7,1,2,1,3.9324
2,4,7,1,2,1,3.984
2,4,7,1,2,1,4.1496
2,4,7,1,2,2,2.6891
2,4,7,1,2,2,2.7116
2,4,7,1,2,2,2.8433
2,4,7,2,1,1,6.7501
2,4,7,2,1,1,2.3806
2,4,7,2,1,1,2.0761
2,4,7,2,1,2,3.9693
2,4,7,2,1,2,4.7206
2,4,7,2,1,2,4.6954
2,4,7,2,2,1,5.3647
2,4,7,2,2,1,4.6228
2,4,7,2,2,1,5.0672
2,4,7,2,2,2,2.7509
2,4,7,2,2,2,2.4288
2,4,7,2,2,2,2.9899
2,4,7,3,1,1,4.919
2,4,7,3,1,1,5.5557
2,4,7,3,1,1,7.196
2,4,7,3,1,2,4.6704
2,4,7,3,1,2,4.302
2,4,7,3,1,2,5.1404
2,4,7,3,2,1,6.9772
2,4,7,3,2,1,8.4539
2,4,7,3,2,1,8.734
2,4,7,3,2,2,6.982
2,4,7,3,2,2,8.4625
2,4,7,3,2,2,8.7412
2,5,1,1,1,1,11.135
2,5,1,1,1,1,2.8949
2,5,1,1,1,1,7.5004
2,5,1,1,1,2,4.783
2,5,1,1,1,2,7.6664
2,5,1,1,1,2,5.2748
2,5,1,1,2,1,3.7172
2,5,1,1,2,1,5.2613
2,5,1,1,2,1,4.3858
2,5,1,1,2,2,5.0305
2,5,1,1,2,2,6.6942
2,5,1,1,2,2,7.23
2,5,1,2,1,1,3.7695
2,5,1,2,1,1,2.5042
2,5,1,2,1,1,7.1589
2,5,1,2,1,2,6.2589
2,5,1,2,1,2,4.4232
2,5,1,2,1,2,3.7933
2,5,1,2,2,1,4.6327
2,5,1,2,2,1,4.1743
2,5,1,2,2,1,5.4758
2,5,1,2,2,2,14.906
2,5,1,2,2,2,4.7779
2,5,1,2,2,2,7.2874
2,5,1,3,1,1,5.3582
2,5,1,3,1,1,2.8443
2,5,1,3,1,1,5.1043
2,5,1,3,1,2,6.5966
2,5,1,3,1,2,6.183
2,5,1,3,1,2,6.5423
2,5,1,3,2,1,4.5848
2,5,1,3,2,1,5.2303
2,5,1,3,2,1,5.9627
2,5,1,3,2,2,4.593
2,5,1,3,2,2,5.2241
2,5,1,3,2,2,5.9627
2,5,4,1,1,1,3.1478
2,5,4,1,1,1,7.4971
2,5,4,1,1,1,8.5849
2,5,4,1,1,2,4.3217
2,5,4,1,1,2,3.2828
2,5,4,1,1,2,8.0276
2,5,4,1,2,1,5.5962
2,5,4,1,2,1,6.2558
2,5,4,1,2,1,6.7632
2,5,4,1,2,2,6.0656
2,5,4,1,2,2,6.0224
2,5,4,1,2,2,9.6435
2,5,4,2,1,1,2.7654
2,5,4,2,1,1,8.7509
2,5,4,2,1,1,2.8672
2,5,4,2,1,2,5.9292
2,5,4,2,1,2,5.9641
2,5,4,2,1,2,6.3462
2,5,4,2,2,1,6.3178
2,5,4,2,2,1,6.5046
2,5,4,2,2,1,6.827
2,5,4,2,2,2,5.377
2,5,4,2,2,2,4.9695
2,5,4,2,2,2,4.6376
2,5,4,3,1,1,11.134
2,5,4,3,1,1,6.0435
2,5,4,3,1,1,3.628
2,5,4,3,1,2,6.0838
2,5,4,3,1,2,6.4312
2,5,4,3,1,2,6.1175
2,5,4,3,2,1,6.554
2,5,4,3,2,1,7.0395
2,5,4,3,2,1,7.6515
2,5,4,3,2,2,6.5613
2,5,4,3,2,2,7.0424
2,5,4,3,2,2,7.6503
2,5,7,1,1,1,10.37
2,5,7,1,1,1,3.5822
2,5,7,1,1,1,4.0601
2,5,7,1,1,2,4.1189
2,5,7,1,1,2,3.6139
