group , participant , session , IDRight , IDLeft , hand , value
1,6,7,1,1,1,1.0604
1,6,7,1,1,2,1.0876
1,6,7,1,1,2,1.2117
1,6,7,1,1,2,1.1096
1,6,7,1,2,1,1.1309
1,6,7,1,2,1,1.1756
1,6,7,1,2,1,1.178
1,6,7,1,2,2,1.1295
1,6,7,1,2,2,1.1308
1,6,7,1,2,2,1.133
1,6,7,2,1,1,1.0524
1,6,7,2,1,1,1.0503
1,6,7,2,1,1,1.063
1,6,7,2,1,2,1.0982
1,6,7,2,1,2,1.1062
1,6,7,2,1,2,1.2125
1,6,7,2,2,1,1.2952
1,6,7,2,2,1,1.2785
1,6,7,2,2,1,1.2668
1,6,7,2,2,2,1.1295
1,6,7,2,2,2,1.1253
1,6,7,2,2,2,1.0708
1,6,7,3,1,1,1.0791
1,6,7,3,1,1,1.0411
1,6,7,3,1,1,1.0747
1,6,7,3,1,2,1.1454
1,6,7,3,1,2,1.1331
1,6,7,3,1,2,1.0749
1,6,7,3,2,1,1.219
1,6,7,3,2,1,1.2552
1,6,7,3,2,1,1.1682
1,6,7,3,2,2,1.1973
1,6,7,3,2,2,1.1
1,6,7,3,2,2,1.1037
1,8,1,1,1,1,1.0704
1,8,1,1,1,1,1.105
1,8,1,1,1,1,1.066
1,8,1,1,1,2,1.2973
1,8,1,1,1,2,1.3494
1,8,1,1,1,2,1.2305
1,8,1,1,2,1,1.1429
1,8,1,1,2,1,1.1263
1,8,1,1,2,1,1.1791
1,8,1,1,2,2,1.3075
1,8,1,1,2,2,1.4284
1,8,1,1,2,2,1.3684
1,8,1,2,1,1,1.0167
1,8,1,2,1,1,1.1112
1,8,1,2,1,1,1.1958
1,8,1,2,1,2,1.2388
1,8,1,2,1,2,1.2329
1,8,1,2,1,2,1.4331
1,8,1,2,2,1,1.1461
1,8,1,2,2,1,1.2789
1,8,1,2,2,1,1.244
1,8,1,2,2,2,1.396
1,8,1,2,2,2,1.5158
1,8,1,2,2,2,1.4709
1,8,1,3,1,1,1.2345
1,8,1,3,1,1,1.2781
1,8,1,3,1,1,1.2573
1,8,1,3,1,2,1.3681
1,8,1,3,1,2,1.37
1,8,1,3,1,2,1.2937
1,8,1,3,2,1,0.97908
1,8,1,3,2,1,0.88644
1,8,1,3,2,1,1.0112
1,8,1,3,2,2,1.1443
1,8,1,3,2,2,1.1115
1,8,1,3,2,2,1.0937
1,8,4,1,1,1,1.1286
1,8,4,1,1,1,1.0995
1,8,4,1,1,1,1.0986
1,8,4,1,1,2,1.2468
1,8,4,1,1,2,1.1697
1,8,4,1,1,2,1.3249
1,8,4,1,2,1,1.2365
1,8,4,1,2,1,1.2026
1,8,4,1,2,1,1.1561
1,8,4,1,2,2,1.4371
1,8,4,1,2,2,1.3879
1,8,4,1,2,2,1.4179
1,8,4,2,1,1,1.1375
1,8,4,2,1,1,1.1341
1,8,4,2,1,1,1.1605
1,8,4,2,1,2,1.4654
1,8,4,2,1,2,1.392
1,8,4,2,1,2,1.4197
1,8,4,2,2,1,1.1507
1,8,4,2,2,1,1.1221
1,8,4,2,2,1,1.1318
1,8,4,2,2,2,1.3427
1,8,4,2,2,2,1.3503
1,8,4,2,2,2,1.3667
1,8,4,3,1,1,1.1862
1,8,4,3,1,1,1.2043
1,8,4,3,1,1,1.1876
1,8,4,3,1,2,1.2055
1,8,4,3,1,2,1.4152
1,8,4,3,1,2,1.383
1,8,4,3,2,1,0.85501
1,8,4,3,2,1,0.87892
1,8,4,3,2,1,0.75343
1,8,4,3,2,2,1.0294
1,8,4,3,2,2,1.0528
1,8,4,3,2,2,0.90503
1,8,7,1,1,1,1.2312
1,8,7,1,1,1,1.0899
1,8,7,1,1,1,1.1278
1,8,7,1,1,2,1.3349
1,8,7,1,1,2,1.3193
1,8,7,1,1,2,1.2681
1,8,7,1,2,1,1.2109
1,8,7,1,2,1,1.0482
1,8,7,1,2,1,1.0551
1,8,7,1,2,2,1.2463
1,8,7,1,2,2,1.1745
1,8,7,1,2,2,1.1878
1,8,7,2,1,1,1.0811
1,8,7,2,1,1,1.1219
1,8,7,2,1,1,1.1786
1,8,7,2,1,2,1.2201
1,8,7,2,1,2,1.2232
1,8,7,2,1,2,1.2558
1,8,7,2,2,1,1.0242
1,8,7,2,2,1,1.0587
1,8,7,2,2,1,0.99461
1,8,7,2,2,2,1.0616
1,8,7,2,2,2,1.0803
1,8,7,2,2,2,1.133
1,8,7,3,1,1,1.1483
1,8,7,3,1,1,1.141
1,8,7,3,1,1,1.2364
1,8,7,3,1,2,1.1201
1,8,7,3,1,2,1.1796
1,8,7,3,1,2,1.3759
1,8,7,3,2,1,0.87855
1,8,7,3,2,1,0.77583
1,8,7,3,2,1,0.79553
1,8,7,3,2,2,0.97917
1,8,7,3,2,2,1.0144
1,8,7,3,2,2,0.93497
1,9,1,1,1,1,1.1992
1,9,1,1,1,1,1.3045
1,9,1,1,1,1,1.2332
1,9,1,1,1,2,1.2464
1,9,1,1,1,2,1.2155
