group , participant , session , IDRight , IDLeft , hand , value
1,6,4,3,2,2,0.71723
1,6,7,1,1,1,1.2184
1,6,7,1,1,1,1.0991
1,6,7,1,1,1,1.3231
1,6,7,1,1,2,1.2119
1,6,7,1,1,2,1.1652
1,6,7,1,1,2,1.2293
1,6,7,1,2,1,1.0101
1,6,7,1,2,1,0.87877
1,6,7,1,2,1,0.90252
1,6,7,1,2,2,1.0463
1,6,7,1,2,2,1.0176
1,6,7,1,2,2,1.069
1,6,7,2,1,1,0.96902
1,6,7,2,1,1,1.0867
1,6,7,2,1,1,1.1365
1,6,7,2,1,2,1.1456
1,6,7,2,1,2,1.282
1,6,7,2,1,2,1.246
1,6,7,2,2,1,0.82867
1,6,7,2,2,1,0.90039
1,6,7,2,2,1,0.79238
1,6,7,2,2,2,0.82744
1,6,7,2,2,2,0.89929
1,6,7,2,2,2,0.79291
1,6,7,3,1,1,1.1112
1,6,7,3,1,1,1.1086
1,6,7,3,1,1,0.98655
1,6,7,3,1,2,1.1588
1,6,7,3,1,2,1.204
1,6,7,3,1,2,0.98644
1,6,7,3,2,1,0.64773
1,6,7,3,2,1,0.63147
1,6,7,3,2,1,0.61898
1,6,7,3,2,2,0.64715
1,6,7,3,2,2,0.63044
1,6,7,3,2,2,0.61857
1,8,1,1,1,1,2.0516
1,8,1,1,1,1,1.7705
1,8,1,1,1,1,1.9681
1,8,1,1,1,2,1.7778
1,8,1,1,1,2,1.7749
1,8,1,1,1,2,1.6018
1,8,1,1,2,1,1.1318
1,8,1,1,2,1,1.3211
1,8,1,1,2,1,1.1274
1,8,1,1,2,2,0.90428
1,8,1,1,2,2,1.1337
1,8,1,1,2,2,1.1307
1,8,1,2,1,1,1.0054
1,8,1,2,1,1,1.4515
1,8,1,2,1,1,1.5549
1,8,1,2,1,2,1.0052
1,8,1,2,1,2,1.3566
1,8,1,2,1,2,1.4028
1,8,1,2,2,1,0.77813
1,8,1,2,2,1,0.92053
1,8,1,2,2,1,0.82278
1,8,1,2,2,2,0.77762
1,8,1,2,2,2,0.85367
1,8,1,2,2,2,0.82191
1,8,1,3,1,1,1.3388
