grp,pp,S,DID,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
1,9,2,2,0.90465,0.87598,1.156,1.157,0.363,0.334,0.786,0.82,0.31631,0.29225,4.6037,3.4572,-2.2081,-2.1648,0.043526,0.038908,0.43194,0.43194,0.81521,0.78985,0.36015,0.34785,0.92254,0.93376,0.73355,0.73515,0.97804,0.94292,0.74929,0.72853,2.3393,1.5708,0.8014,1,0.99948,0.74337,0.093381,0.0082098,1.2399,0.51069,1.0249,0.065551,0.008,0.013841
1,9,2,2,0.67522,0.78163,1.257,1.2585,0.3925,0.35,0.854,0.8935,0.3206,0.28578,4.2338,3.1784,-2.0326,-2.0177,0.065654,0.035849,0.39786,0.39786,0.67432,0.74734,0.35853,0.32803,0.75739,0.89887,0.5863,0.66077,0.86305,0.91069,0.64748,0.71473,1.7243,1.5042,0.84044,1,0.99983,0.67885,0.1302,0.0095185,1.1871,0.41254,1.0416,0.097445,0.0135,0.02148
1,9,2,3,0.89574,0.89684,1.174,1.165,0.341,0.339,0.806,0.814,0.29746,0.29556,4.5332,2.2313,-2.1664,-2.1368,0.052322,0.068961,0.40838,0.40838,0.80245,0.81621,0.33621,0.27377,0.92361,0.94576,0.73638,0.71378,0.96871,0.89638,0.74846,0.75201,2.3418,1.4007,0.78455,1,0.99663,0.74071,0.087392,0.0056447,1.2144,0.58599,0.97572,0.074064,0.006,0.010221
1,9,2,3,0.8147,0.85323,1.0825,1.0755,0.3435,0.368,0.726,0.706,0.33848,0.34815,4.9163,2.417,-2.3956,-2.2817,0.083402,0.077194,0.46064,0.46064,0.82634,0.8175,0.32182,0.27196,0.86218,0.80646,0.72964,0.79192,0.97151,0.92149,0.76398,0.67404,1.5708,1.3543,0.75006,1,0.93554,0.91405,0.11027,0.023607,1.1745,0.5887,0.96959,0.069998,0.0285,0.052656
1,9,2,3,0.81676,0.87664,1.0365,1.008,0.348,0.34,0.663,0.681,0.3479,0.33989,5.1346,2.5788,-2.4712,-2.3521,0.12273,0.11949,0.49867,0.49867,0.79564,0.81711,0.32646,0.25426,0.85583,0.84182,0.73415,0.77812,0.96451,0.92814,0.76363,0.67307,1.4238,1.4601,0.78132,1,0.93155,0.94928,0.11609,0.014151,1.1472,0.5984,0.92608,0.088958,0.016,0.030873
1,9,3,1,0.8543,0.82843,1.4,1.3955,0.4865,0.487,0.923,0.9245,0.34859,0.34322,3.8014,3.8136,-1.7975,-1.8485,0.054842,0.038544,0.34386,0.34386,0.79243,0.79425,0.35515,0.3145,0.88065,0.93242,0.64741,0.74392,0.92422,0.8941,0.76155,0.71377,2.6781,2.9765,0.74788,1,0.99564,0.572,0.061232,0.010136,1.2572,0.42432,1.1066,0.041461,0.023,0.032857
1,9,3,1,0.86656,0.77403,1.486,1.485,0.541,0.528,0.943,0.967,0.3691,0.35606,3.5814,3.5838,-1.6838,-1.7095,0.052068,0.03607,0.33077,0.33077,0.80625,0.76949,0.32418,0.297,0.89672,0.87629,0.7179,0.70826,0.92297,0.84408,0.76383,0.67645,2.133,1.9629,0.73194,1,0.99956,0.58647,0.057321,0.014624,1.2618,0.33636,1.1539,0.038481,0.028,0.037685
1,9,3,1,0.84521,0.83982,1.4435,1.4525,0.501,0.499,0.9595,0.9595,0.34451,0.34681,3.6868,3.664,-1.7474,-1.718,0.049535,0.025382,0.33444,0.33444,0.78618,0.79983,0.3398,0.29448,0.86998,0.92148,0.6765,0.73428,0.92215,0.896,0.76434,0.71192,2.2255,1.6519,0.76265,1,0.99952,0.61225,0.094375,0.011334,1.2616,0.33908,1.1397,0.052624,0.026,0.036024
1,9,3,2,0.82597,0.86059,1.209,1.241,0.479,0.435,0.734,0.812,0.39726,0.34996,4.4019,3.2232,-2.0846,-2.0015,0.082305,0.079022,0.39438,0.39438,0.78649,0.82139,0.29559,0.27831,0.86314,0.89964,0.7061,0.74518,0.88807,0.89659,0.77348,0.73864,1.5708,1.5708,0.742,1,0.99384,0.73707,0.093191,0.015233,1.2197,0.52831,1.017,0.066142,0,0
1,9,3,2,0.8141,0.8817,1.1895,1.211,0.4425,0.417,0.7545,0.8165,0.36626,0.32815,4.4743,3.3031,-2.1149,-2.0802,0.10826,0.065938,0.40023,0.40023,0.79394,0.82763,0.31287,0.30773,0.86953,0.94528,0.69548,0.76072,0.90054,0.88312,0.76885,0.74029,1.5708,1.539,0.77309,1,0.99964,0.68954,0.10085,0.013349,1.2335,0.47244,1.0535,0.074395,-0.0115,-0.019336
1,9,3,2,0.87407,0.85242,1.156,1.157,0.4205,0.371,0.7295,0.782,0.3618,0.33731,4.6039,3.4572,-2.2074,-2.1611,0.064352,0.059989,0.42832,0.42832,0.81931,0.79809,0.26886,0.26999,0.90293,0.91081,0.73946,0.72347,0.92265,0.877,0.79237,0.75078,1.7562,3.1416,0.75381,1,0.99215,0.78506,0.067248,0.008489,1.2385,0.4962,1.0543,0.049128,0.001,0.0017301
1,9,3,3,0.84475,0.78804,1.079,1.094,0.378,0.367,0.689,0.698,0.35294,0.33333,4.9323,2.3761,-2.3524,-2.1986,0.10012,0.10228,0.45839,0.45839,0.81159,0.73634,0.34484,0.24786,0.87862,0.83791,0.74616,0.70567,0.93353,0.81718,0.77522,0.65423,1.8623,1.8994,0.77146,1,0.95496,0.89625,0.075657,0.012388,1.1735,0.5138,0.98582,0.060855,0.028,0.0519
1,9,3,3,0.82079,0.83076,1.032,1.047,0.368,0.349,0.665,0.683,0.35968,0.36615,5.1569,2.4828,-2.4513,-2.3697,0.083742,0.15858,0.48828,0.48828,0.78209,0.77895,0.29626,0.24708,0.85231,0.87206,0.70621,0.75148,0.91392,0.84467,0.75168,0.7152,1.5708,1.3754,0.74733,1,0.98184,0.87061,0.044518,0.01145,1.2008,0.49097,1.0264,0.040383,0.001,0.001938
1,9,3,3,0.79316,0.79009,1.06,1.079,0.394,0.388,0.668,0.71,0.36802,0.34758,5.0207,2.4091,-2.4005,-2.2766,0.10608,0.10434,0.46794,0.46794,0.75904,0.74063,0.3141,0.24296,0.85758,0.89365,0.72364,0.68735,0.86936,0.8074,0.71094,0.68536,1.4542,1.5708,0.7729,1,0.98591,0.8452,0.10191,0.009079,1.1928,0.47022,1.0275,0.066947,0.01,0.018868
2,1,1,1,0.76136,0.73927,2.402,2.346,0.8065,0.8695,1.5265,1.5055,0.34252,0.34856,2.2157,2.2686,-0.99439,-1.0124,0.054062,0.050459,0.23371,0.23371,0.6514,0.66579,0.42696,0.37791,0.86161,0.91855,0.62649,0.62888,0.8766,0.78802,0.60197,0.57113,2.884,1.882,0.74059,1,0.99331,0.39986,0.07296,0.0068417,1.2082,0.1852,1.1666,0.056548,0.014,0.011657
2,1,1,1,0.84443,0.83319,2.4335,2.377,0.8685,0.8795,1.54,1.493,0.35613,0.35871,2.1872,2.2389,-0.96738,-0.98794,0.082093,0.044353,0.20177,0.20177,0.69862,0.74801,0.41237,0.37474,0.93989,0.93073,0.63829,0.69321,0.9324,0.91699,0.65548,0.67656,2.3215,3.1416,0.78012,1,0.97415,0.31272,0.10797,0.0084725,1.2357,0.20773,1.1913,0.064056,0.0385,0.031642
2,1,1,1,0.76045,0.79867,2.572,2.648,0.9295,0.966,1.6485,1.6595,0.35267,0.36308,2.0692,2.0098,-0.93648,-0.90421,0.088506,0.054535,0.19073,0.19073,0.6441,0.70225,0.44001,0.38019,0.82292,0.92262,0.55241,0.64836,0.94603,0.89891,0.56702,0.61609,3.1416,2.56,0.74774,1,0.94615,0.26803,0.13761,0.014396,1.187,0.27097,1.1296,0.081823,0.0705,0.054821
2,1,1,2,0.71846,0.80953,1.676,1.716,0.5275,0.4825,1.149,1.2075,0.31602,0.28495,3.1754,2.331,-1.4607,-1.4089,0.053823,0.045973,0.28722,0.28722,0.70847,0.70821,0.38731,0.34544,0.87974,0.91346,0.64183,0.67122,0.83313,0.87993,0.58322,0.6203,3.1416,2.2312,0.7434,1,0.99822,0.55465,0.02939,0.0032413,1.1752,0.22578,1.0908,0.021443,-0.004,-0.0047733
2,1,1,2,0.86338,0.86361,1.553,1.573,0.397,0.415,1.13,1.14,0.26444,0.28207,3.4269,2.5429,-1.6114,-1.5545,0.041036,0.025378,0.31137,0.31137,0.75916,0.77384,0.43698,0.35079,0.97604,0.94363,0.73353,0.74436,0.92293,0.90649,0.63788,0.62184,3.1416,1.5708,0.85482,1,0.99997,0.57036,0.10071,0.0053657,1.2034,0.32859,1.0624,0.077544,0.022,0.028332
2,1,1,2,0.84325,0.88319,1.6715,1.6325,0.4815,0.513,1.1585,1.142,0.28989,0.32251,3.1839,2.4502,-1.4865,-1.4945,0.044731,0.034255,0.29431,0.29431,0.75983,0.79305,0.3886,0.32,0.93842,0.93211,0.70661,0.77309,0.93513,0.94124,0.69142,0.69168,2.2841,1.5784,0.81963,1,0.99982,0.53383,0.085591,0.0039807,1.2406,0.25972,1.1372,0.07161,0.026,0.03111
2,1,1,3,0.85179,0.88011,1.476,1.4375,0.429,0.464,0.9755,0.9755,0.31522,0.33617,3.6056,1.8084,-1.6483,-1.642,0.053619,0.055067,0.35652,0.35652,0.74847,0.7599,0.35646,0.32648,0.93101,0.90473,0.71285,0.72408,0.93211,0.91635,0.65898,0.60412,3.1416,3.1416,0.76914,1,0.98886,0.70308,0.054056,0.0069158,1.1515,0.29071,1.0273,0.029376,0.0065,0.0088076
2,1,1,3,0.86459,0.82897,1.432,1.42,0.415,0.432,1.016,0.993,0.31216,0.30991,3.7164,1.8306,-1.7421,-1.6242,0.044449,0.041838,0.35511,0.35511,0.78463,0.7401,0.37272,0.28769,0.9461,0.85143,0.75576,0.6875,0.90495,0.86257,0.68405,0.62689,3.1416,2.5137,0.83609,1,0.98017,0.7301,0.099323,0.0055883,1.1676,0.29563,1.0467,0.072645,0.021,0.02933
2,1,1,3,0.78748,0.81204,1.453,1.422,0.402,0.415,1.042,1.036,0.27749,0.28193,3.6627,1.828,-1.7325,-1.72,0.039509,0.044376,0.3522,0.3522,0.72743,0.72332,0.35841,0.33971,0.91943,0.83046,0.67374,0.70793,0.92047,0.92167,0.6485,0.60616,2.2708,1.6561,0.85263,1,0.99295,0.68258,0.10463,0.0065809,1.1808,0.32336,1.0488,0.06905,0.032,0.044047
2,1,2,1,0.76143,0.79626,2.074,2.1825,0.695,0.7205,1.3865,1.4,0.33239,0.34276,2.566,2.4385,-1.1456,-1.1077,0.063524,0.050712,0.23475,0.23475,0.66844,0.70172,0.37992,0.36565,0.86773,0.92422,0.6174,0.66519,0.88128,0.89011,0.64153,0.62744,3.1416,3.1416,0.74982,1,0.99238,0.39781,0.054176,0.0041843,1.2664,0.13564,1.2255,0.023746,0.0255,0.02459
2,1,2,1,0.88174,0.87682,1.707,1.682,0.551,0.535,1.135,1.132,0.32671,0.32676,3.1177,3.164,-1.4349,-1.4542,0.033813,0.035766,0.29948,0.29948,0.77883,0.80439,0.36459,0.36892,0.95191,0.96877,0.69854,0.74752,0.95181,0.96313,0.70274,0.70253,1.7549,2.759,0.73675,1,0.99952,0.53582,0.025446,0.0019052,1.3048,0.14094,1.2483,0.014034,0.04,0.046866
2,1,2,1,0.81121,0.92033,1.772,1.775,0.562,0.573,1.153,1.182,0.34061,0.32743,3.0033,2.9983,-1.3607,-1.3754,0.038527,0.0325,0.27544,0.27544,0.71439,0.79615,0.38754,0.39862,0.90948,0.97915,0.67211,0.78392,0.90925,0.95393,0.63844,0.6829,1.7455,2.1445,0.74668,1,0.99299,0.46235,0.038405,0.0031126,1.2791,0.15595,1.2195,0.024853,0.023,0.025959
2,1,2,2,0.82595,0.82211,1.426,1.459,0.458,0.466,1.003,0.9865,0.30341,0.3311,3.7321,2.7416,-1.7545,-1.6703,0.038964,0.03717,0.32018,0.33619,0.78986,0.74471,0.36915,0.33019,0.89743,0.8877,0.68354,0.68027,0.96047,0.90475,0.7185,0.69514,2.4752,1.5708,0.79632,1,0.99975,0.61067,0.055881,0.0030226,1.2537,0.23027,1.1712,0.034063,0.025,0.035063
2,1,2,2,0.87856,0.85895,1.213,1.237,0.362,0.381,0.819,0.823,0.31217,0.32092,4.3874,3.2336,-2.1105,-2.0194,0.066058,0.048022,0.43403,0.43403,0.81657,0.79525,0.36685,0.3314,0.95162,0.92391,0.75687,0.72585,0.95835,0.90773,0.73058,0.7118,1.6627,1.5314,0.85449,1,0.99946,0.74655,0.095077,0.003886,1.2622,0.40567,1.1062,0.074942,0.033,0.054411
2,1,2,2,0.88204,0.88361,1.1855,1.215,0.3425,0.376,0.855,0.7995,0.28589,0.32695,4.4892,3.2922,-2.1361,-2.0178,0.036231,0.036486,0.4138,0.4138,0.79546,0.80994,0.31978,0.25392,0.93027,0.93191,0.73508,0.75127,0.93587,0.90022,0.70058,0.69536,2.1508,1.501,0.84784,1,0.99745,0.73926,0.08404,0.0030945,1.2465,0.35983,1.1063,0.071518,0.0475,0.080135
2,1,2,3,0.84671,0.89511,1.2525,1.2605,0.357,0.386,0.8905,0.859,0.28235,0.31525,4.249,2.0622,-2.0137,-1.9284,0.039873,0.028389,0.40023,0.40023,0.7863,0.82058,0.35507,0.30853,0.92535,0.92226,0.72392,0.74647,0.93204,0.89759,0.72097,0.70168,2.0127,1.5708,0.88727,1,0.99945,0.70629,0.11077,0.0037499,1.2209,0.40223,1.0644,0.090657,0.0315,0.050299
2,1,2,3,0.90992,0.89396,1.087,1.081,0.322,0.367,0.745,0.695,0.3075,0.36283,4.896,2.4047,-2.339,-2.2953,0.054214,0.058188,0.46064,0.46064,0.84402,0.83757,0.37439,0.29244,0.96913,0.91346,0.76189,0.80871,0.96768,0.92035,0.76476,0.72266,1.6113,1.4906,0.86419,1,0.99794,0.78599,0.11664,0.0039205,1.2396,0.51006,1.0477,0.10627,0.059,0.10856
2,1,2,3,0.90245,0.8343,1.127,1.11,0.313,0.337,0.787,0.763,0.28919,0.30636,4.7222,2.3419,-2.2037,-2.2071,0.043983,0.039786,0.44222,0.44222,0.79673,0.78174,0.354,0.26038,0.95917,0.89352,0.75027,0.76497,0.92087,0.85517,0.68483,0.66596,1.4706,1.3365,0.88754,1,0.9999,0.73972,0.10698,0.0039615,1.1947,0.38638,1.0454,0.089991,0.043,0.076309
2,1,3,1,0.76564,0.79577,1.564,1.532,0.4925,0.5045,1.0415,1.007,0.30955,0.32893,3.403,3.4738,-1.5986,-1.636,0.049346,0.035419,0.32552,0.32552,0.75088,0.76052,0.3874,0.32819,0.86366,0.89287,0.64967,0.69349,0.92053,0.90976,0.67584,0.70194,3.1416,2.0418,0.79093,1,0.9986,0.56396,0.085088,0.0051493,1.2651,0.2477,1.191,0.056389,0.067,0.085678
2,1,3,1,0.81023,0.78506,1.556,1.5315,0.478,0.474,1.0665,1.068,0.31793,0.30782,3.4203,3.475,-1.6057,-1.6244,0.043892,0.039821,0.32124,0.32124,0.76786,0.74501,0.34959,0.33145,0.922,0.8759,0.70253,0.65339,0.90979,0.87416,0.66402,0.67987,3.0149,1.5759,0.73004,1,0.99992,0.58442,0.033343,0.0042025,1.2417,0.26176,1.1523,0.020259,0.008,0.010283
2,1,3,1,0.81436,0.87703,1.449,1.4565,0.4745,0.511,0.979,0.9535,0.32528,0.35893,3.6729,3.6542,-1.7286,-1.7151,0.040364,0.047755,0.35095,0.35095,0.77082,0.82139,0.3086,0.29701,0.9079,0.92959,0.67051,0.77381,0.90276,0.92907,0.70564,0.74576,1.9184,3.1416,0.75829,1,0.99784,0.59381,0.056018,0.005861,1.2708,0.27261,1.1774,0.058961,0.014,0.019324
2,1,3,2,0.83883,0.76151,1.283,1.2875,0.3875,0.431,0.8785,0.867,0.30821,0.3324,4.1482,3.1068,-1.9811,-1.9265,0.044271,0.047101,0.39786,0.39786,0.78211,0.74454,0.36949,0.28729,0.88745,0.84029,0.69685,0.66106,0.9442,0.83738,0.7515,0.71698,2.3382,1.5286,0.82434,1,0.99833,0.71555,0.063724,0.0021816,1.2333,0.34019,1.1185,0.056315,0.0375,0.058457
2,1,3,2,0.8604,0.87217,1.1775,1.21,0.394,0.4205,0.805,0.782,0.32933,0.35262,4.5199,3.3058,-2.161,-2.0551,0.0739,0.052252,0.4138,0.4138,0.83718,0.83484,0.32159,0.26986,0.95614,0.91573,0.77686,0.76893,0.9373,0.87801,0.74437,0.76411,1.4332,1.6361,0.87424,1,0.99941,0.72108,0.083286,0.0025969,1.24,0.49961,1.0526,0.07428,0.037,0.062845
2,1,3,2,0.85382,0.84014,1.125,1.1495,0.341,0.4035,0.774,0.7205,0.31875,0.36304,4.7308,3.4798,-2.2891,-2.1539,0.10129,0.10404,0.44041,0.44041,0.80772,0.81795,0.34182,0.25958,0.91925,0.90125,0.73692,0.72193,0.94314,0.87473,0.74786,0.78373,1.5708,2.3661,0.75106,1,0.99133,0.80231,0.13727,0.0031915,1.2287,0.57617,1.0027,0.13124,0.0595,0.10578
2,1,3,3,0.82965,0.88265,2.073,0.466,0.739,0.214,1.267,0.25,0.366,0.46352,2.5673,5.5782,-1.2246,-5.1114,0.14814,1,0.23609,1.0731,0.81107,0.84661,0.29506,0.1434,0.94173,0.8581,0.74981,0.84813,0.92625,0.84885,0.74647,0.81991,3.1416,1.0192,0.068258,4.5,0.62629,0.59101,2.3797,0.98367,1.1997,1.1882,0.9198,-1.8556,1e-05,4.2918e-05
2,1,3,3,0.80631,0.88053,2.1015,0.477,0.779,0.211,1.334,0.263,0.3659,0.44635,2.5325,5.4496,-1.2205,-5.0845,0.15935,1,0.21142,1.0269,0.78843,0.85665,0.32667,0.18735,0.93098,0.87949,0.70969,0.85632,0.87477,0.86694,0.71838,0.80825,3.1416,1.0174,0.05792,5,0.45706,0.44746,2.3265,0.95834,1.2075,1.1661,0.9286,-0.85767,1.25e-05,5.2411e-05
2,1,3,3,0.8033,0.88534,2.0995,0.44,0.7735,0.203,1.3255,0.236,0.36526,0.46177,2.5349,5.9079,-1.214,-5.4187,0.13063,1,0.23703,1.1283,0.7849,0.84982,0.35014,0.15584,0.90325,0.86615,0.71027,0.87295,0.87452,0.84752,0.75069,0.81076,3.1416,0.77199,0.050429,5,0.15201,0.13659,1.0409,0.94068,1.1925,1.1659,0.91898,-0.76819,2.1e-05,9.5455e-05
2,4,1,1,0.81536,0.79024,2.375,2.39,0.908,0.804,1.487,1.59,0.37592,0.32916,2.2408,2.2267,-1.0634,-1.0708,0.1921,0.10969,0.21807,0.21807,0.70466,0.75554,0.37589,0.39498,0.9225,0.94279,0.62592,0.65033,0.82311,0.86327,0.62183,0.65702,1.8882,3.1416,0.74073,1,0.99439,0.37775,0.057372,0.0052643,1.253,0.29072,1.1484,0.039092,-0.02,-0.016842
2,4,1,1,0.75195,0.76283,2.311,2.2775,0.804,0.644,1.461,1.6055,0.36287,0.29687,2.3031,2.3368,-1.1125,-1.1232,0.23755,0.1753,0.21798,0.21798,0.75122,0.7416,0.47422,0.4475,0.91017,0.91303,0.62427,0.62623,0.82739,0.82755,0.58717,0.61035,3.1416,3.1416,0.77764,1,0.99853,0.39719,0.057639,0.0056375,1.1684,0.38145,1.0118,0.051187,0.0055,0.0047598
2,4,1,1,0.63822,0.76447,2.636,2.626,0.938,0.881,1.664,1.772,0.36836,0.32343,2.0189,2.0266,-0.97795,-0.99034,0.28574,0.137,0.17833,0.17833,0.69024,0.72715,0.46846,0.46411,0.82598,0.89957,0.57405,0.63789,0.75943,0.91285,0.59529,0.60023,2.8892,3.1416,0.70951,1,0.99842,0.32854,0.016536,0.0049765,1.2211,0.30846,1.1064,0.0062151,-0.036,-0.027314
2,4,1,2,0.86636,0.80193,1.6725,1.621,0.4735,0.4445,1.186,1.18,0.2842,0.28216,3.182,2.4676,-1.5349,-1.5833,0.053276,0.096795,0.29839,0.29839,0.77633,0.77869,0.39117,0.34099,0.97613,0.94598,0.73052,0.72211,0.8962,0.89313,0.70736,0.714,2.6715,1.5708,0.7481,1,0.99987,0.54238,0.017463,0.0033197,1.2172,0.58739,0.97734,0.014251,0.016,0.019133
2,4,1,2,0.85164,0.83413,1.719,1.7265,0.5555,0.495,1.163,1.2235,0.32935,0.28043,3.0959,2.3168,-1.4848,-1.4591,0.22082,0.06065,0.29668,0.29668,0.78984,0.79985,0.37118,0.3561,0.96007,0.95563,0.71875,0.72185,0.89266,0.90479,0.6623,0.70462,1.5407,2.3648,0.80077,1,0.9995,0.53138,0.073232,0.0048645,1.2025,0.52611,0.97724,0.060561,0.013,0.015125
2,4,1,2,0.79295,0.84942,1.763,1.7745,0.57,0.4635,1.208,1.307,0.32243,0.26499,3.0187,2.2542,-1.4348,-1.4505,0.1445,0.043791,0.27432,0.27432,0.71213,0.77111,0.40848,0.37703,0.90631,0.97522,0.66773,0.73067,0.84574,0.90032,0.60665,0.65937,1.824,1.5081,0.75174,1,0.99616,0.47277,0.025327,0.0033587,1.2127,0.42909,1.0328,0.02014,0.001,0.0011344
2,4,1,3,0.85104,0.78732,1.7775,1.7695,0.5715,0.5385,1.245,1.221,0.31981,0.29288,2.9941,1.4691,-1.4399,-1.3924,0.11007,0.05209,0.28432,0.28432,0.73085,0.67538,0.40984,0.35742,0.94337,0.92241,0.65835,0.6091,0.92483,0.84926,0.65581,0.639,2.357,3.1416,0.79262,1,0.99828,0.55184,0.082429,0.005261,1.2182,0.31181,1.0958,0.057605,0.017,0.019128
2,4,1,3,0.84705,0.89055,1.4755,1.4715,0.4545,0.4035,1.026,1.0655,0.30934,0.27795,3.6069,1.7665,-1.7242,-1.7418,0.10734,0.066881,0.33053,0.33053,0.77853,0.83926,0.38756,0.32408,0.9644,0.95732,0.70634,0.76894,0.89247,0.93815,0.71015,0.73212,2.3512,1.6695,0.79163,1,0.99535,0.55182,0.059107,0.003112,1.2182,0.62399,0.94559,0.055774,0.0145,0.019654
2,4,1,3,0.85418,0.82322,1.5225,1.5245,0.438,0.395,1.0665,1.1225,0.2964,0.26622,3.4955,1.7051,-1.6849,-1.6344,0.056553,0.072638,0.32552,0.32552,0.77183,0.73639,0.35043,0.33989,0.97017,0.88917,0.74585,0.74098,0.88913,0.87858,0.67277,0.60238,2.2789,1.4311,0.7627,1,0.98643,0.66925,0.032061,0.0070406,1.1812,0.5623,0.9512,0.03577,0.0185,0.024302
2,4,2,1,0.84196,0.82526,1.741,1.753,0.61,0.527,1.157,1.228,0.34663,0.29686,3.0568,3.0359,-1.4831,-1.4688,0.24134,0.047658,0.28646,0.28646,0.76619,0.76052,0.34213,0.4046,0.95367,0.94703,0.72085,0.71207,0.91449,0.88325,0.66903,0.6288,1.5708,3.1416,0.75314,1,0.9989,0.50976,0.031017,0.0068856,1.2312,0.52193,1.0236,0.036179,0.037,0.042504
2,4,2,1,0.88098,0.75193,1.746,1.716,0.548,0.553,1.16,1.187,0.31228,0.32494,3.0481,3.1014,-1.4895,-1.523,0.12827,0.093194,0.28646,0.28646,0.7659,0.78156,0.37617,0.35481,0.9855,0.93766,0.74087,0.73714,0.9113,0.81812,0.70529,0.6686,2.6595,1.5708,0.76186,1,0.99788,0.50122,0.054027,0.0065066,1.2492,0.55054,1.0383,0.050015,0.044,0.050401
2,4,2,1,0.78667,0.79813,1.733,1.7115,0.611,0.607,1.071,1.116,0.35782,0.35061,3.0709,3.1096,-1.4656,-1.5178,0.11913,0.084063,0.28796,0.28796,0.7563,0.83141,0.35627,0.30976,0.92537,0.95962,0.73147,0.77523,0.82745,0.83985,0.69366,0.70211,1.6557,1.5708,0.76057,1,0.99537,0.48959,0.031557,0.0032615,1.2352,0.51705,1.045,0.031801,0.0455,0.05251
2,4,2,2,0.72669,0.75653,1.483,1.466,0.482,0.484,0.9695,0.974,0.33637,0.3326,3.5886,2.7285,-1.7287,-1.7001,0.1616,0.028326,0.33444,0.33444,0.75621,0.72688,0.34022,0.2822,0.89496,0.87925,0.69696,0.65899,0.82469,0.78696,0.62226,0.63328,1.4067,1.4007,0.42768,1,0.99116,0.55035,0.50856,0.10491,1.1315,0.61132,0.97334,0.31391,0.0895,0.1207
2,4,2,2,0.8416,0.77453,1.4745,1.501,0.4955,0.5105,0.976,0.9655,0.33605,0.34233,3.6094,2.6649,-1.7586,-1.704,0.068072,0.057949,0.33444,0.33444,0.79265,0.81678,0.3254,0.28859,0.96162,0.91626,0.77572,0.74589,0.90451,0.83735,0.71799,0.72693,2.3387,1.5383,0.77504,1,0.99938,0.58923,0.12964,0.0084594,1.2491,0.55346,1.0452,0.10954,0.05,0.06782
2,4,2,2,0.90656,0.86978,1.4915,1.4615,0.4605,0.5435,1.014,0.936,0.31879,0.36793,3.5682,2.7369,-1.7319,-1.7624,0.057076,0.086352,0.33444,0.33444,0.81576,0.87385,0.36665,0.30123,0.99071,0.96018,0.78077,0.83319,0.93482,0.90789,0.74383,0.80217,1.4993,1.5708,0.77498,1,0.99991,0.59603,0.049523,0.0030235,1.276,0.63002,1.0302,0.042844,0.0565,0.075763
2,4,2,3,0.76848,0.78138,1.7745,0.5805,0.7255,0.2515,1.067,0.3195,0.39702,0.43847,2.9991,4.478,-1.453,-4.185,0.30994,1,0.29033,0.87099,0.74001,0.79435,0.41516,0.15191,0.92167,0.85954,0.70057,0.80503,0.86767,0.77479,0.65283,0.75222,3.1416,1.2459,0.16553,3,0.65926,0.73812,-2.2386,0.49534,1.169,0.99769,0.93232,-1.2223,-2.5e-06,-8.6133e-06
2,4,2,3,0.68288,0.79631,1.645,0.542,0.645,0.244,1.028,0.296,0.37546,0.44969,3.2352,4.7961,-1.5284,-4.3875,0.18482,1,0.3026,0.89404,0.654,0.79962,0.39138,0.14223,0.89006,0.87571,0.63993,0.82681,0.78406,0.74423,0.55679,0.73304,1.9845,1.0295,0.2034,3,0.62445,0.6814,-1.8495,0.44074,1.1336,0.9931,0.88452,-1.237,-4.9e-05,-0.00018081
2,4,2,3,0.76461,0.72205,1.709,0.5505,0.5855,0.2575,1.114,0.288,0.34059,0.47536,3.1141,4.722,-1.4918,-4.3521,0.16157,1,0.28884,0.89404,0.74785,0.74231,0.34597,0.15004,0.93309,0.81717,0.71313,0.80798,0.82833,0.71336,0.6406,0.67567,2.4891,1.0048,0.24472,3,0.64194,0.70333,-1.5725,0.36683,1.128,1.0134,0.88787,-1.0386,-1.25e-05,-4.5413e-05
2,4,3,1,0.8452,0.82919,2.1445,2.1315,0.7335,0.653,1.3925,1.4765,0.3381,0.30771,2.4817,2.4968,-1.2143,-1.2221,0.35507,0.084291,0.23032,0.23032,0.7429,0.76516,0.42735,0.40215,0.97642,0.98312,0.69573,0.73432,0.90768,0.832,0.61993,0.65608,3.1416,1.5708,0.77153,1,0.99595,0.40317,0.046569,0.0049165,1.23,0.52386,1.0167,0.046627,-0.0005,-0.00046631
2,4,3,1,0.76601,0.84007,2.1445,2.1795,0.745,0.6515,1.4185,1.508,0.33338,0.29787,2.4819,2.4418,-1.1941,-1.1896,0.3289,0.10033,0.22711,0.22711,0.73635,0.81999,0.38795,0.36568,0.93065,0.95053,0.65916,0.78884,0.83506,0.90746,0.61439,0.65946,3.1416,1.5708,0.77292,1,0.99188,0.38456,0.049946,0.0040048,1.2132,0.51362,1.0136,0.046906,0.0195,0.018186
