grp , pp , S , IDR , IDL , accTimeL , accQR , rho , Rf , IPerfEfL , q1R , peakVelL , decTimeR , circularityR , circularityL , q1L , q2L , Lf , flsAmp , decTimeL , q4R , phDiffStd , q3L , accQL , IPerfL , q3R , MTR , IPerfEfR , IPerfR , MTL , q2R , phDiffMean , flsPC , accTimeR , peakVelR , q4L
1,2,7,1,2,0.51861,1.3656,1.0417,0.60096,4.2768,1.1011,0.31196,0.48535,0.80064,0.80064,1.1011,0.36553,0.626,0.047312,0.48263,0.42616,0.87823,1.0049,1.2908,3.2233,1.0049,0.76362,13.03,12.864,0.81106,0.36553,-0.61981,0.14882,0.51706,0.27462,0.42616
1,2,7,2,1,0.50566,1.6335,1,0.53478,10.498,1.0898,0.23883,0.5362,0.81429,0.81429,1.0898,0.40276,0.53478,0.059654,0.4965,0.47468,0.0059582,1.0027,1.4474,11.51,1.0027,0.90796,7.9888,7.1434,0.87273,0.40276,-0.06955,0.17314,0.46558,0.24605,0.47468
1,2,7,2,1,0.50679,1.634,1,0.54023,5.4569,1.0146,0.23361,0.51416,0.92334,0.92334,1.0146,0.40334,0.54023,0.06022,0.49429,0.44756,0.0062717,0.95219,1.3708,5.7277,0.95219,0.90791,5.3894,4.8362,0.94254,0.40334,-0.049614,0.17531,0.48704,0.2278,0.44756
1,2,7,2,1,0.49364,1.6889,1,0.47084,7.8912,1.1635,0.21427,0.53496,0.89028,0.89028,1.1635,0.40162,0.47084,0.043007,0.50779,0.3968,0.0045064,0.96787,1.5779,7.615,0.96787,0.99466,6.4602,5.4039,1.0249,0.40162,-0.043147,0.17229,0.46639,0.19998,0.3968
1,2,7,2,1,0.50566,1.6335,1,0.53478,10.498,1.0898,0.23883,0.5362,0.81429,0.81429,1.0898,0.40276,0.53478,0.059654,0.4965,0.47468,0.0059582,1.0027,1.4474,11.51,1.0027,0.90796,7.9888,7.1434,0.87273,0.40276,-0.06955,0.17314,0.46558,0.24605,0.47468
1,2,7,2,1,0.50679,1.634,1,0.54023,5.4569,1.0146,0.23361,0.51416,0.92334,0.92334,1.0146,0.40334,0.54023,0.06022,0.49429,0.44756,0.0062717,0.95219,1.3708,5.7277,0.95219,0.90791,5.3894,4.8362,0.94254,0.40334,-0.049614,0.17531,0.48704,0.2278,0.44756
1,2,7,2,1,0.49364,1.6889,1,0.47084,7.8912,1.1635,0.21427,0.53496,0.89028,0.89028,1.1635,0.40162,0.47084,0.043007,0.50779,0.3968,0.0045064,0.96787,1.5779,7.615,0.96787,0.99466,6.4602,5.4039,1.0249,0.40162,-0.043147,0.17229,0.46639,0.19998,0.3968
1,2,7,2,2,0.48415,1.1095,1,0,7.1019,0.81866,0.35005,0.51048,0.79913,0.79913,0.81866,0.8332,0,0.155,0.51787,0.79492,0.0068096,0.90733,1.11,5.2549,0.90733,0.44552,14.102,13.709,0.5188,0.8332,-0.033198,0.17622,0.49295,0.26279,0.79492
1,2,7,2,2,0.48473,1.0537,1,0,9.6562,0.80941,0.33305,0.50998,0.81864,0.81864,0.80941,0.82441,0,0.15146,0.51745,0.80146,0.0070538,0.7316,1.0782,5.6659,0.7316,0.46251,10.215,8.733,0.4631,0.82441,0.073232,0.17382,0.4922,0.35726,0.80146
1,2,7,2,2,0.49605,1.0581,1,0,7.5682,0.8549,0.32048,0.51135,0.87273,0.87273,0.8549,0.86598,0,0.13653,0.50596,0.84145,0.0050599,0.72212,1.0525,5.2117,0.72212,0.50145,8.4127,8.0271,0.50196,0.86598,0.042932,0.1764,0.49066,0.31819,0.84145
1,2,7,2,2,0.48415,1.1095,1,0,7.1019,0.81866,0.35005,0.51048,0.79913,0.79913,0.81866,0.8332,0,0.155,0.51787,0.79492,0.0068096,0.90733,1.11,5.2549,0.90733,0.44552,14.102,13.709,0.5188,0.8332,-0.033198,0.17622,0.49295,0.26279,0.79492
1,2,7,2,2,0.48473,1.0537,1,0,9.6562,0.80941,0.33305,0.50998,0.81864,0.81864,0.80941,0.82441,0,0.15146,0.51745,0.80146,0.0070538,0.7316,1.0782,5.6659,0.7316,0.46251,10.215,8.733,0.4631,0.82441,0.073232,0.17382,0.4922,0.35726,0.80146
1,2,7,2,2,0.49605,1.0581,1,0,7.5682,0.8549,0.32048,0.51135,0.87273,0.87273,0.8549,0.86598,0,0.13653,0.50596,0.84145,0.0050599,0.72212,1.0525,5.2117,0.72212,0.50145,8.4127,8.0271,0.50196,0.86598,0.042932,0.1764,0.49066,0.31819,0.84145
1,2,7,3,1,0.49208,1.6477,1,0.52584,5.5914,1.0041,0.23147,0.5054,0.90068,0.90068,1.0041,0.46324,0.52584,0.050336,0.50896,0.50232,0.0046911,1.0355,1.5703,5.509,1.0355,1.0399,4.3703,2.6813,1.0317,0.46324,0.060463,0.17338,0.49563,0.21836,0.50232
1,2,7,3,1,0.50428,1.7296,1,0.54023,5.8746,1.0339,0.22666,0.52012,0.88304,0.88304,1.0339,0.50087,0.54023,0.065299,0.4968,0.49385,0.010684,0.94811,1.4582,5.7612,0.94811,0.93079,3.6362,2.8088,0.92975,0.50087,0.1188,0.16998,0.48096,0.22169,0.49385
1,2,7,3,1,0.50734,1.9666,1,0.53267,6.1176,0.95691,0.2467,0.52143,0.93805,0.93805,0.95691,0.59824,0.53267,0.080059,0.4938,0.49414,0.005549,1.0823,1.524,6.0394,1.0823,0.88824,4.4981,2.9465,0.88904,0.59824,0.035006,0.17276,0.47971,0.237,0.49414
1,2,7,3,1,0.49208,1.6477,1,0.52584,5.5914,1.0041,0.23147,0.5054,0.90068,0.90068,1.0041,0.46324,0.52584,0.050336,0.50896,0.50232,0.0046911,1.0355,1.5703,5.509,1.0355,1.0399,4.3703,2.6813,1.0317,0.46324,0.060463,0.17338,0.49563,0.21836,0.50232
1,2,7,3,1,0.50428,1.7296,1,0.54023,5.8746,1.0339,0.22666,0.52012,0.88304,0.88304,1.0339,0.50087,0.54023,0.065299,0.4968,0.49385,0.010684,0.94811,1.4582,5.7612,0.94811,0.93079,3.6362,2.8088,0.92975,0.50087,0.1188,0.16998,0.48096,0.22169,0.49385
1,2,7,3,1,0.50734,1.9666,1,0.53267,6.1176,0.95691,0.2467,0.52143,0.93805,0.93805,0.95691,0.59824,0.53267,0.080059,0.4938,0.49414,0.005549,1.0823,1.524,6.0394,1.0823,0.88824,4.4981,2.9465,0.88904,0.59824,0.035006,0.17276,0.47971,0.237,0.49414
1,2,7,3,2,0.53417,0.95248,1,0,11.084,0.78973,0.6864,0.48516,0.90669,0.90669,0.78973,0.88868,0,0.10575,0.47035,0.97764,0.012369,0.84727,0.88778,11.727,0.84727,0.23371,13.549,11.724,0.23365,0.88868,0.088362,0.17523,0.51935,0.68579,0.97764
1,2,7,3,2,0.52786,0.973,1,0,13.131,0.85947,0.63511,0.48742,0.84568,0.84568,0.85947,0.942,0,0.12768,0.4767,1.0014,0.016376,0.82013,0.9143,11.863,0.82013,0.24058,17.515,12.22,0.2641,0.942,0.024771,0.1763,0.51728,0.5961,1.0014
1,2,7,3,2,0.51979,0.9599,1,0,14.852,0.79828,0.74655,0.48768,0.90587,0.90587,0.79828,0.98046,0,0.090013,0.48572,0.87214,0.044474,0.86348,0.94307,14.31,0.86348,0.20413,16.168,14.264,0.20649,0.98046,-0.060114,0.17427,0.51781,0.77017,0.87214
1,2,7,3,2,0.53417,0.95248,1,0,11.084,0.78973,0.6864,0.48516,0.90669,0.90669,0.78973,0.88868,0,0.10575,0.47035,0.97764,0.012369,0.84727,0.88778,11.727,0.84727,0.23371,13.549,11.724,0.23365,0.88868,0.088362,0.17523,0.51935,0.68579,0.97764
1,2,7,3,2,0.52786,0.973,1,0,13.131,0.85947,0.63511,0.48742,0.84568,0.84568,0.85947,0.942,0,0.12768,0.4767,1.0014,0.016376,0.82013,0.9143,11.863,0.82013,0.24058,17.515,12.22,0.2641,0.942,0.024771,0.1763,0.51728,0.5961,1.0014
1,2,7,3,2,0.51979,0.9599,1,0,14.852,0.79828,0.74655,0.48768,0.90587,0.90587,0.79828,0.98046,0,0.090013,0.48572,0.87214,0.044474,0.86348,0.94307,14.31,0.86348,0.20413,16.168,14.264,0.20649,0.98046,-0.060114,0.17427,0.51781,0.77017,0.87214
1,3,1,1,1,0.51704,1.0229,1,0.31121,20.528,0.94866,0.12194,0.48282,0.69588,0.69588,0.94866,0.48378,0.31121,0.025877,0.48684,0.49447,0.0021532,0.97885,1.0587,20.683,0.97885,0.88082,29.276,27.114,1.0604,0.48378,0.081874,0.17646,0.52227,0.1163,0.49447
1,3,1,1,1,0.51206,1.0395,1,0.3125,13.26,1.0305,0.16122,0.47567,0.81992,0.81992,1.0305,0.55408,0.3125,0.026048,0.49042,0.46099,0.0015579,1.0383,1.1335,13.211,1.0383,1.1126,20.015,17.942,1.3352,0.55408,0.073539,0.17593,0.5277,0.14938,0.46099
1,3,1,1,1,0.51793,1.0138,1,0.28853,12.742,0.98449,0.16421,0.46501,0.80444,0.80444,0.98449,0.6532,0.28853,0.025628,0.48441,0.6001,0.0010918,0.94166,1.1103,12.44,0.94166,1.2849,16.282,15.008,1.411,0.6532,0.042532,0.17659,0.53781,0.16168,0.6001
1,3,1,1,1,0.51704,1.0229,1,0.31121,20.528,0.94866,0.12194,0.48282,0.69588,0.69588,0.94866,0.48378,0.31121,0.025877,0.48684,0.49447,0.0021532,0.97885,1.0587,20.683,0.97885,0.88082,29.276,27.114,1.0604,0.48378,0.081874,0.17646,0.52227,0.1163,0.49447
1,3,1,1,1,0.51206,1.0395,1,0.3125,13.26,1.0305,0.16122,0.47567,0.81992,0.81992,1.0305,0.55408,0.3125,0.026048,0.49042,0.46099,0.0015579,1.0383,1.1335,13.211,1.0383,1.1126,20.015,17.942,1.3352,0.55408,0.073539,0.17593,0.5277,0.14938,0.46099
1,3,1,1,1,0.51793,1.0138,1,0.28853,12.742,0.98449,0.16421,0.46501,0.80444,0.80444,0.98449,0.6532,0.28853,0.025628,0.48441,0.6001,0.0010918,0.94166,1.1103,12.44,0.94166,1.2849,16.282,15.008,1.411,0.6532,0.042532,0.17659,0.53781,0.16168,0.6001
1,3,1,1,2,0.4996,0.96682,1,0.43945,5.4505,0.93843,0.16985,0.47306,0.67455,0.67455,0.93843,0.54953,0.43945,0.043052,0.50242,0.59463,0.0098737,0.86996,1.0956,5.2533,0.86996,0.83431,21.624,22.869,1.237,0.54953,0.019116,0.17078,0.53123,0.1373,0.59463
1,3,1,1,2,0.50387,1.1124,1,0.42318,5.488,0.99574,0.19939,0.49688,0.80126,0.80126,0.99574,0.52207,0.42318,0.029592,0.49771,0.54687,0.0025029,0.9105,1.1463,4.0966,0.9105,0.76935,27.263,26.197,1.0918,0.52207,0.066184,0.16869,0.50804,0.16865,0.54687
1,3,1,1,2,0.50544,1.0199,1,0.40409,5.0293,0.89059,0.21374,0.47804,0.6921,0.6921,0.89059,0.53097,0.40409,0.030354,0.49596,0.55288,0.0025957,1.0413,1.0867,3.6306,1.0413,0.6957,29.393,29.495,1.1638,0.53097,0.061147,0.17296,0.52751,0.1565,0.55288
1,3,1,1,2,0.4996,0.96682,1,0.43945,5.4505,0.93843,0.16985,0.47306,0.67455,0.67455,0.93843,0.54953,0.43945,0.043052,0.50242,0.59463,0.0098737,0.86996,1.0956,5.2533,0.86996,0.83431,21.624,22.869,1.237,0.54953,0.019116,0.17078,0.53123,0.1373,0.59463
1,3,1,1,2,0.50387,1.1124,1,0.42318,5.488,0.99574,0.19939,0.49688,0.80126,0.80126,0.99574,0.52207,0.42318,0.029592,0.49771,0.54687,0.0025029,0.9105,1.1463,4.0966,0.9105,0.76935,27.263,26.197,1.0918,0.52207,0.066184,0.16869,0.50804,0.16865,0.54687
1,3,1,1,2,0.50544,1.0199,1,0.40409,5.0293,0.89059,0.21374,0.47804,0.6921,0.6921,0.89059,0.53097,0.40409,0.030354,0.49596,0.55288,0.0025957,1.0413,1.0867,3.6306,1.0413,0.6957,29.393,29.495,1.1638,0.53097,0.061147,0.17296,0.52751,0.1565,0.55288
1,3,1,2,1,0.49374,1.0653,1,0.23643,16.55,0.94283,0.11637,0.49032,0.79994,0.79994,0.94283,0.59656,0.23643,0.020141,0.50924,0.4709,0.0018087,0.89609,1.1563,15.906,0.89609,1.2334,16.525,14.736,1.4562,0.59656,0.054005,0.17655,0.51337,0.10163,0.4709
1,3,1,2,1,0.52213,1.0436,1,0.32552,19.211,0.97069,0.1608,0.4784,0.76004,0.76004,0.97069,0.55916,0.32552,0.025368,0.48131,0.54618,0.0043445,0.85448,1.0613,18.326,0.85448,1.1526,13.821,11.955,1.1511,0.55916,0.0758,0.1766,0.52459,0.17955,0.54618
1,3,1,2,1,0.50766,1.0568,1,0.31795,13.787,0.92681,0.16334,0.48669,0.76461,0.76461,0.92681,0.55436,0.31795,0.021878,0.4953,0.39469,0.0030836,0.99527,1.1045,15.796,0.99527,1.0474,18.031,14.827,1.2196,0.55436,0.06068,0.17658,0.51702,0.15994,0.39469
1,3,1,2,1,0.49374,1.0653,1,0.23643,16.55,0.94283,0.11637,0.49032,0.79994,0.79994,0.94283,0.59656,0.23643,0.020141,0.50924,0.4709,0.0018087,0.89609,1.1563,15.906,0.89609,1.2334,16.525,14.736,1.4562,0.59656,0.054005,0.17655,0.51337,0.10163,0.4709
1,3,1,2,1,0.52213,1.0436,1,0.32552,19.211,0.97069,0.1608,0.4784,0.76004,0.76004,0.97069,0.55916,0.32552,0.025368,0.48131,0.54618,0.0043445,0.85448,1.0613,18.326,0.85448,1.1526,13.821,11.955,1.1511,0.55916,0.0758,0.1766,0.52459,0.17955,0.54618
1,3,1,2,1,0.50766,1.0568,1,0.31795,13.787,0.92681,0.16334,0.48669,0.76461,0.76461,0.92681,0.55436,0.31795,0.021878,0.4953,0.39469,0.0030836,0.99527,1.1045,15.796,0.99527,1.0474,18.031,14.827,1.2196,0.55436,0.06068,0.17658,0.51702,0.15994,0.39469
1,3,1,2,2,0.5047,1.0467,1,0.61678,5.0443,0.9659,0.23451,0.48102,0.81096,0.81096,0.9659,0.473,0.61678,0.097941,0.49677,0.62338,0.0043524,0.96234,1.0869,3.8352,0.96234,0.75498,9.2329,8.6206,0.81735,0.473,0.12585,0.17571,0.52113,0.25031,0.62338
1,3,1,2,2,0.51486,1.0867,1,0.64174,4.278,1.0078,0.24402,0.47914,0.81814,0.81814,1.0078,0.63387,0.64174,0.071214,0.48641,0.65651,0.0048501,0.99528,1.1016,3.3198,0.99528,0.75571,8.0642,7.2998,0.78979,0.63387,0.051722,0.17545,0.52269,0.27023,0.65651
1,3,1,2,2,0.50664,1.0562,1,0.67608,5.9958,0.90122,0.24636,0.47541,0.77296,0.77296,0.90122,0.58795,0.67608,0.066405,0.49517,0.42402,0.0044723,0.92087,1.122,4.7161,0.92087,0.69149,13.911,12.169,0.77006,0.58795,0.060319,0.17073,0.52763,0.2541,0.42402
1,3,1,2,2,0.5047,1.0467,1,0.61678,5.0443,0.9659,0.23451,0.48102,0.81096,0.81096,0.9659,0.473,0.61678,0.097941,0.49677,0.62338,0.0043524,0.96234,1.0869,3.8352,0.96234,0.75498,9.2329,8.6206,0.81735,0.473,0.12585,0.17571,0.52113,0.25031,0.62338
1,3,1,2,2,0.51486,1.0867,1,0.64174,4.278,1.0078,0.24402,0.47914,0.81814,0.81814,1.0078,0.63387,0.64174,0.071214,0.48641,0.65651,0.0048501,0.99528,1.1016,3.3198,0.99528,0.75571,8.0642,7.2998,0.78979,0.63387,0.051722,0.17545,0.52269,0.27023,0.65651
1,3,1,2,2,0.50664,1.0562,1,0.67608,5.9958,0.90122,0.24636,0.47541,0.77296,0.77296,0.90122,0.58795,0.67608,0.066405,0.49517,0.42402,0.0044723,0.92087,1.122,4.7161,0.92087,0.69149,13.911,12.169,0.77006,0.58795,0.060319,0.17073,0.52763,0.2541,0.42402
1,3,1,3,1,0.52142,1.061,1,0.39673,11.402,0.91737,0.1897,0.47329,0.79953,0.79953,0.91737,0.56079,0.39673,0.042435,0.48059,0.4734,0.0034076,0.96702,1.0736,10.73,0.96702,1.2019,5.6252,3.6158,1.1599,0.56079,0.080787,0.17215,0.5281,0.19923,0.4734
1,3,1,3,1,0.50544,0.99656,1,0.39405,12.464,1.0018,0.19958,0.46267,0.84931,0.84931,1.0018,0.60667,0.39405,0.049782,0.49689,0.62018,0.0015264,0.99348,1.1493,12.409,0.99348,1.1082,7.143,4.4379,1.1149,0.60667,0.068684,0.17663,0.53904,0.21725,0.62018
1,3,1,3,1,0.50962,1.1702,1,0.32944,6.2359,0.90203,0.16718,0.47477,0.88616,0.88616,0.90203,0.57993,0.32944,0.038279,0.49143,0.53856,0.0040351,0.9419,1.2207,5.5804,0.9419,1.396,6.9643,4.6085,1.4931,0.57993,0.064144,0.17467,0.527,0.1629,0.53856
1,3,1,3,1,0.52142,1.061,1,0.39673,11.402,0.91737,0.1897,0.47329,0.79953,0.79953,0.91737,0.56079,0.39673,0.042435,0.48059,0.4734,0.0034076,0.96702,1.0736,10.73,0.96702,1.2019,5.6252,3.6158,1.1599,0.56079,0.080787,0.17215,0.5281,0.19923,0.4734
1,3,1,3,1,0.50544,0.99656,1,0.39405,12.464,1.0018,0.19958,0.46267,0.84931,0.84931,1.0018,0.60667,0.39405,0.049782,0.49689,0.62018,0.0015264,0.99348,1.1493,12.409,0.99348,1.1082,7.143,4.4379,1.1149,0.60667,0.068684,0.17663,0.53904,0.21725,0.62018
1,3,1,3,1,0.50962,1.1702,1,0.32944,6.2359,0.90203,0.16718,0.47477,0.88616,0.88616,0.90203,0.57993,0.32944,0.038279,0.49143,0.53856,0.0040351,0.9419,1.2207,5.5804,0.9419,1.396,6.9643,4.6085,1.4931,0.57993,0.064144,0.17467,0.527,0.1629,0.53856
1,3,1,3,2,0.50821,0.98006,1,0.87193,4.5862,0.80157,0.28542,0.47247,0.96649,0.96649,0.80157,0.6866,0.87193,0.093207,0.49353,0.8052,0.01104,0.99571,1.0599,4.5152,0.99571,0.57812,5.6757,4.5292,0.5788,0.6866,0.10473,0.17566,0.52927,0.29029,0.8052
1,3,1,3,2,0.53075,0.98586,1,0.939,5.5465,0.8857,0.28509,0.47866,0.8989,0.8989,0.8857,0.79604,0.939,0.092352,0.4711,0.71918,0.0085742,0.98484,0.91654,4.8183,0.98484,0.54316,6.9933,4.8146,0.54322,0.79604,0.081198,0.17567,0.52319,0.27767,0.71918
1,3,1,3,2,0.53576,0.83422,1,1.0231,5.4455,0.91457,0.28373,0.44827,0.97185,0.97185,0.91457,0.87461,1.0231,0.1091,0.46625,0.8141,0.011215,1.0455,0.90113,5.2235,1.0455,0.49964,7.1318,5.2155,0.49967,0.87461,0.10481,0.17184,0.55374,0.28794,0.8141
1,3,1,3,2,0.50821,0.98006,1,0.87193,4.5862,0.80157,0.28542,0.47247,0.96649,0.96649,0.80157,0.6866,0.87193,0.093207,0.49353,0.8052,0.01104,0.99571,1.0599,4.5152,0.99571,0.57812,5.6757,4.5292,0.5788,0.6866,0.10473,0.17566,0.52927,0.29029,0.8052
1,3,1,3,2,0.53075,0.98586,1,0.939,5.5465,0.8857,0.28509,0.47866,0.8989,0.8989,0.8857,0.79604,0.939,0.092352,0.4711,0.71918,0.0085742,0.98484,0.91654,4.8183,0.98484,0.54316,6.9933,4.8146,0.54322,0.79604,0.081198,0.17567,0.52319,0.27767,0.71918
1,3,1,3,2,0.53576,0.83422,1,1.0231,5.4455,0.91457,0.28373,0.44827,0.97185,0.97185,0.91457,0.87461,1.0231,0.1091,0.46625,0.8141,0.011215,1.0455,0.90113,5.2235,1.0455,0.49964,7.1318,5.2155,0.49967,0.87461,0.10481,0.17184,0.55374,0.28794,0.8141
1,3,4,1,1,0.51768,1.0027,1,0.29524,25.734,0.82892,0.10029,0.47772,0.74913,0.74913,0.82892,0.59808,0.29524,0.032651,0.48715,0.70027,0.002846,0.78768,1.0408,25.729,0.78768,1.0022,20.208,20.877,0.91921,0.59808,0.097898,0.17561,0.5262,0.12157,0.70027
1,3,4,1,1,0.52186,1.0189,1,0.31346,21.242,1.0242,0.10472,0.48595,0.85811,0.85811,1.0242,0.63142,0.31346,0.021018,0.48203,0.66399,0.0038765,0.89071,1.0403,20.701,0.89071,0.964,18.804,19.097,1.0352,0.63142,0.098741,0.17626,0.51764,0.11136,0.66399
1,3,4,1,1,0.53255,1.1111,1,0.3418,16.702,0.97018,0.12604,0.50073,0.84955,0.84955,0.97018,0.78881,0.3418,0.023063,0.47052,0.6956,0.0030393,0.94441,0.98978,16.313,0.94441,1.171,12.079,12.47,1.1437,0.78881,0.10066,0.17673,0.50161,0.14512,0.6956
1,3,4,1,1,0.51768,1.0027,1,0.29524,25.734,0.82892,0.10029,0.47772,0.74913,0.74913,0.82892,0.59808,0.29524,0.032651,0.48715,0.70027,0.002846,0.78768,1.0408,25.729,0.78768,1.0022,20.208,20.877,0.91921,0.59808,0.097898,0.17561,0.5262,0.12157,0.70027
1,3,4,1,1,0.52186,1.0189,1,0.31346,21.242,1.0242,0.10472,0.48595,0.85811,0.85811,1.0242,0.63142,0.31346,0.021018,0.48203,0.66399,0.0038765,0.89071,1.0403,20.701,0.89071,0.964,18.804,19.097,1.0352,0.63142,0.098741,0.17626,0.51764,0.11136,0.66399
1,3,4,1,1,0.53255,1.1111,1,0.3418,16.702,0.97018,0.12604,0.50073,0.84955,0.84955,0.97018,0.78881,0.3418,0.023063,0.47052,0.6956,0.0030393,0.94441,0.98978,16.313,0.94441,1.171,12.079,12.47,1.1437,0.78881,0.10066,0.17673,0.50161,0.14512,0.6956
1,3,4,1,2,0.49922,1.0666,1,0.50863,8.5638,0.79547,0.22876,0.49366,0.71007,0.71007,0.79547,0.65743,0.50863,0.046804,0.50364,0.56062,0.0035891,0.83462,1.0934,7.4353,0.83462,0.66461,26.619,27.267,0.84017,0.65743,0.043054,0.16349,0.51147,0.20344,0.56062
1,3,4,1,2,0.46981,1.0912,1,0.39725,10.12,0.85194,0.17199,0.4994,0.73754,0.73754,0.85194,0.62181,0.39725,0.033749,0.53274,0.62069,0.0045807,0.81758,1.1895,6.6334,0.81758,0.68977,27.577,27.438,0.92528,0.62181,0.074548,0.17328,0.50576,0.14287,0.62069
1,3,4,1,2,0.51575,1.0801,1,0.40409,8.1189,0.75851,0.15529,0.4889,0.85748,0.85748,0.75851,0.64938,0.40409,0.031207,0.48624,0.57701,0.0045725,0.93357,1.0639,5.1622,0.93357,0.85011,20.523,20.229,1.0989,0.64938,0.12521,0.1725,0.5149,0.14985,0.57701
1,3,4,1,2,0.49922,1.0666,1,0.50863,8.5638,0.79547,0.22876,0.49366,0.71007,0.71007,0.79547,0.65743,0.50863,0.046804,0.50364,0.56062,0.0035891,0.83462,1.0934,7.4353,0.83462,0.66461,26.619,27.267,0.84017,0.65743,0.043054,0.16349,0.51147,0.20344,0.56062
1,3,4,1,2,0.46981,1.0912,1,0.39725,10.12,0.85194,0.17199,0.4994,0.73754,0.73754,0.85194,0.62181,0.39725,0.033749,0.53274,0.62069,0.0045807,0.81758,1.1895,6.6334,0.81758,0.68977,27.577,27.438,0.92528,0.62181,0.074548,0.17328,0.50576,0.14287,0.62069
1,3,4,1,2,0.51575,1.0801,1,0.40409,8.1189,0.75851,0.15529,0.4889,0.85748,0.85748,0.75851,0.64938,0.40409,0.031207,0.48624,0.57701,0.0045725,0.93357,1.0639,5.1622,0.93357,0.85011,20.523,20.229,1.0989,0.64938,0.12521,0.1725,0.5149,0.14985,0.57701
1,3,4,2,1,0.50144,1.069,1,0.36119,14.795,0.80613,0.14529,0.50107,0.78295,0.78295,0.80613,0.62895,0.36119,0.024705,0.5015,0.64128,0.0027028,0.8079,1.1433,15.639,0.8079,0.84119,21.005,17.533,1.0124,0.62895,0.10455,0.17644,0.50332,0.13102,0.64128
1,3,4,2,1,0.50831,1.0822,1,0.36227,12.048,0.77545,0.15725,0.49823,0.75348,0.75348,0.77545,0.63184,0.36227,0.026028,0.49383,0.61227,0.004385,0.73469,1.1577,11.396,0.73469,1.0636,15.032,13.162,1.1723,0.63184,0.14064,0.17655,0.50506,0.15497,0.61227
1,3,4,2,1,0.54111,1.0989,1,0.36621,16.616,0.99152,0.12507,0.507,0.81605,0.81605,0.99152,0.71876,0.36621,0.02857,0.46208,0.71883,0.004322,0.816,0.95228,16.987,0.816,0.90995,17.43,16.505,1.0119,0.71876,0.11094,0.17631,0.49713,0.12364,0.71883
1,3,4,2,1,0.50144,1.069,1,0.36119,14.795,0.80613,0.14529,0.50107,0.78295,0.78295,0.80613,0.62895,0.36119,0.024705,0.5015,0.64128,0.0027028,0.8079,1.1433,15.639,0.8079,0.84119,21.005,17.533,1.0124,0.62895,0.10455,0.17644,0.50332,0.13102,0.64128
1,3,4,2,1,0.50831,1.0822,1,0.36227,12.048,0.77545,0.15725,0.49823,0.75348,0.75348,0.77545,0.63184,0.36227,0.026028,0.49383,0.61227,0.004385,0.73469,1.1577,11.396,0.73469,1.0636,15.032,13.162,1.1723,0.63184,0.14064,0.17655,0.50506,0.15497,0.61227
1,3,4,2,1,0.54111,1.0989,1,0.36621,16.616,0.99152,0.12507,0.507,0.81605,0.81605,0.99152,0.71876,0.36621,0.02857,0.46208,0.71883,0.004322,0.816,0.95228,16.987,0.816,0.90995,17.43,16.505,1.0119,0.71876,0.11094,0.17631,0.49713,0.12364,0.71883
1,3,4,2,2,0.50951,1.0372,1,0.68063,5.8945,0.93614,0.25833,0.48867,0.85877,0.85877,0.93614,0.74793,0.68063,0.06103,0.49187,0.56332,0.0028866,0.85706,1.0115,3.5951,0.85706,0.69945,10.38,8.7843,0.72928,0.74793,0.085665,0.17676,0.51352,0.27922,0.56332
1,3,4,2,2,0.49182,1.0845,1,0.65104,5.075,0.87377,0.23621,0.49894,0.77853,0.77853,0.87377,0.69383,0.65104,0.064183,0.50947,0.58836,0.0033789,0.82959,1.0973,3.3451,0.82959,0.76006,8.292,7.1867,0.78641,0.69383,0.10216,0.17671,0.50286,0.25308,0.58836
1,3,4,2,2,0.51183,1.1007,1,0.69754,5.6863,0.85958,0.23326,0.50999,0.89045,0.89045,0.85958,0.74389,0.69754,0.059281,0.48959,0.82122,0.0027414,0.89683,1.0005,3.7091,0.89683,0.69428,8.9796,7.7009,0.70761,0.74389,0.14945,0.17464,0.49193,0.25228,0.82122
1,3,4,2,2,0.50951,1.0372,1,0.68063,5.8945,0.93614,0.25833,0.48867,0.85877,0.85877,0.93614,0.74793,0.68063,0.06103,0.49187,0.56332,0.0028866,0.85706,1.0115,3.5951,0.85706,0.69945,10.38,8.7843,0.72928,0.74793,0.085665,0.17676,0.51352,0.27922,0.56332
1,3,4,2,2,0.49182,1.0845,1,0.65104,5.075,0.87377,0.23621,0.49894,0.77853,0.77853,0.87377,0.69383,0.65104,0.064183,0.50947,0.58836,0.0033789,0.82959,1.0973,3.3451,0.82959,0.76006,8.292,7.1867,0.78641,0.69383,0.10216,0.17671,0.50286,0.25308,0.58836
1,3,4,2,2,0.51183,1.1007,1,0.69754,5.6863,0.85958,0.23326,0.50999,0.89045,0.89045,0.85958,0.74389,0.69754,0.059281,0.48959,0.82122,0.0027414,0.89683,1.0005,3.7091,0.89683,0.69428,8.9796,7.7009,0.70761,0.74389,0.14945,0.17464,0.49193,0.25228,0.82122
1,3,4,3,1,0.52381,1.0192,1,0.38726,14.665,0.89505,0.16253,0.49034,0.8507,0.8507,0.89505,0.68421,0.38726,0.039997,0.47912,0.66915,0.0042886,0.86347,1.0149,15.558,0.86347,1.0388,9.0167,5.562,1.0015,0.68421,0.13856,0.17649,0.5118,0.17915,0.66915
