grp , pp , S , IDR , IDL , accQL
1,9,1,2,2,1.484
1,9,1,2,2,0.8382
1,9,1,2,2,1.5166
1,9,1,2,2,0.65612
1,9,1,2,2,1.4286
1,9,1,2,2,0.72451
1,9,1,2,2,0.61242
1,9,1,2,2,1.4079
1,9,1,2,2,0.72811
1,9,1,2,2,1.3198
1,9,1,2,2,0.6433
1,9,1,2,2,1.3311
1,9,1,2,2,0.68721
1,9,1,2,2,1.2395
1,9,1,2,2,0.7635
1,9,1,2,2,0.61556
1,9,1,2,2,0.7561
1,9,1,2,2,0.99719
1,9,1,2,2,0.81053
1,9,1,2,2,1.0836
1,9,1,2,2,0.75318
1,9,1,2,2,1.6791
1,9,1,2,2,0.72507
1,9,1,2,2,1.5933
1,9,1,2,2,0.79841
1,9,1,2,2,1.0443
1,9,1,2,2,0.68193
1,9,1,2,2,1.1384
1,9,1,2,2,0.74468
1,9,1,2,2,1.0874
1,9,1,2,2,0.79245
1,9,1,2,2,1.0831
1,9,1,2,2,0.86957
1,9,1,2,2,1.0943
1,9,1,2,2,0.91643
1,9,1,2,2,1.4819
1,9,1,2,2,0.79082
1,9,1,2,2,1.2649
1,9,1,2,2,0.69438
1,9,1,2,2,1.1667
1,9,1,2,2,0.8877
1,9,1,2,2,1.3594
1,9,1,2,2,0.84906
1,9,1,2,2,1.0382
1,9,1,2,2,0.83377
1,9,1,2,2,0.78877
1,9,1,2,2,0.69639
1,9,1,2,2,1.5133
1,9,1,2,2,0.72105
1,9,1,2,2,1.4013
1,9,1,2,2,0.61573
1,9,1,2,2,1.547
1,9,1,2,2,0.93113
1,9,1,2,2,0.9939
1,9,1,2,2,0.84694
1,9,1,3,1,0.72756
1,9,1,3,1,0.96249
1,9,1,3,1,0.35913
1,9,1,3,1,1.5095
1,9,1,3,1,0.74008
1,9,1,3,1,1.2535
1,9,1,3,1,0.43934
1,9,1,3,1,1.2959
1,9,1,3,1,0.57315
1,9,1,3,1,1.6473
1,9,1,3,1,0.66622
1,9,1,3,1,1.6636
1,9,1,3,1,0.47882
1,9,1,3,1,2.0624
1,9,1,3,1,0.54116
1,9,1,3,1,1.7083
1,9,1,3,1,0.70186
1,9,1,3,1,1.5693
1,9,1,3,1,0.76271
1,9,1,3,1,2.1633
1,9,1,3,1,0.41201
1,9,1,3,1,1.8205
1,9,1,3,1,0.38064
1,9,1,3,1,1.8707
1,9,1,3,1,0.42191
1,9,1,3,1,2.1917
1,9,1,3,1,0.54115
1,9,1,3,1,1.5853
1,9,1,3,1,0.57263
1,9,1,3,1,1.4359
1,9,1,3,1,0.38542
1,9,1,3,1,2.0975
1,9,1,3,1,0.6691
1,9,1,3,1,1.337
1,9,1,3,1,0.60882
1,9,1,3,1,0.86111
1,9,1,3,1,2.5946
1,9,1,3,1,2.1639
1,9,1,3,1,0.41628
1,9,1,3,1,1.4538
1,9,1,3,1,0.41021
1,9,1,3,1,2.2198
1,9,1,3,1,0.41456
1,9,1,3,1,2.0462
1,9,1,3,1,0.36685
1,9,1,3,1,1.6149
1,9,1,3,1,1.5351
1,9,1,3,1,1.4813
1,9,1,3,1,0.88046
1,9,1,3,1,2.0287
1,9,1,3,1,0.47783
1,9,1,3,1,2.6842
1,9,1,3,1,0.42679
1,9,1,3,1,2.4301
1,9,1,3,1,0.49441
1,9,1,3,1,2.2097
1,9,1,3,1,0.44151
1,9,1,3,1,1.4353
1,9,1,3,1,0.49871
1,9,1,3,1,2.1371
1,9,1,3,1,0.61679
1,9,1,3,1,2.485
1,9,1,3,1,0.63733
1,9,1,3,1,1.9135
1,9,1,3,1,0.52323
1,9,1,3,1,1.7294
1,9,1,3,1,0.67468
1,9,1,3,1,1.9798
1,9,1,3,1,0.55527
1,9,1,3,1,0.68235
1,9,1,3,1,0.93443
1,9,1,3,1,2.4026
1,9,1,3,1,0.42317
1,9,1,3,1,2.1546
1,9,1,3,1,0.37697
1,9,1,3,1,2.6864
1,9,1,3,1,0.44617
1,9,1,3,1,1.9031
1,9,1,3,1,0.44719
1,9,1,3,1,1.9263
1,9,1,3,1,0.51941
1,9,1,3,1,2.3394
1,9,1,3,1,0.68627
1,9,1,3,1,1.8996
1,9,1,3,1,0.40502
1,9,1,3,1,2.3457
1,9,1,3,1,0.54647
1,9,1,3,1,1.7116
1,9,1,3,1,0.4408
1,9,1,3,1,2.2273
1,9,1,3,1,0.63812
1,9,1,3,1,2.3306
1,9,1,3,1,0.43187
1,9,1,3,1,2.7017
1,9,1,3,1,0.33239
1,9,1,3,1,1.5623
1,9,1,3,1,0.53941
1,9,1,3,1,3.0694
1,9,1,3,1,0.57664
1,9,1,3,1,1.7108
1,9,1,3,1,0.62821
1,9,1,3,1,1.1459
1,9,1,3,1,0.35553
1,9,1,3,1,2.4479
1,9,1,3,1,0.44309
1,9,1,3,1,0.49939
1,9,1,3,1,1.1573
1,9,1,3,1,0.68343
1,9,1,3,1,2.4504
1,9,1,3,1,0.53111
1,9,1,3,1,1.9548
1,9,1,3,1,0.50057
1,9,1,3,1,2
1,9,1,3,1,0.65796
1,9,1,3,1,1.6137
1,9,1,3,1,0.39564
1,9,1,3,1,1.2532
1,9,1,3,1,0.40826
1,9,1,3,1,2.0481
1,9,1,3,1,0.4965
1,9,1,3,1,1.6271
1,9,1,3,1,0.53018
1,9,1,3,1,1.8755
1,9,1,3,1,0.3786
1,9,1,3,1,1.9408
1,9,1,3,1,0.51748
1,9,1,3,1,1.107
1,9,1,3,1,0.87845
1,9,1,3,1,2.0918
1,9,1,3,1,0.5397
1,9,1,3,1,2.1433
1,9,1,3,1,0.47906
1,9,1,3,1,1.8379
1,9,1,3,1,0.76567
1,9,1,3,1,1.6071
1,9,1,3,1,0.43206
1,9,1,3,1,2.0529
1,9,1,3,1,0.42138
1,9,1,3,1,2.5499
1,9,1,3,1,0.47382
1,9,1,3,1,1.387
1,9,1,3,1,0.53602
1,9,1,3,1,1.6841
1,9,1,3,1,0.49377
1,9,1,3,1,1.7281
1,9,1,3,1,0.49566
1,9,1,3,1,2.1598
1,9,1,3,1,0.44483
1,9,1,3,1,0.72756
1,9,1,3,1,0.96249
1,9,1,3,1,0.35913
1,9,1,3,1,1.5095
1,9,1,3,1,0.74008
1,9,1,3,1,1.2535
1,9,1,3,1,0.43934
1,9,1,3,1,1.2959
1,9,1,3,1,0.57315
1,9,1,3,1,1.6473
1,9,1,3,1,0.66622
1,9,1,3,1,1.6636
1,9,1,3,1,0.47882
1,9,1,3,1,2.0624
1,9,1,3,1,0.54116
1,9,1,3,1,1.7083
1,9,1,3,1,0.70186
1,9,1,3,1,1.5693
1,9,1,3,1,0.76271
1,9,1,3,1,2.1633
1,9,1,3,1,0.41201
1,9,1,3,1,1.8205
1,9,1,3,1,0.38064
1,9,1,3,1,1.8707
1,9,1,3,1,0.42191
1,9,1,3,1,2.1917
1,9,1,3,1,0.54115
1,9,1,3,1,1.5853
1,9,1,3,1,0.57263
1,9,1,3,1,1.4359
1,9,1,3,1,0.38542
1,9,1,3,1,2.0975
1,9,1,3,1,0.6691
1,9,1,3,1,1.337
1,9,1,3,1,0.60882
1,9,1,3,1,0.86111
1,9,1,3,1,2.5946
1,9,1,3,1,2.1639
1,9,1,3,1,0.41628
1,9,1,3,1,1.4538
1,9,1,3,1,0.41021
1,9,1,3,1,2.2198
1,9,1,3,1,0.41456
1,9,1,3,1,2.0462
1,9,1,3,1,0.36685
1,9,1,3,1,1.6149
1,9,1,3,1,1.5351
1,9,1,3,1,1.4813
1,9,1,3,1,0.88046
1,9,1,3,1,2.0287
1,9,1,3,1,0.47783
1,9,1,3,1,2.6842
1,9,1,3,1,0.42679
1,9,1,3,1,2.4301
1,9,1,3,1,0.49441
1,9,1,3,1,2.2097
1,9,1,3,1,0.44151
1,9,1,3,1,1.4353
1,9,1,3,1,0.49871
1,9,1,3,1,2.1371
1,9,1,3,1,0.61679
1,9,1,3,1,2.485
1,9,1,3,1,0.63733
1,9,1,3,1,1.9135
1,9,1,3,1,0.52323
1,9,1,3,1,1.7294
1,9,1,3,1,0.67468
1,9,1,3,1,1.9798
1,9,1,3,1,0.55527
1,9,1,3,1,0.68235
1,9,1,3,1,0.93443
1,9,1,3,1,2.4026
1,9,1,3,1,0.42317
1,9,1,3,1,2.1546
1,9,1,3,1,0.37697
1,9,1,3,1,2.6864
1,9,1,3,1,0.44617
1,9,1,3,1,1.9031
1,9,1,3,1,0.44719
1,9,1,3,1,1.9263
1,9,1,3,1,0.51941
1,9,1,3,1,2.3394
1,9,1,3,1,0.68627
1,9,1,3,1,1.8996
1,9,1,3,1,0.40502
1,9,1,3,1,2.3457
1,9,1,3,1,0.54647
1,9,1,3,1,1.7116
1,9,1,3,1,0.4408
1,9,1,3,1,2.2273
1,9,1,3,1,0.63812
1,9,1,3,1,2.3306
1,9,1,3,1,0.43187
1,9,1,3,1,2.7017
1,9,1,3,1,0.33239
1,9,1,3,1,1.5623
1,9,1,3,1,0.53941
1,9,1,3,1,3.0694
1,9,1,3,1,0.57664
1,9,1,3,1,1.7108
1,9,1,3,1,0.62821
1,9,1,3,1,1.1459
1,9,1,3,1,0.35553
1,9,1,3,1,2.4479
1,9,1,3,1,0.44309
1,9,1,3,1,0.49939
1,9,1,3,1,1.1573
1,9,1,3,1,0.68343
1,9,1,3,1,2.4504
1,9,1,3,1,0.53111
1,9,1,3,1,1.9548
1,9,1,3,1,0.50057
1,9,1,3,1,2
1,9,1,3,1,0.65796
1,9,1,3,1,1.6137
1,9,1,3,1,0.39564
1,9,1,3,1,1.2532
1,9,1,3,1,0.40826
1,9,1,3,1,2.0481
1,9,1,3,1,0.4965
1,9,1,3,1,1.6271
1,9,1,3,1,0.53018
1,9,1,3,1,1.8755
1,9,1,3,1,0.3786
1,9,1,3,1,1.9408
1,9,1,3,1,0.51748
1,9,1,3,1,1.107
1,9,1,3,1,0.87845
1,9,1,3,1,2.0918
1,9,1,3,1,0.5397
1,9,1,3,1,2.1433
1,9,1,3,1,0.47906
1,9,1,3,1,1.8379
1,9,1,3,1,0.76567
1,9,1,3,1,1.6071
1,9,1,3,1,0.43206
1,9,1,3,1,2.0529
1,9,1,3,1,0.42138
1,9,1,3,1,2.5499
1,9,1,3,1,0.47382
1,9,1,3,1,1.387
1,9,1,3,1,0.53602
1,9,1,3,1,1.6841
1,9,1,3,1,0.49377
1,9,1,3,1,1.7281
1,9,1,3,1,0.49566
1,9,1,3,1,2.1598
1,9,1,3,1,0.44483
1,9,1,3,2,1.0246
1,9,1,3,2,1.1865
1,9,1,3,2,0.63345
1,9,1,3,2,1.0436
1,9,1,3,2,0.70323
1,9,1,3,2,1.3166
1,9,1,3,2,0.52239
1,9,1,3,2,1.2404
1,9,1,3,2,1.9394
1,9,1,3,2,1.2436
1,9,1,3,2,1.0475
1,9,1,3,2,1.0909
1,9,1,3,2,1.0473
1,9,1,3,2,1.2751
1,9,1,3,2,0.90782
1,9,1,3,2,1.3377
1,9,1,3,2,0.90439
1,9,1,3,2,1.2474
1,9,1,3,2,0.73008
1,9,1,3,2,1.4622
1,9,1,3,2,0.5406
1,9,1,3,2,1.4675
1,9,1,3,2,1
1,9,1,3,2,1.0553
1,9,1,3,2,0.84896
1,9,1,3,2,0.80856
1,9,1,3,2,0.50837
1,9,1,3,2,1.1356
1,9,1,3,2,0.88076
1,9,1,3,2,1.2297
1,9,1,3,2,0.63285
1,9,1,3,2,0.88565
1,9,1,3,2,0.55227
1,9,1,3,2,1.4966
1,9,1,3,2,0.77454
1,9,1,3,2,1.0565
1,9,1,3,2,0.58045
1,9,1,3,2,1.1283
1,9,1,3,2,0.6659
1,9,1,3,2,1.1433
1,9,1,3,2,0.68116
1,9,1,3,2,0.93548
1,9,1,3,2,0.65306
1,9,1,3,2,1.0656
1,9,1,3,2,0.61707
1,9,1,3,2,0.79075
1,9,1,3,2,0.58747
1,9,1,3,2,0.99196
1,9,1,3,2,0.59629
1,9,1,3,2,1.2074
1,9,1,3,2,0.59259
1,9,1,3,2,0.89935
1,9,1,3,2,1.2281
1,9,1,3,2,1.0218
1,9,1,3,2,1.1352
1,9,1,3,2,0.76276
1,9,1,3,2,0.67257
1,9,1,3,2,0.82371
1,9,1,3,2,1.0524
1,9,1,3,2,0.8125
1,9,1,3,2,1.0806
1,9,1,3,2,0.98947
1,9,1,3,2,0.76025
1,9,1,3,2,0.91089
1,9,1,3,2,0.89161
1,9,1,3,2,1.0741
1,9,1,3,2,0.92226
1,9,1,3,2,1.1373
1,9,1,3,2,0.62538
1,9,1,3,2,1.129
1,9,1,3,2,0.89299
1,9,1,3,2,0.88213
1,9,1,3,2,0.8741
1,9,1,3,2,0.91506
1,9,1,3,2,0.76125
1,9,1,3,2,0.8951
1,9,1,3,2,0.87018
1,9,1,3,2,0.84912
1,9,1,3,2,0.82534
1,9,1,3,2,0.79205
1,9,1,3,2,0.90253
1,9,1,3,2,0.85859
1,9,1,3,2,1.0311
1,9,1,3,2,0.88438
1,9,1,3,2,1.145
1,9,1,3,2,0.81191
1,9,1,3,2,1.0073
1,9,1,3,2,0.74603
1,9,1,3,2,0.84775
1,9,1,3,2,0.82099
1,9,1,3,2,1.1745
1,9,1,3,2,0.6392
1,9,1,3,2,0.88214
1,9,1,3,2,0.70732
1,9,1,3,2,0.98529
1,9,1,3,2,0.87
1,9,1,3,2,0.85156
1,9,1,3,2,0.86466
1,9,1,3,2,0.85057
1,9,1,3,2,0.85659
1,9,1,3,2,1.048
1,9,1,3,2,0.87209
1,9,1,3,2,0.88066
1,9,1,3,2,0.96825
1,9,1,3,2,1.016
1,9,1,3,2,1
1,9,1,3,2,0.86122
1,9,1,3,2,0.81557
1,9,1,3,2,0.97436
1,9,1,3,2,0.80769
1,9,1,3,2,1.0683
1,9,1,3,2,0.93213
1,9,1,3,2,0.97758
1,9,1,3,2,0.84274
1,9,1,3,2,0.87013
1,9,1,3,2,0.83471
1,9,1,3,2,0.99507
1,9,1,3,2,0.7125
1,9,1,3,2,1.0398
1,9,1,3,2,0.91705
1,9,1,3,2,0.9561
1,9,1,3,2,0.90094
1,9,1,3,2,1.2983
1,9,1,3,2,0.83182
1,9,1,3,2,1.537
1,9,1,3,2,1.2041
1,9,1,3,2,1.0347
1,9,1,3,2,0.93229
1,9,1,3,2,1.0253
1,9,1,3,2,0.92308
1,9,1,3,2,1.0739
1,9,1,3,2,0.66228
1,9,1,3,2,1.4258
1,9,1,3,2,1.0157
1,9,1,3,2,0.89444
1,9,1,3,2,0.82432
1,9,1,3,2,1.0398
1,9,1,3,2,1.0184
1,9,1,3,2,0.95767
1,9,1,3,2,1.0246
1,9,1,3,2,1.1865
1,9,1,3,2,0.63345
1,9,1,3,2,1.0436
1,9,1,3,2,0.70323
1,9,1,3,2,1.3166
1,9,1,3,2,0.52239
1,9,1,3,2,1.2404
1,9,1,3,2,1.9394
1,9,1,3,2,1.2436
1,9,1,3,2,1.0475
1,9,1,3,2,1.0909
1,9,1,3,2,1.0473
1,9,1,3,2,1.2751
1,9,1,3,2,0.90782
1,9,1,3,2,1.3377
1,9,1,3,2,0.90439
1,9,1,3,2,1.2474
1,9,1,3,2,0.73008
1,9,1,3,2,1.4622
1,9,1,3,2,0.5406
1,9,1,3,2,1.4675
1,9,1,3,2,1
1,9,1,3,2,1.0553
1,9,1,3,2,0.84896
1,9,1,3,2,0.80856
1,9,1,3,2,0.50837
1,9,1,3,2,1.1356
1,9,1,3,2,0.88076
1,9,1,3,2,1.2297
1,9,1,3,2,0.63285
1,9,1,3,2,0.88565
1,9,1,3,2,0.55227
1,9,1,3,2,1.4966
1,9,1,3,2,0.77454
1,9,1,3,2,1.0565
1,9,1,3,2,0.58045
1,9,1,3,2,1.1283
1,9,1,3,2,0.6659
1,9,1,3,2,1.1433
1,9,1,3,2,0.68116
1,9,1,3,2,0.93548
1,9,1,3,2,0.65306
1,9,1,3,2,1.0656
1,9,1,3,2,0.61707
1,9,1,3,2,0.79075
1,9,1,3,2,0.58747
1,9,1,3,2,0.99196
1,9,1,3,2,0.59629
1,9,1,3,2,1.2074
1,9,1,3,2,0.59259
1,9,1,3,2,0.89935
1,9,1,3,2,1.2281
1,9,1,3,2,1.0218
1,9,1,3,2,1.1352
1,9,1,3,2,0.76276
1,9,1,3,2,0.67257
1,9,1,3,2,0.82371
1,9,1,3,2,1.0524
1,9,1,3,2,0.8125
1,9,1,3,2,1.0806
1,9,1,3,2,0.98947
1,9,1,3,2,0.76025
1,9,1,3,2,0.91089
1,9,1,3,2,0.89161
1,9,1,3,2,1.0741
1,9,1,3,2,0.92226
1,9,1,3,2,1.1373
1,9,1,3,2,0.62538
1,9,1,3,2,1.129
1,9,1,3,2,0.89299
1,9,1,3,2,0.88213
1,9,1,3,2,0.8741
1,9,1,3,2,0.91506
1,9,1,3,2,0.76125
1,9,1,3,2,0.8951
1,9,1,3,2,0.87018
1,9,1,3,2,0.84912
1,9,1,3,2,0.82534
1,9,1,3,2,0.79205
1,9,1,3,2,0.90253
1,9,1,3,2,0.85859
1,9,1,3,2,1.0311
1,9,1,3,2,0.88438
1,9,1,3,2,1.145
1,9,1,3,2,0.81191
1,9,1,3,2,1.0073
1,9,1,3,2,0.74603
1,9,1,3,2,0.84775
1,9,1,3,2,0.82099
1,9,1,3,2,1.1745
1,9,1,3,2,0.6392
1,9,1,3,2,0.88214
1,9,1,3,2,0.70732
1,9,1,3,2,0.98529
1,9,1,3,2,0.87
1,9,1,3,2,0.85156
1,9,1,3,2,0.86466
1,9,1,3,2,0.85057
1,9,1,3,2,0.85659
1,9,1,3,2,1.048
1,9,1,3,2,0.87209
1,9,1,3,2,0.88066
1,9,1,3,2,0.96825
1,9,1,3,2,1.016
1,9,1,3,2,1
1,9,1,3,2,0.86122
1,9,1,3,2,0.81557
1,9,1,3,2,0.97436
1,9,1,3,2,0.80769
1,9,1,3,2,1.0683
1,9,1,3,2,0.93213
1,9,1,3,2,0.97758
1,9,1,3,2,0.84274
1,9,1,3,2,0.87013
1,9,1,3,2,0.83471
1,9,1,3,2,0.99507
1,9,1,3,2,0.7125
1,9,1,3,2,1.0398
1,9,1,3,2,0.91705
1,9,1,3,2,0.9561
1,9,1,3,2,0.90094
1,9,1,3,2,1.2983
1,9,1,3,2,0.83182
1,9,1,3,2,1.537
1,9,1,3,2,1.2041
1,9,1,3,2,1.0347
1,9,1,3,2,0.93229
1,9,1,3,2,1.0253
1,9,1,3,2,0.92308
1,9,1,3,2,1.0739
1,9,1,3,2,0.66228
1,9,1,3,2,1.4258
1,9,1,3,2,1.0157
1,9,1,3,2,0.89444
1,9,1,3,2,0.82432
1,9,1,3,2,1.0398
1,9,1,3,2,1.0184
1,9,1,3,2,0.95767
1,9,4,1,1,1
1,9,4,1,1,2.3703
1,9,4,1,1,0.44824
1,9,4,1,1,1.7456
1,9,4,1,1,0.40578
1,9,4,1,1,1.6936
1,9,4,1,1,0.48122
1,9,4,1,1,2.1213
1,9,4,1,1,0.37927
1,9,4,1,1,1.5301
1,9,4,1,1,0.41909
1,9,4,1,1,1.8162
1,9,4,1,1,0.49544
1,9,4,1,1,1.5426
1,9,4,1,1,0.46061
1,9,4,1,1,2.9941
1,9,4,1,1,0.5766
1,9,4,1,1,1.8501
1,9,4,1,1,0.50201
1,9,4,1,1,2.3124
1,9,4,1,1,0.53053
1,9,4,1,1,1.6941
1,9,4,1,1,0.50225
1,9,4,1,1,2.1957
1,9,4,1,1,0.59572
1,9,4,1,1,1.8206
1,9,4,1,1,0.44139
1,9,4,1,1,1.4525
1,9,4,1,1,0.45813
1,9,4,1,1,2.725
1,9,4,1,1,0.64948
1,9,4,1,1,2.2687
1,9,4,1,1,0.35576
1,9,4,1,1,1.6448
1,9,4,1,1,0.31949
1,9,4,1,1,1.776
1,9,4,1,1,0.46741
1,9,4,1,1,1.9091
1,9,4,1,1,0.41978
1,9,4,1,1,1.6825
1,9,4,1,1,0.32561
1,9,4,1,1,1.9091
1,9,4,1,1,0.42792
1,9,4,1,1,2.0396
1,9,4,1,1,0.40505
1,9,4,1,1,1.5179
1,9,4,1,1,0.38896
1,9,4,1,1,0.43314
1,9,4,1,1,1.4946
1,9,4,1,1,0.35385
1,9,4,1,1,2.0996
1,9,4,1,1,0.36374
1,9,4,1,1,1.7536
1,9,4,1,1,0.49112
1,9,4,1,1,2.1691
1,9,4,1,1,0.44778
1,9,4,1,1,1.4517
1,9,4,1,1,0.60892
1,9,4,1,1,1.2574
1,9,4,1,1,0.48758
1,9,4,1,1,2.6787
1,9,4,1,1,0.49712
1,9,4,1,1,2.624
1,9,4,1,1,0.48715
1,9,4,1,1,1.8089
1,9,4,1,1,0.69494
1,9,4,1,1,1.7849
1,9,4,1,1,0.51621
1,9,4,1,1,2.0563
1,9,4,1,1,0.49628
1,9,4,1,1,2.9941
1,9,4,1,1,0.48201
1,9,4,1,1,1.3982
1,9,4,1,1,0.64097
1,9,4,1,1,2.2786
1,9,4,1,1,0.48114
1,9,4,1,1,2.2111
1,9,4,1,1,0.43602
1,9,4,1,1,2.1589
1,9,4,1,1,0.517
1,9,4,1,1,2.0853
1,9,4,1,1,0.41088
1,9,4,1,1,1.973
1,9,4,1,1,0.302
1,9,4,1,1,2.2124
1,9,4,1,1,0.5236
1,9,4,1,1,2.1175
1,9,4,1,1,0.54545
1,9,4,1,1,2.2151
1,9,4,1,1,0.52448
1,9,4,1,1,1.7247
1,9,4,1,1,0.48922
1,9,4,1,1,1.5517
1,9,4,1,1,2.1607
1,9,4,1,1,1.7019
1,9,4,1,1,0.42203
1,9,4,1,1,1.4055
1,9,4,1,1,0.41047
1,9,4,1,1,1.5926
1,9,4,1,1,0.4451
1,9,4,1,1,1.9287
1,9,4,1,1,0.34828
1,9,4,1,1,2.7165
1,9,4,1,1,0.64194
1,9,4,1,1,1.3609
1,9,4,1,1,0.52637
1,9,4,1,1,1.8127
1,9,4,1,1,0.44455
1,9,4,1,1,2.4853
1,9,4,1,1,0.49141
1,9,4,1,1,1.2166
1,9,4,1,1,0.65286
1,9,4,1,1,1.4633
1,9,4,1,1,0.38319
1,9,4,1,1,1.4839
1,9,4,1,1,0.42797
1,9,4,1,1,1.6815
1,9,4,1,1,0.41623
1,9,4,1,1,2.0172
1,9,4,1,1,0.35465
1,9,4,1,1,2.1329
1,9,4,1,1,0.49163
1,9,4,1,1,2.3544
1,9,4,1,1,0.65513
1,9,4,1,1,2.3826
1,9,4,1,1,0.46005
1,9,4,1,1,0.98214
1,9,4,1,1,2.6087
1,9,4,1,1,2.3805
1,9,4,1,1,0.32258
1,9,4,1,1,1.5878
1,9,4,1,1,0.44146
1,9,4,1,1,1.5748
1,9,4,1,1,0.4186
1,9,4,1,1,1.6317
1,9,4,1,1,0.37328
1,9,4,1,1,2.1771
1,9,4,1,1,1
1,9,4,1,1,2.3703
1,9,4,1,1,0.44824
1,9,4,1,1,1.7456
1,9,4,1,1,0.40578
1,9,4,1,1,1.6936
1,9,4,1,1,0.48122
1,9,4,1,1,2.1213
1,9,4,1,1,0.37927
1,9,4,1,1,1.5301
1,9,4,1,1,0.41909
1,9,4,1,1,1.8162
1,9,4,1,1,0.49544
1,9,4,1,1,1.5426
1,9,4,1,1,0.46061
1,9,4,1,1,2.9941
1,9,4,1,1,0.5766
1,9,4,1,1,1.8501
1,9,4,1,1,0.50201
1,9,4,1,1,2.3124
1,9,4,1,1,0.53053
1,9,4,1,1,1.6941
1,9,4,1,1,0.50225
1,9,4,1,1,2.1957
1,9,4,1,1,0.59572
1,9,4,1,1,1.8206
1,9,4,1,1,0.44139
1,9,4,1,1,1.4525
1,9,4,1,1,0.45813
1,9,4,1,1,2.725
1,9,4,1,1,0.64948
1,9,4,1,1,2.2687
1,9,4,1,1,0.35576
1,9,4,1,1,1.6448
1,9,4,1,1,0.31949
1,9,4,1,1,1.776
1,9,4,1,1,0.46741
1,9,4,1,1,1.9091
1,9,4,1,1,0.41978
1,9,4,1,1,1.6825
1,9,4,1,1,0.32561
1,9,4,1,1,1.9091
1,9,4,1,1,0.42792
1,9,4,1,1,2.0396
1,9,4,1,1,0.40505
1,9,4,1,1,1.5179
1,9,4,1,1,0.38896
1,9,4,1,1,0.43314
1,9,4,1,1,1.4946
1,9,4,1,1,0.35385
1,9,4,1,1,2.0996
1,9,4,1,1,0.36374
1,9,4,1,1,1.7536
1,9,4,1,1,0.49112
1,9,4,1,1,2.1691
1,9,4,1,1,0.44778
1,9,4,1,1,1.4517
1,9,4,1,1,0.60892
1,9,4,1,1,1.2574
1,9,4,1,1,0.48758
1,9,4,1,1,2.6787
1,9,4,1,1,0.49712
1,9,4,1,1,2.624
1,9,4,1,1,0.48715
1,9,4,1,1,1.8089
1,9,4,1,1,0.69494
1,9,4,1,1,1.7849
1,9,4,1,1,0.51621
1,9,4,1,1,2.0563
1,9,4,1,1,0.49628
1,9,4,1,1,2.9941
1,9,4,1,1,0.48201
1,9,4,1,1,1.3982
1,9,4,1,1,0.64097
1,9,4,1,1,2.2786
1,9,4,1,1,0.48114
1,9,4,1,1,2.2111
1,9,4,1,1,0.43602
1,9,4,1,1,2.1589
1,9,4,1,1,0.517
1,9,4,1,1,2.0853
1,9,4,1,1,0.41088
1,9,4,1,1,1.973
1,9,4,1,1,0.302
1,9,4,1,1,2.2124
1,9,4,1,1,0.5236
1,9,4,1,1,2.1175
1,9,4,1,1,0.54545
1,9,4,1,1,2.2151
1,9,4,1,1,0.52448
1,9,4,1,1,1.7247
1,9,4,1,1,0.48922
1,9,4,1,1,1.5517
1,9,4,1,1,2.1607
1,9,4,1,1,1.7019
1,9,4,1,1,0.42203
1,9,4,1,1,1.4055
1,9,4,1,1,0.41047
1,9,4,1,1,1.5926
1,9,4,1,1,0.4451
1,9,4,1,1,1.9287
1,9,4,1,1,0.34828
1,9,4,1,1,2.7165
1,9,4,1,1,0.64194
1,9,4,1,1,1.3609
1,9,4,1,1,0.52637
1,9,4,1,1,1.8127
1,9,4,1,1,0.44455
1,9,4,1,1,2.4853
1,9,4,1,1,0.49141
1,9,4,1,1,1.2166
1,9,4,1,1,0.65286
1,9,4,1,1,1.4633
1,9,4,1,1,0.38319
1,9,4,1,1,1.4839
1,9,4,1,1,0.42797
1,9,4,1,1,1.6815
1,9,4,1,1,0.41623
1,9,4,1,1,2.0172
1,9,4,1,1,0.35465
1,9,4,1,1,2.1329
1,9,4,1,1,0.49163
1,9,4,1,1,2.3544
1,9,4,1,1,0.65513
1,9,4,1,1,2.3826
1,9,4,1,1,0.46005
1,9,4,1,1,0.98214
1,9,4,1,1,2.6087
1,9,4,1,1,2.3805
1,9,4,1,1,0.32258
1,9,4,1,1,1.5878
1,9,4,1,1,0.44146
1,9,4,1,1,1.5748
1,9,4,1,1,0.4186
1,9,4,1,1,1.6317
1,9,4,1,1,0.37328
1,9,4,1,1,2.1771
1,9,4,1,2,0.47194
1,9,4,1,2,2.1611
1,9,4,1,2,0.40989
1,9,4,1,2,2.3904
1,9,4,1,2,0.45662
1,9,4,1,2,2.1694
1,9,4,1,2,0.50813
1,9,4,1,2,2.2459
1,9,4,1,2,0.54467
1,9,4,1,2,1.9508
1,9,4,1,2,0.5696
1,9,4,1,2,2.0466
1,9,4,1,2,0.38184
1,9,4,1,2,2.3106
1,9,4,1,2,0.35127
1,9,4,1,2,2.0489
1,9,4,1,2,0.50177
1,9,4,1,2,2.7483
1,9,4,1,2,0.44124
1,9,4,1,2,2.3133
1,9,4,1,2,0.34661
1,9,4,1,2,2.0574
1,9,4,1,2,0.6383
1,9,4,1,2,3.8008
1,9,4,1,2,0.38759
1,9,4,1,2,2.0838
1,9,4,1,2,0.33111
1,9,4,1,2,1.8179
1,9,4,1,2,0.52672
1,9,4,1,2,1.8858
1,9,4,1,2,0.38937
1,9,4,1,2,2.1848
