grp , pp , S , IDR , IDL , peakVelL
2,7,7,1,1,0.20126
2,7,7,1,1,0.16805
2,7,7,1,1,0.2063
2,7,7,1,1,0.18023
2,7,7,1,1,0.19012
2,7,7,1,1,0.17449
2,7,7,1,1,0.20461
2,7,7,1,1,0.16644
2,7,7,1,1,0.20419
2,7,7,1,1,0.17385
2,7,7,1,1,0.17433
2,7,7,1,1,0.15889
2,7,7,1,1,0.18795
2,7,7,1,1,0.17564
2,7,7,1,1,0.18656
2,7,7,1,1,0.16512
2,7,7,1,1,0.18479
2,7,7,1,1,0.16608
2,7,7,1,1,0.19499
2,7,7,1,1,0.22287
2,7,7,1,1,0.0023887
2,7,7,1,1,0.001397
2,7,7,1,1,0.19719
2,7,7,1,1,0.21729
2,7,7,1,1,0.19682
2,7,7,1,1,0.22316
2,7,7,1,1,0.1914
2,7,7,1,1,0.22924
2,7,7,1,1,0.19262
2,7,7,1,1,0.23916
2,7,7,1,1,0.19095
2,7,7,1,1,0.22781
2,7,7,1,1,0.0018688
2,7,7,1,1,0.0070812
2,7,7,1,1,0.20899
2,7,7,1,1,0.17846
2,7,7,1,1,0.17874
2,7,7,1,1,0.20206
2,7,7,1,1,0.18935
2,7,7,1,1,0.23155
2,7,7,1,1,0.0020534
2,7,7,1,1,0.011166
2,7,7,1,1,0.19576
2,7,7,1,1,0.1805
2,7,7,1,1,0.17989
2,7,7,1,1,0.18992
2,7,7,1,1,0.18298
2,7,7,1,1,0.23696
2,7,7,1,1,0.18185
2,7,7,1,1,0.21661
2,7,7,1,1,0.18832
2,7,7,1,1,0.22155
2,7,7,1,1,0.17989
2,7,7,1,1,0.21135
2,7,7,1,1,0.17872
2,7,7,1,1,0.22552
2,7,7,1,1,0.18641
2,7,7,1,1,0.21009
2,7,7,1,1,0.18017
2,7,7,1,1,0.24394
2,7,7,1,1,0.0010288
2,7,7,1,1,0.0015605
2,7,7,1,1,0.19542
2,7,7,1,1,0.23437
2,7,7,1,1,0.1804
2,7,7,1,1,0.20634
2,7,7,1,1,0.20674
2,7,7,1,1,0.21235
2,7,7,1,1,0.20291
2,7,7,1,1,0.23064
2,7,7,1,1,0.19305
2,7,7,1,1,0.22277
2,7,7,1,1,0.17736
2,7,7,1,2,0.27463
2,7,7,1,2,0.24364
2,7,7,1,2,0.26283
2,7,7,1,2,0.22978
2,7,7,1,2,0.25115
2,7,7,1,2,0.23659
2,7,7,1,2,0.26021
2,7,7,1,2,0.21385
2,7,7,1,2,0.23788
2,7,7,1,2,0.23466
2,7,7,1,2,0.26378
2,7,7,1,2,0.20232
2,7,7,1,2,0.25651
2,7,7,1,2,0.24668
2,7,7,1,2,0.24492
2,7,7,1,2,0.22564
2,7,7,1,2,0.21115
2,7,7,1,2,0.23357
2,7,7,1,2,0.23551
2,7,7,1,2,0.22871
2,7,7,1,2,0.24165
2,7,7,1,2,0.26476
2,7,7,1,2,0.25133
2,7,7,1,2,0.25179
2,7,7,1,2,0.27009
2,7,7,1,2,0.24333
2,7,7,1,2,0.29942
2,7,7,1,2,0.27637
2,7,7,1,2,0.29269
2,7,7,1,2,0.27646
2,7,7,1,2,0.26456
2,7,7,1,2,0.27993
2,7,7,1,2,0.2753
2,7,7,1,2,0.27572
2,7,7,1,2,0.29537
2,7,7,1,2,0.23715
2,7,7,1,2,0.28981
2,7,7,1,2,0.26008
2,7,7,1,2,0.26389
2,7,7,1,2,0.26973
2,7,7,1,2,0.27841
2,7,7,1,2,0.21924
2,7,7,1,2,0.29491
2,7,7,1,2,0.27649
2,7,7,1,2,0.27714
2,7,7,1,2,0.27765
2,7,7,1,2,0.27657
2,7,7,1,2,0.30643
2,7,7,1,2,0.25684
2,7,7,1,2,0.26465
2,7,7,1,2,0.31561
2,7,7,1,2,0.26087
2,7,7,1,2,0.27602
2,7,7,1,2,0.27999
2,7,7,1,2,0.25302
2,7,7,1,2,0.27141
2,7,7,1,2,0.28031
2,7,7,1,2,0.24867
2,7,7,1,2,0.28981
2,7,7,1,2,0.28238
2,7,7,1,2,0.28599
2,7,7,1,2,0.27084
2,7,7,1,2,0.29645
2,7,7,1,2,0.24531
2,7,7,1,2,0.29486
2,7,7,1,2,0.26031
2,7,7,1,2,0.28275
2,7,7,1,2,0.26749
2,7,7,1,2,0.27788
2,7,7,1,2,0.26524
2,7,7,1,2,0.2917
2,7,7,1,2,0.25015
2,7,7,1,2,0.32259
2,7,7,1,2,0.26691
2,7,7,1,2,0.28418
2,7,7,1,2,0.25294
2,7,7,1,2,0.3114
2,7,7,1,2,0.25881
2,7,7,1,2,0.27954
2,7,7,1,2,0.2592
2,7,7,1,2,0.28451
2,7,7,1,2,0.26822
2,7,7,1,2,0.32548
2,7,7,1,2,0.27303
2,7,7,1,2,0.27907
2,7,7,1,2,0.28134
2,7,7,1,2,0.28446
2,7,7,1,2,0.23607
2,7,7,1,2,0.31115
2,7,7,1,2,0.28114
2,7,7,1,2,0.27002
2,7,7,1,2,0.25349
2,7,7,1,2,0.29899
2,7,7,1,2,0.24278
2,7,7,1,2,0.31824
2,7,7,1,2,0.28116
2,7,7,1,2,0.28112
2,7,7,1,2,0.28086
2,7,7,1,2,0.3215
2,7,7,1,2,0.25349
2,7,7,1,2,0.31537
2,7,7,1,2,0.29063
2,7,7,1,2,0.31864
2,7,7,1,2,0.28935
2,7,7,1,2,0.30509
2,7,7,1,2,0.27193
2,7,7,1,2,0.30739
2,7,7,1,2,0.28687
2,7,7,1,2,0.28838
2,7,7,1,2,0.27889
2,7,7,1,2,0.30668
2,7,7,1,2,0.26108
2,7,7,1,2,0.31396
2,7,7,1,2,0.28376
2,7,7,1,2,0.27986
2,7,7,1,2,0.26416
2,7,7,1,2,0.28945
2,7,7,1,2,0.25375
2,7,7,1,2,0.31186
2,7,7,1,2,0.26719
2,7,7,1,2,0.28273
2,7,7,1,2,0.27888
2,7,7,1,2,0.31385
2,7,7,1,2,0.2425
2,7,7,1,2,0.31997
2,7,7,1,2,0.27959
2,7,7,1,2,0.26631
2,7,7,1,2,0.2731
2,7,7,1,2,0.31587
2,7,7,1,2,0.23643
2,7,7,1,2,0.26278
2,7,7,1,2,0.26976
2,7,7,1,2,0.25693
2,7,7,1,2,0.27975
2,7,7,1,2,0.2801
2,7,7,1,2,0.2471
2,7,7,1,2,0.28528
2,7,7,1,2,0.25484
2,7,7,1,2,0.25289
2,7,7,1,2,0.24902
2,7,7,1,2,0.29481
2,7,7,1,2,0.30281
2,7,7,1,2,0.26982
2,7,7,1,2,0.31407
2,7,7,1,2,0.21831
2,7,7,1,2,0.27573
2,7,7,1,2,0.23038
2,7,7,1,2,0.28054
2,7,7,1,2,0.24
2,7,7,1,2,0.29496
2,7,7,1,2,0.30184
2,7,7,1,2,0.28733
2,7,7,1,2,0.2659
2,7,7,1,2,0.31785
2,7,7,1,2,0.2482
2,7,7,1,2,0.25711
2,7,7,1,2,0.31354
2,7,7,1,2,0.31153
2,7,7,1,2,0.24289
2,7,7,1,2,0.339
2,7,7,1,2,0.27639
2,7,7,1,2,0.2928
2,7,7,1,2,0.30424
2,7,7,1,2,0.30037
2,7,7,1,2,0.26292
2,7,7,1,2,0.32447
2,7,7,1,2,0.25325
2,7,7,1,2,0.25663
2,7,7,1,2,0.29572
2,7,7,1,2,0.30449
2,7,7,1,2,0.25936
2,7,7,1,2,0.32553
2,7,7,1,2,0.22836
2,7,7,1,2,0.27492
2,7,7,1,2,0.2976
2,7,7,1,2,0.31816
2,7,7,1,2,0.25296
2,7,7,1,2,0.30867
2,7,7,1,2,0.29046
2,7,7,1,2,0.28998
2,7,7,1,2,0.2619
2,7,7,1,2,0.33312
2,7,7,1,2,0.25238
2,7,7,1,2,0.25758
2,7,7,1,2,0.29445
2,7,7,1,2,0.31398
2,7,7,1,2,0.23611
2,7,7,1,2,0.30636
2,7,7,1,2,0.25708
2,7,7,1,2,0.23327
2,7,7,1,2,0.3114
2,7,7,1,2,0.26306
2,7,7,1,2,0.24916
2,7,7,1,2,0.31924
2,7,7,1,2,0.26857
2,7,7,1,2,0.23261
2,7,7,1,2,0.28612
2,7,7,1,2,0.27016
2,7,7,1,2,0.23399
2,7,7,1,2,0.2679
2,7,7,1,2,0.23321
2,7,7,1,2,0.29401
2,7,7,1,2,0.27004
2,7,7,1,2,0.28363
2,7,7,1,2,0.25226
2,7,7,1,2,0.27617
2,7,7,1,2,0.28344
2,7,7,1,2,0.2823
2,7,7,1,2,0.24434
2,7,7,1,2,0.32361
2,7,7,1,2,0.25015
2,7,7,1,2,0.24299
2,7,7,1,2,0.30074
2,7,7,1,2,0.29835
2,7,7,1,2,0.28056
2,7,7,1,2,0.25651
2,7,7,1,2,0.27696
2,7,7,1,2,0.25067
2,7,7,1,2,0.26649
2,7,7,1,2,0.29962
2,7,7,1,2,0.28692
2,7,7,1,2,0.27132
2,7,7,1,2,0.26948
2,7,7,1,2,0.26838
2,7,7,1,2,0.23993
2,7,7,1,2,0.28851
2,7,7,1,2,0.26836
2,7,7,1,2,0.28854
2,7,7,1,2,0.26478
2,7,7,1,2,0.26322
2,7,7,1,2,0.24655
2,7,7,1,2,0.29336
2,7,7,1,2,0.26718
2,7,7,1,2,0.30937
2,7,7,1,2,0.25768
2,7,7,1,2,0.24642
2,7,7,1,2,0.27666
2,7,7,1,2,0.28538
2,7,7,1,2,0.29324
2,7,7,1,2,0.28579
2,7,7,1,2,0.24319
2,7,7,1,2,0.24022
2,7,7,1,2,0.26705
2,7,7,1,2,0.24571
2,7,7,1,2,0.26564
2,7,7,1,2,0.27058
2,7,7,1,2,0.25134
2,7,7,1,2,0.27879
2,7,7,1,2,0.23511
2,7,7,1,2,0.22665
2,7,7,1,2,0.27406
2,7,7,1,2,0.28786
2,7,7,1,2,0.21356
2,7,7,1,2,0.24672
2,7,7,1,2,0.23088
2,7,7,1,2,0.25834
2,7,7,1,2,0.24162
2,7,7,1,2,0.19783
2,7,7,1,2,0.27535
2,7,7,1,2,0.27463
2,7,7,1,2,0.24881
2,7,7,1,2,0.28031
2,7,7,1,2,0.24696
2,7,7,1,2,0.22062
2,7,7,1,2,0.26211
2,7,7,1,2,0.24938
2,7,7,1,2,0.24848
2,7,7,1,2,0.27974
2,7,7,1,2,0.26249
2,7,7,1,2,0.24585
2,7,7,1,2,0.2928
2,7,7,1,2,0.29098
2,7,7,1,2,0.24193
2,7,7,1,2,0.31982
2,7,7,1,2,0.25327
2,7,7,1,2,0.26448
2,7,7,1,2,0.28735
2,7,7,1,2,0.2702
2,7,7,1,2,0.23923
2,7,7,1,2,0.29922
2,7,7,1,2,0.20908
2,7,7,1,2,0.1922
2,7,7,1,2,0.17125
2,7,7,1,2,0.30015
2,7,7,1,2,0.28799
2,7,7,1,2,0.28542
2,7,7,1,2,0.30845
2,7,7,1,2,0.27214
2,7,7,1,2,0.25433
2,7,7,1,2,0.28378
2,7,7,1,2,0.26917
2,7,7,1,2,0.19802
2,7,7,1,2,0.24454
2,7,7,1,2,0.201
2,7,7,1,2,0.23024
2,7,7,1,2,0.25167
2,7,7,1,2,0.26828
2,7,7,1,2,0.24085
2,7,7,1,2,0.26079
2,7,7,1,2,0.24031
2,7,7,1,2,0.22939
2,7,7,1,2,0.22164
2,7,7,1,2,0.29562
2,7,7,1,2,0.20129
2,7,7,1,2,0.26295
2,7,7,1,2,0.2798
2,7,7,1,2,0.27305
2,7,7,1,2,0.28323
2,7,7,1,2,0.3271
2,7,7,1,2,0.25096
2,7,7,1,2,0.24285
2,7,7,1,2,0.26138
2,7,7,1,2,0.2891
2,7,7,1,2,0.24878
2,7,7,1,2,0.26805
2,7,7,1,2,0.27274
2,7,7,1,2,0.27083
2,7,7,1,2,0.27243
2,7,7,1,2,0.29046
2,7,7,1,2,0.25838
2,7,7,1,2,0.26096
2,7,7,1,2,0.25147
2,7,7,1,2,0.2691
2,7,7,1,2,0.23014
2,7,7,1,2,0.27432
2,7,7,1,2,0.25704
2,7,7,1,2,0.24531
2,7,7,1,2,0.27534
2,7,7,1,2,0.2817
2,7,7,1,2,0.24798
2,7,7,1,2,0.25596
2,7,7,1,2,0.24557
2,7,7,1,2,0.261
2,7,7,1,2,0.24339
2,7,7,1,2,0.27278
2,7,7,1,2,0.23304
2,7,7,1,2,0.28795
2,7,7,1,2,0.24972
2,7,7,1,2,0.26532
2,7,7,1,2,0.2611
2,7,7,1,2,0.28375
2,7,7,1,2,0.24086
2,7,7,1,2,0.27066
2,7,7,1,2,0.27202
2,7,7,1,2,0.2583
2,7,7,1,2,0.2546
2,7,7,1,2,0.26907
2,7,7,1,2,0.24328
2,7,7,1,2,0.28043
2,7,7,1,2,0.26659
2,7,7,1,2,0.25183
2,7,7,1,2,0.27004
2,7,7,1,2,0.2874
2,7,7,1,2,0.24808
2,7,7,1,2,0.29596
2,7,7,1,2,0.26335
2,7,7,1,2,0.24179
2,7,7,1,2,0.26968
2,7,7,1,2,0.28281
2,7,7,1,2,0.24939
2,7,7,1,2,0.27574
2,7,7,1,2,0.26276
2,7,7,1,2,0.29219
2,7,7,1,2,0.28085
2,7,7,1,2,0.32751
2,7,7,1,2,0.23966
2,7,7,1,2,0.26309
2,7,7,1,2,0.26136
2,7,7,1,2,0.24738
2,7,7,1,2,0.2518
2,7,7,1,2,0.26388
2,7,7,1,2,0.24271
2,7,7,1,2,0.28594
2,7,7,1,2,0.28363
2,7,7,1,2,0.26499
2,7,7,1,2,0.26782
2,7,7,1,2,0.29758
2,7,7,1,2,0.22926
2,7,7,1,2,0.29663
2,7,7,1,2,0.26829
2,7,7,1,2,0.25292
2,7,7,1,2,0.26426
2,7,7,1,2,0.27937
2,7,7,1,2,0.23977
2,7,7,1,2,0.29998
2,7,7,1,2,0.26522
2,7,7,1,2,0.25184
2,7,7,1,2,0.28558
2,7,7,1,2,0.28947
2,7,7,1,2,0.23426
2,7,7,1,2,0.26836
2,7,7,1,2,0.28772
2,7,7,1,2,0.25644
2,7,7,1,2,0.31055
2,7,7,1,2,0.30585
2,7,7,1,2,0.25585
2,7,7,1,2,0.24262
2,7,7,1,2,0.26159
2,7,7,1,2,0.28244
2,7,7,1,2,0.2603
2,7,7,1,2,0.23854
2,7,7,1,2,0.28893
2,7,7,1,2,0.31078
2,7,7,1,2,0.24684
2,7,7,1,2,0.28424
2,7,7,1,2,0.27594
2,7,7,1,2,0.27498
2,7,7,1,2,0.26306
2,7,7,1,2,0.30262
2,7,7,1,2,0.28166
2,7,7,1,2,0.28215
2,7,7,1,2,0.24174
2,7,7,1,2,0.2806
2,7,7,1,2,0.2627
2,7,7,1,2,0.25976
2,7,7,1,2,0.25848
2,7,7,1,2,0.27575
2,7,7,1,2,0.21797
2,7,7,1,2,0.27265
2,7,7,1,2,0.27463
2,7,7,1,2,0.24364
2,7,7,1,2,0.26283
2,7,7,1,2,0.22978
2,7,7,1,2,0.25115
2,7,7,1,2,0.23659
2,7,7,1,2,0.26021
2,7,7,1,2,0.21385
2,7,7,1,2,0.23788
2,7,7,1,2,0.23466
2,7,7,1,2,0.26378
2,7,7,1,2,0.20232
2,7,7,1,2,0.25651
2,7,7,1,2,0.24668
2,7,7,1,2,0.24492
2,7,7,1,2,0.22564
2,7,7,1,2,0.21115
2,7,7,1,2,0.23357
2,7,7,1,2,0.23551
2,7,7,1,2,0.22871
2,7,7,1,2,0.24165
2,7,7,1,2,0.26476
2,7,7,1,2,0.25133
2,7,7,1,2,0.25179
2,7,7,1,2,0.27009
2,7,7,1,2,0.24333
2,7,7,1,2,0.29942
2,7,7,1,2,0.27637
2,7,7,1,2,0.29269
2,7,7,1,2,0.27646
2,7,7,1,2,0.26456
2,7,7,1,2,0.27993
2,7,7,1,2,0.2753
2,7,7,1,2,0.27572
2,7,7,1,2,0.29537
2,7,7,1,2,0.23715
2,7,7,1,2,0.28981
2,7,7,1,2,0.26008
2,7,7,1,2,0.26389
2,7,7,1,2,0.26973
2,7,7,1,2,0.27841
2,7,7,1,2,0.21924
2,7,7,1,2,0.29491
2,7,7,1,2,0.27649
2,7,7,1,2,0.27714
2,7,7,1,2,0.27765
2,7,7,1,2,0.27657
2,7,7,1,2,0.30643
2,7,7,1,2,0.25684
2,7,7,1,2,0.26465
2,7,7,1,2,0.31561
2,7,7,1,2,0.26087
2,7,7,1,2,0.27602
2,7,7,1,2,0.27999
2,7,7,1,2,0.25302
2,7,7,1,2,0.27141
2,7,7,1,2,0.28031
2,7,7,1,2,0.24867
2,7,7,1,2,0.28981
2,7,7,1,2,0.28238
2,7,7,1,2,0.28599
2,7,7,1,2,0.27084
2,7,7,1,2,0.29645
2,7,7,1,2,0.24531
2,7,7,1,2,0.29486
2,7,7,1,2,0.26031
2,7,7,1,2,0.28275
2,7,7,1,2,0.26749
2,7,7,1,2,0.27788
2,7,7,1,2,0.26524
2,7,7,1,2,0.2917
2,7,7,1,2,0.25015
2,7,7,1,2,0.32259
2,7,7,1,2,0.26691
2,7,7,1,2,0.28418
2,7,7,1,2,0.25294
2,7,7,1,2,0.3114
2,7,7,1,2,0.25881
2,7,7,1,2,0.27954
2,7,7,1,2,0.2592
2,7,7,1,2,0.28451
2,7,7,1,2,0.26822
2,7,7,1,2,0.32548
2,7,7,1,2,0.27303
2,7,7,1,2,0.27907
2,7,7,1,2,0.28134
2,7,7,1,2,0.28446
2,7,7,1,2,0.23607
2,7,7,1,2,0.31115
2,7,7,1,2,0.28114
2,7,7,1,2,0.27002
2,7,7,1,2,0.25349
2,7,7,1,2,0.29899
2,7,7,1,2,0.24278
2,7,7,1,2,0.31824
2,7,7,1,2,0.28116
2,7,7,1,2,0.28112
2,7,7,1,2,0.28086
2,7,7,1,2,0.3215
2,7,7,1,2,0.25349
2,7,7,1,2,0.31537
2,7,7,1,2,0.29063
2,7,7,1,2,0.31864
2,7,7,1,2,0.28935
2,7,7,1,2,0.30509
2,7,7,1,2,0.27193
2,7,7,1,2,0.30739
2,7,7,1,2,0.28687
2,7,7,1,2,0.28838
2,7,7,1,2,0.27889
2,7,7,1,2,0.30668
2,7,7,1,2,0.26108
2,7,7,1,2,0.31396
2,7,7,1,2,0.28376
2,7,7,1,2,0.27986
2,7,7,1,2,0.26416
2,7,7,1,2,0.28945
2,7,7,1,2,0.25375
2,7,7,1,2,0.31186
2,7,7,1,2,0.26719
2,7,7,1,2,0.28273
2,7,7,1,2,0.27888
2,7,7,1,2,0.31385
2,7,7,1,2,0.2425
2,7,7,1,2,0.31997
2,7,7,1,2,0.27959
2,7,7,1,2,0.26631
2,7,7,1,2,0.2731
2,7,7,1,2,0.31587
2,7,7,1,2,0.23643
2,7,7,1,2,0.26278
2,7,7,1,2,0.26976
2,7,7,1,2,0.25693
2,7,7,1,2,0.27975
2,7,7,1,2,0.2801
2,7,7,1,2,0.2471
2,7,7,1,2,0.28528
2,7,7,1,2,0.25484
2,7,7,1,2,0.25289
2,7,7,1,2,0.24902
2,7,7,1,2,0.29481
2,7,7,1,2,0.30281
2,7,7,1,2,0.26982
2,7,7,1,2,0.31407
2,7,7,1,2,0.21831
2,7,7,1,2,0.27573
2,7,7,1,2,0.23038
2,7,7,1,2,0.28054
2,7,7,1,2,0.24
2,7,7,1,2,0.29496
2,7,7,1,2,0.30184
2,7,7,1,2,0.28733
2,7,7,1,2,0.2659
2,7,7,1,2,0.31785
2,7,7,1,2,0.2482
2,7,7,1,2,0.25711
2,7,7,1,2,0.31354
2,7,7,1,2,0.31153
2,7,7,1,2,0.24289
2,7,7,1,2,0.339
2,7,7,1,2,0.27639
2,7,7,1,2,0.2928
2,7,7,1,2,0.30424
2,7,7,1,2,0.30037
2,7,7,1,2,0.26292
2,7,7,1,2,0.32447
2,7,7,1,2,0.25325
2,7,7,1,2,0.25663
2,7,7,1,2,0.29572
2,7,7,1,2,0.30449
2,7,7,1,2,0.25936
2,7,7,1,2,0.32553
2,7,7,1,2,0.22836
2,7,7,1,2,0.27492
2,7,7,1,2,0.2976
2,7,7,1,2,0.31816
2,7,7,1,2,0.25296
2,7,7,1,2,0.30867
2,7,7,1,2,0.29046
2,7,7,1,2,0.28998
2,7,7,1,2,0.2619
2,7,7,1,2,0.33312
2,7,7,1,2,0.25238
2,7,7,1,2,0.25758
2,7,7,1,2,0.29445
2,7,7,1,2,0.31398
2,7,7,1,2,0.23611
2,7,7,1,2,0.30636
2,7,7,1,2,0.25708
2,7,7,1,2,0.23327
2,7,7,1,2,0.3114
2,7,7,1,2,0.26306
2,7,7,1,2,0.24916
2,7,7,1,2,0.31924
2,7,7,1,2,0.26857
2,7,7,1,2,0.23261
2,7,7,1,2,0.28612
2,7,7,1,2,0.27016
2,7,7,1,2,0.23399
2,7,7,1,2,0.2679
2,7,7,1,2,0.23321
2,7,7,1,2,0.29401
2,7,7,1,2,0.27004
2,7,7,1,2,0.28363
2,7,7,1,2,0.25226
2,7,7,1,2,0.27617
2,7,7,1,2,0.28344
2,7,7,1,2,0.2823
2,7,7,1,2,0.24434
2,7,7,1,2,0.32361
2,7,7,1,2,0.25015
2,7,7,1,2,0.24299
2,7,7,1,2,0.30074
2,7,7,1,2,0.29835
2,7,7,1,2,0.28056
2,7,7,1,2,0.25651
2,7,7,1,2,0.27696
2,7,7,1,2,0.25067
2,7,7,1,2,0.26649
2,7,7,1,2,0.29962
2,7,7,1,2,0.28692
2,7,7,1,2,0.27132
2,7,7,1,2,0.26948
2,7,7,1,2,0.26838
2,7,7,1,2,0.23993
2,7,7,1,2,0.28851
2,7,7,1,2,0.26836
2,7,7,1,2,0.28854
2,7,7,1,2,0.26478
2,7,7,1,2,0.26322
2,7,7,1,2,0.24655
2,7,7,1,2,0.29336
2,7,7,1,2,0.26718
2,7,7,1,2,0.30937
2,7,7,1,2,0.25768
2,7,7,1,2,0.24642
2,7,7,1,2,0.27666
2,7,7,1,2,0.28538
2,7,7,1,2,0.29324
2,7,7,1,2,0.28579
2,7,7,1,2,0.24319
2,7,7,1,2,0.24022
2,7,7,1,2,0.26705
2,7,7,1,2,0.24571
2,7,7,1,2,0.26564
2,7,7,1,2,0.27058
2,7,7,1,2,0.25134
2,7,7,1,2,0.27879
2,7,7,1,2,0.23511
2,7,7,1,2,0.22665
2,7,7,1,2,0.27406
2,7,7,1,2,0.28786
2,7,7,1,2,0.21356
2,7,7,1,2,0.24672
2,7,7,1,2,0.23088
2,7,7,1,2,0.25834
2,7,7,1,2,0.24162
2,7,7,1,2,0.19783
2,7,7,1,2,0.27535
2,7,7,1,2,0.27463
2,7,7,1,2,0.24881
2,7,7,1,2,0.28031
2,7,7,1,2,0.24696
2,7,7,1,2,0.22062
2,7,7,1,2,0.26211
2,7,7,1,2,0.24938
2,7,7,1,2,0.24848
2,7,7,1,2,0.27974
2,7,7,1,2,0.26249
2,7,7,1,2,0.24585
2,7,7,1,2,0.2928
2,7,7,1,2,0.29098
2,7,7,1,2,0.24193
2,7,7,1,2,0.31982
2,7,7,1,2,0.25327
2,7,7,1,2,0.26448
2,7,7,1,2,0.28735
2,7,7,1,2,0.2702
2,7,7,1,2,0.23923
2,7,7,1,2,0.29922
2,7,7,1,2,0.20908
2,7,7,1,2,0.1922
2,7,7,1,2,0.17125
2,7,7,1,2,0.30015
2,7,7,1,2,0.28799
2,7,7,1,2,0.28542
2,7,7,1,2,0.30845
2,7,7,1,2,0.27214
2,7,7,1,2,0.25433
2,7,7,1,2,0.28378
2,7,7,1,2,0.26917
2,7,7,1,2,0.19802
2,7,7,1,2,0.24454
2,7,7,1,2,0.201
2,7,7,1,2,0.23024
2,7,7,1,2,0.25167
2,7,7,1,2,0.26828
2,7,7,1,2,0.24085
2,7,7,1,2,0.26079
2,7,7,1,2,0.24031
2,7,7,1,2,0.22939
2,7,7,1,2,0.22164
2,7,7,1,2,0.29562
2,7,7,1,2,0.20129
2,7,7,1,2,0.26295
2,7,7,1,2,0.2798
2,7,7,1,2,0.27305
2,7,7,1,2,0.28323
2,7,7,1,2,0.3271
2,7,7,1,2,0.25096
2,7,7,1,2,0.24285
2,7,7,1,2,0.26138
2,7,7,1,2,0.2891
2,7,7,1,2,0.24878
2,7,7,1,2,0.26805
2,7,7,1,2,0.27274
2,7,7,1,2,0.27083
2,7,7,1,2,0.27243
2,7,7,1,2,0.29046
2,7,7,1,2,0.25838
2,7,7,1,2,0.26096
2,7,7,1,2,0.25147
2,7,7,1,2,0.2691
2,7,7,1,2,0.23014
2,7,7,1,2,0.27432
2,7,7,1,2,0.25704
2,7,7,1,2,0.24531
2,7,7,1,2,0.27534
2,7,7,1,2,0.2817
2,7,7,1,2,0.24798
2,7,7,1,2,0.25596
2,7,7,1,2,0.24557
2,7,7,1,2,0.261
2,7,7,1,2,0.24339
2,7,7,1,2,0.27278
2,7,7,1,2,0.23304
2,7,7,1,2,0.28795
2,7,7,1,2,0.24972
2,7,7,1,2,0.26532
2,7,7,1,2,0.2611
2,7,7,1,2,0.28375
2,7,7,1,2,0.24086
2,7,7,1,2,0.27066
2,7,7,1,2,0.27202
2,7,7,1,2,0.2583
2,7,7,1,2,0.2546
2,7,7,1,2,0.26907
2,7,7,1,2,0.24328
2,7,7,1,2,0.28043
2,7,7,1,2,0.26659
2,7,7,1,2,0.25183
2,7,7,1,2,0.27004
2,7,7,1,2,0.2874
2,7,7,1,2,0.24808
2,7,7,1,2,0.29596
2,7,7,1,2,0.26335
2,7,7,1,2,0.24179
2,7,7,1,2,0.26968
2,7,7,1,2,0.28281
2,7,7,1,2,0.24939
2,7,7,1,2,0.27574
2,7,7,1,2,0.26276
2,7,7,1,2,0.29219
2,7,7,1,2,0.28085
2,7,7,1,2,0.32751
2,7,7,1,2,0.23966
2,7,7,1,2,0.26309
2,7,7,1,2,0.26136
2,7,7,1,2,0.24738
2,7,7,1,2,0.2518
2,7,7,1,2,0.26388
2,7,7,1,2,0.24271
2,7,7,1,2,0.28594
2,7,7,1,2,0.28363
2,7,7,1,2,0.26499
2,7,7,1,2,0.26782
2,7,7,1,2,0.29758
2,7,7,1,2,0.22926
2,7,7,1,2,0.29663
2,7,7,1,2,0.26829
2,7,7,1,2,0.25292
2,7,7,1,2,0.26426
2,7,7,1,2,0.27937
2,7,7,1,2,0.23977
2,7,7,1,2,0.29998
2,7,7,1,2,0.26522
2,7,7,1,2,0.25184
2,7,7,1,2,0.28558
2,7,7,1,2,0.28947
2,7,7,1,2,0.23426
2,7,7,1,2,0.26836
2,7,7,1,2,0.28772
2,7,7,1,2,0.25644
2,7,7,1,2,0.31055
2,7,7,1,2,0.30585
2,7,7,1,2,0.25585
2,7,7,1,2,0.24262
2,7,7,1,2,0.26159
2,7,7,1,2,0.28244
2,7,7,1,2,0.2603
2,7,7,1,2,0.23854
2,7,7,1,2,0.28893
2,7,7,1,2,0.31078
2,7,7,1,2,0.24684
2,7,7,1,2,0.28424
2,7,7,1,2,0.27594
2,7,7,1,2,0.27498
2,7,7,1,2,0.26306
2,7,7,1,2,0.30262
2,7,7,1,2,0.28166
2,7,7,1,2,0.28215
2,7,7,1,2,0.24174
2,7,7,1,2,0.2806
2,7,7,1,2,0.2627
2,7,7,1,2,0.25976
2,7,7,1,2,0.25848
2,7,7,1,2,0.27575
2,7,7,1,2,0.21797
2,7,7,1,2,0.27265
2,7,7,2,1,0.24153
2,7,7,2,1,0.25643
2,7,7,2,1,0.25931
2,7,7,2,1,0.31051
2,7,7,2,1,0.25526
2,7,7,2,1,0.28884
2,7,7,2,1,0.23528
2,7,7,2,1,0.10681
2,7,7,2,1,0.1397
2,7,7,2,1,0.12085
2,7,7,2,1,0.0048142
2,7,7,2,1,0.005328
2,7,7,2,1,0.17406
2,7,7,2,1,0.11185
2,7,7,2,1,0.11285
2,7,7,2,1,0.11803
2,7,7,2,1,0.12757
2,7,7,2,1,0.11937
2,7,7,2,1,0.11273
2,7,7,2,1,0.10162
