grp , pp , S , IDR , IDL , IPerfEfL
2,7,7,3,1,3.1987
2,7,7,3,1,3.1417
2,7,7,3,1,2.8982
2,7,7,3,1,2.9854
2,7,7,3,1,2.9968
2,7,7,3,1,3.1417
2,7,7,3,1,2.8454
2,7,7,3,1,3.3622
2,7,7,3,1,2.6176
2,7,7,3,1,3.1219
2,7,7,3,1,2.9952
2,7,7,3,1,3.1095
2,7,7,3,1,3.1435
2,7,7,3,1,3.1969
2,7,7,3,1,3.1875
2,7,7,3,1,3.1987
2,7,7,3,1,2.9106
2,7,7,3,1,3.1764
2,7,7,3,1,3.4979
2,7,7,3,1,2.8131
2,7,7,3,1,3.0301
2,7,7,3,1,62.048
2,7,7,3,1,56.878
2,7,7,3,1,3.0151
2,7,7,3,1,2.942
2,7,7,3,1,2.8829
2,7,7,3,1,2.4065
2,7,7,3,1,3.2755
2,7,7,3,1,2.8131
2,7,7,3,1,3.1489
2,7,7,3,1,2.7247
2,7,7,3,1,3.3936
2,7,7,3,1,55.717
2,7,7,3,1,65.786
2,7,7,3,1,2.9903
2,7,7,3,1,3.3132
2,7,7,3,1,2.4889
2,7,7,3,1,18.292
2,7,7,3,1,12.341
2,7,7,3,1,4.6254
2,7,7,3,1,4.0693
2,7,7,3,1,4.3884
2,7,7,3,1,3.7657
2,7,7,3,1,3.9861
2,7,7,3,1,2.9241
2,7,7,3,1,3.7657
2,7,7,3,1,2.8927
2,7,7,3,1,3.8373
2,7,7,3,1,2.8261
2,7,7,3,1,3.4999
2,7,7,3,1,3.3846
2,7,7,3,1,3.8688
2,7,7,3,1,2.7019
2,7,7,3,1,3.7707
2,7,7,3,1,4.1197
2,7,7,3,1,42.82
2,7,7,3,1,84.363
2,7,7,3,1,3.2805
2,7,7,3,1,3.5305
2,7,7,3,1,3.6396
2,7,7,3,1,3.1612
2,7,7,3,1,3.3347
2,7,7,3,1,3.021
2,7,7,3,1,3.2824
2,7,7,3,1,3.3887
2,7,7,3,1,3.1934
2,7,7,3,1,3.2484
2,7,7,3,1,3.4486
2,7,7,3,1,3.1022
2,7,7,3,1,3.5956
2,7,7,3,1,2.7803
2,7,7,3,1,3.4277
2,7,7,3,1,2.8009
2,7,7,3,1,3.5979
2,7,7,3,1,3.407
2,7,7,3,1,3.4762
2,7,7,3,1,3.3347
2,7,7,3,1,3.7211
2,7,7,3,1,3.2354
2,7,7,3,1,3.5549
2,7,7,3,1,3.0836
2,7,7,3,1,3.4955
2,7,7,3,2,9.5272
2,7,7,3,2,9.966
2,7,7,3,2,9.6794
2,7,7,3,2,9.618
2,7,7,3,2,9.8047
2,7,7,3,2,9.3508
2,7,7,3,2,9.4974
2,7,7,3,2,9.9333
2,7,7,3,2,9.4089
2,7,7,3,2,10.235
2,7,7,3,2,8.9371
2,7,7,3,2,10.099
2,7,7,3,2,8.9901
2,7,7,3,2,9.4089
2,7,7,3,2,9.4382
2,7,7,3,2,10.167
2,7,7,3,2,9.5272
2,7,7,3,2,10.235
2,7,7,3,2,9.9333
2,7,7,3,2,10.706
2,7,7,3,2,10.977
2,7,7,3,2,10.82
2,7,7,3,2,9.9009
2,7,7,3,2,10.668
2,7,7,3,2,10.34
2,7,7,3,2,10.977
2,7,7,3,2,9.8686
2,7,7,3,2,11.017
2,7,7,3,2,9.3798
2,7,7,3,2,10.376
2,7,7,3,2,9.6794
2,7,7,3,2,10.235
2,7,7,3,2,10.305
2,7,7,3,2,10.305
2,7,7,3,2,8.7562
2,7,7,3,2,11.221
2,7,7,3,2,9.9333
2,7,7,3,2,10.706
2,7,7,3,2,9.9989
2,7,7,3,2,10.668
2,7,7,3,2,9.322
2,7,7,3,2,10.411
2,7,7,3,2,9.7105
2,7,7,3,2,10.34
2,7,7,3,2,9.1808
2,7,7,3,2,11.567
2,7,7,3,2,12.097
2,7,7,3,2,10.956
2,7,7,3,2,12.097
2,7,7,3,2,11.997
2,7,7,3,2,13.503
2,7,7,3,2,11.613
2,7,7,3,2,11.081
2,7,7,3,2,12.199
2,7,7,3,2,13.695
2,7,7,3,2,11.754
2,7,7,3,2,12.047
2,7,7,3,2,11.948
2,7,7,3,2,11.66
2,7,7,3,2,11.209
2,7,7,3,2,12.734
2,7,7,3,2,11.567
2,7,7,3,2,12.147
2,7,7,3,2,11.297
2,7,7,3,2,11.948
2,7,7,3,2,11.297
2,7,7,3,2,12.568
2,7,7,3,2,11.802
2,7,7,3,2,11.43
2,7,7,3,2,11.613
2,7,7,3,2,12.678
2,7,7,3,2,12.147
2,7,7,3,2,12.46
2,7,7,3,2,11.754
2,7,7,3,2,11.85
2,7,7,3,2,11.297
2,7,7,3,2,12.623
2,7,7,3,2,12.514
2,7,7,3,2,12.047
2,7,7,3,2,11.124
2,7,7,3,2,12.25
2,7,7,3,2,12.302
2,7,7,3,2,13.078
2,7,7,3,2,12.734
2,7,7,3,2,11.567
2,7,7,3,2,10.914
2,7,7,3,2,12.147
2,7,7,3,2,11.166
2,7,7,3,2,12.25
2,7,7,3,2,11.385
2,7,7,3,2,10.806
2,7,7,3,2,12.053
2,7,7,3,2,11.06
2,7,7,3,2,11.752
2,7,7,3,2,11.465
2,7,7,3,2,12.21
2,7,7,3,2,10.643
2,7,7,3,2,11.327
2,7,7,3,2,11.703
2,7,7,3,2,12.48
2,7,7,3,2,11.06
2,7,7,3,2,11.607
2,7,7,3,2,11.06
2,7,7,3,2,11.017
2,7,7,3,2,9.9661
2,7,7,3,2,10.724
2,7,7,3,2,11.06
2,7,7,3,2,11.017
2,7,7,3,2,10.446
2,7,7,3,2,10.724
2,7,7,3,2,9.9661
2,7,7,3,2,11.465
2,7,7,3,2,11.373
2,7,7,3,2,11.148
2,7,7,3,2,11.017
2,7,7,3,2,11.373
2,7,7,3,2,11.06
2,7,7,3,2,10.806
2,7,7,3,2,10.293
2,7,7,3,2,10.145
2,7,7,3,2,10.037
2,7,7,3,2,10.369
2,7,7,3,2,10.331
2,7,7,3,2,10.109
2,7,7,3,2,9.659
2,7,7,3,2,10.848
2,7,7,3,2,10.331
2,7,7,3,2,10.765
2,7,7,3,2,10.037
2,7,7,3,2,11.017
2,7,7,3,2,10.369
2,7,7,3,2,10.603
2,7,7,3,2,10.524
2,7,7,3,2,9.5272
2,7,7,3,2,9.966
2,7,7,3,2,9.6794
2,7,7,3,2,9.618
2,7,7,3,2,9.8047
2,7,7,3,2,9.3508
2,7,7,3,2,9.4974
2,7,7,3,2,9.9333
2,7,7,3,2,9.4089
2,7,7,3,2,10.235
2,7,7,3,2,8.9371
2,7,7,3,2,10.099
2,7,7,3,2,8.9901
2,7,7,3,2,9.4089
2,7,7,3,2,9.4382
2,7,7,3,2,10.167
2,7,7,3,2,9.5272
2,7,7,3,2,10.235
2,7,7,3,2,9.9333
2,7,7,3,2,10.706
2,7,7,3,2,10.977
2,7,7,3,2,10.82
2,7,7,3,2,9.9009
2,7,7,3,2,10.668
2,7,7,3,2,10.34
2,7,7,3,2,10.977
2,7,7,3,2,9.8686
2,7,7,3,2,11.017
2,7,7,3,2,9.3798
2,7,7,3,2,10.376
2,7,7,3,2,9.6794
2,7,7,3,2,10.235
2,7,7,3,2,10.305
2,7,7,3,2,10.305
2,7,7,3,2,8.7562
2,7,7,3,2,11.221
2,7,7,3,2,9.9333
2,7,7,3,2,10.706
2,7,7,3,2,9.9989
2,7,7,3,2,10.668
2,7,7,3,2,9.322
2,7,7,3,2,10.411
2,7,7,3,2,9.7105
2,7,7,3,2,10.34
2,7,7,3,2,9.1808
2,7,7,3,2,11.567
2,7,7,3,2,12.097
2,7,7,3,2,10.956
2,7,7,3,2,12.097
2,7,7,3,2,11.997
2,7,7,3,2,13.503
2,7,7,3,2,11.613
2,7,7,3,2,11.081
2,7,7,3,2,12.199
2,7,7,3,2,13.695
2,7,7,3,2,11.754
2,7,7,3,2,12.047
2,7,7,3,2,11.948
2,7,7,3,2,11.66
2,7,7,3,2,11.209
2,7,7,3,2,12.734
2,7,7,3,2,11.567
2,7,7,3,2,12.147
2,7,7,3,2,11.297
2,7,7,3,2,11.948
2,7,7,3,2,11.297
2,7,7,3,2,12.568
2,7,7,3,2,11.802
2,7,7,3,2,11.43
2,7,7,3,2,11.613
2,7,7,3,2,12.678
2,7,7,3,2,12.147
2,7,7,3,2,12.46
2,7,7,3,2,11.754
2,7,7,3,2,11.85
2,7,7,3,2,11.297
2,7,7,3,2,12.623
2,7,7,3,2,12.514
2,7,7,3,2,12.047
2,7,7,3,2,11.124
2,7,7,3,2,12.25
2,7,7,3,2,12.302
2,7,7,3,2,13.078
2,7,7,3,2,12.734
2,7,7,3,2,11.567
2,7,7,3,2,10.914
2,7,7,3,2,12.147
2,7,7,3,2,11.166
2,7,7,3,2,12.25
2,7,7,3,2,11.385
2,7,7,3,2,10.806
2,7,7,3,2,12.053
2,7,7,3,2,11.06
2,7,7,3,2,11.752
2,7,7,3,2,11.465
2,7,7,3,2,12.21
2,7,7,3,2,10.643
2,7,7,3,2,11.327
2,7,7,3,2,11.703
2,7,7,3,2,12.48
2,7,7,3,2,11.06
2,7,7,3,2,11.607
2,7,7,3,2,11.06
2,7,7,3,2,11.017
2,7,7,3,2,9.9661
2,7,7,3,2,10.724
2,7,7,3,2,11.06
2,7,7,3,2,11.017
2,7,7,3,2,10.446
2,7,7,3,2,10.724
2,7,7,3,2,9.9661
2,7,7,3,2,11.465
2,7,7,3,2,11.373
2,7,7,3,2,11.148
2,7,7,3,2,11.017
2,7,7,3,2,11.373
2,7,7,3,2,11.06
2,7,7,3,2,10.806
2,7,7,3,2,10.293
2,7,7,3,2,10.145
2,7,7,3,2,10.037
2,7,7,3,2,10.369
2,7,7,3,2,10.331
2,7,7,3,2,10.109
2,7,7,3,2,9.659
2,7,7,3,2,10.848
2,7,7,3,2,10.331
2,7,7,3,2,10.765
2,7,7,3,2,10.037
2,7,7,3,2,11.017
2,7,7,3,2,10.369
2,7,7,3,2,10.603
2,7,7,3,2,10.524
2,10,1,1,1,1.3185
2,10,1,1,1,0.70782
2,10,1,1,1,3.007
2,10,1,1,1,2.3196
2,10,1,1,1,1.8818
2,10,1,1,1,36.596
2,10,1,1,1,2.614
2,10,1,1,1,2.2237
2,10,1,1,1,1.8124
2,10,1,1,1,4.5806
2,10,1,1,1,24.056
2,10,1,1,1,1.3385
2,10,1,1,1,1.237
2,10,1,1,1,1.5235
2,10,1,1,1,1.5174
2,10,1,1,1,2.2352
2,10,1,1,1,1.6683
2,10,1,1,1,1.7632
2,10,1,1,1,1.7295
2,10,1,1,1,1.7954
2,10,1,1,1,1.533
2,10,1,1,1,2.3243
2,10,1,1,1,1.6863
2,10,1,1,1,1.5765
2,10,1,1,1,1.7209
2,10,1,1,1,1.8943
2,10,1,1,1,1.8317
2,10,1,1,1,1.5816
2,10,1,1,1,1.5055
2,10,1,1,1,1.925
2,10,1,1,1,1.603
2,10,1,1,1,1.7815
2,10,1,1,1,1.6397
2,10,1,1,1,1.7106
2,10,1,1,1,1.7217
2,10,1,1,1,1.3474
2,10,1,1,1,1.8485
2,10,1,1,1,1.8211
2,10,1,1,1,1.3496
2,10,1,1,1,2.1014
2,10,1,1,1,19.435
2,10,1,1,1,2.4874
2,10,1,1,1,1.6988
2,10,1,1,1,1.6196
2,10,1,1,1,0.96575
2,10,1,1,1,1.2923
2,10,1,1,1,1.1994
2,10,1,1,1,2.0735
2,10,1,1,1,1.2802
2,10,1,1,1,1.386
2,10,1,1,1,1.6158
2,10,1,1,1,1.9239
2,10,1,1,1,1.6
2,10,1,1,1,1.2817
2,10,1,1,1,1.6634
2,10,1,1,1,1.8675
2,10,1,1,1,1.6554
2,10,1,1,1,1.6451
2,10,1,1,1,1.5398
2,10,1,1,1,1.7243
2,10,1,1,1,1.3978
2,10,1,1,1,1.4363
2,10,1,1,1,1.7123
2,10,1,1,1,2.5915
2,10,1,1,1,2.6285
2,10,1,1,1,2.6705
2,10,1,1,1,2.2902
2,10,1,1,1,2.4421
2,10,1,1,1,1.8594
2,10,1,1,1,2.2659
2,10,1,1,1,1.8937
2,10,1,1,1,2.6599
2,10,1,1,1,1.8453
2,10,1,1,1,2.0183
2,10,1,1,1,2.1076
2,10,1,1,1,2.3221
2,10,1,1,1,1.792
2,10,1,1,1,2.2804
2,10,1,1,1,26.692
2,10,1,1,1,18.864
2,10,1,1,1,2.2544
2,10,1,1,1,2.0462
2,10,1,1,1,1.7549
2,10,1,1,1,2.4993
2,10,1,1,1,1.6996
2,10,1,1,1,2.569
2,10,1,1,1,56.194
2,10,1,1,1,8.9271
2,10,1,1,1,2.6285
2,10,1,1,1,2.3705
2,10,1,1,1,46.021
2,10,1,1,1,53.384
2,10,1,1,1,1.792
2,10,1,1,1,2.1763
2,10,1,1,1,3.3282
2,10,1,1,1,2.313
2,10,1,1,1,2.3445
2,10,1,1,1,1.9384
2,10,1,1,1,2.196
2,10,1,1,1,2.5518
2,10,1,1,1,2.4993
2,10,1,1,1,1.7712
2,10,1,1,1,2.1852
2,10,1,1,1,2.1736
2,10,1,1,1,2.2105
2,10,1,1,1,2.1117
2,10,1,1,1,2.0644
2,10,1,1,1,31.588
2,10,1,1,1,67.575
2,10,1,1,1,2.6285
2,10,1,1,1,1.5998
2,10,1,1,1,2.1772
2,10,1,1,1,1.9526
2,10,1,1,1,2.4354
2,10,1,1,1,1.7601
2,10,1,1,1,2.4047
2,10,1,1,1,1.8301
2,10,1,1,1,1.954
2,10,1,1,1,2.2497
2,10,1,1,1,1.759
2,10,1,1,1,1.949
2,10,1,1,1,2.1422
2,10,1,1,1,2.0488
2,10,1,1,1,2.3571
2,10,1,1,1,2.6748
2,10,1,1,1,2.0249
2,10,1,1,1,2.5218
2,10,1,1,1,2.3842
2,10,1,1,1,2.2033
2,10,1,1,1,2.3486
2,10,1,1,1,2.2071
2,10,1,1,1,1.9468
2,10,1,1,1,1.7699
2,10,1,1,1,2.0626
2,10,1,1,1,2.1931
2,10,1,1,1,2.1363
2,10,1,1,1,2.1407
2,10,1,1,1,2.2927
2,10,1,1,1,2.1558
2,10,1,1,1,2.0675
2,10,1,1,1,2.4691
2,10,1,1,1,2.4185
2,10,1,1,1,2.4152
2,10,1,1,1,70.269
2,10,1,1,1,29.213
2,10,1,1,1,2.534
2,10,1,1,1,2.1894
2,10,1,1,1,2.1532
2,10,1,1,1,2.2212
2,10,1,1,1,3.1044
2,10,1,1,1,2.1215
2,10,1,1,1,2.4785
2,10,1,1,1,2.3391
2,10,1,1,1,2.1885
2,10,1,1,1,2.3433
2,10,1,1,1,2.3985
2,10,1,1,1,2.3423
2,10,1,1,1,2.4458
2,10,1,1,1,1.957
2,10,1,1,1,2.3008
2,10,1,1,1,2.0061
2,10,1,1,1,1.9302
2,10,1,1,1,1.6388
2,10,1,1,1,2.6289
2,10,1,1,1,43.696
2,10,1,1,1,25.742
2,10,1,1,1,2.0424
2,10,1,1,1,1.8316
2,10,1,1,1,2.4287
2,10,1,1,1,2.1558
2,10,1,1,1,2.2033
2,10,1,1,1,2.4253
2,10,1,1,1,2.2657
2,10,1,1,1,1.6571
2,10,1,1,1,1.8394
2,10,1,1,1,1.8571
2,10,1,1,1,1.0042
2,10,1,1,1,1.4731
2,10,1,1,1,1.3185
2,10,1,1,1,0.70782
2,10,1,1,1,3.007
2,10,1,1,1,2.3196
2,10,1,1,1,1.8818
2,10,1,1,1,36.596
2,10,1,1,1,2.614
2,10,1,1,1,2.2237
2,10,1,1,1,1.8124
2,10,1,1,1,4.5806
2,10,1,1,1,24.056
2,10,1,1,1,1.3385
2,10,1,1,1,1.237
2,10,1,1,1,1.5235
2,10,1,1,1,1.5174
2,10,1,1,1,2.2352
2,10,1,1,1,1.6683
2,10,1,1,1,1.7632
2,10,1,1,1,1.7295
2,10,1,1,1,1.7954
2,10,1,1,1,1.533
2,10,1,1,1,2.3243
2,10,1,1,1,1.6863
2,10,1,1,1,1.5765
2,10,1,1,1,1.7209
2,10,1,1,1,1.8943
2,10,1,1,1,1.8317
2,10,1,1,1,1.5816
2,10,1,1,1,1.5055
2,10,1,1,1,1.925
2,10,1,1,1,1.603
2,10,1,1,1,1.7815
2,10,1,1,1,1.6397
2,10,1,1,1,1.7106
2,10,1,1,1,1.7217
2,10,1,1,1,1.3474
2,10,1,1,1,1.8485
2,10,1,1,1,1.8211
2,10,1,1,1,1.3496
2,10,1,1,1,2.1014
2,10,1,1,1,19.435
2,10,1,1,1,2.4874
2,10,1,1,1,1.6988
2,10,1,1,1,1.6196
2,10,1,1,1,0.96575
2,10,1,1,1,1.2923
2,10,1,1,1,1.1994
2,10,1,1,1,2.0735
2,10,1,1,1,1.2802
2,10,1,1,1,1.386
2,10,1,1,1,1.6158
2,10,1,1,1,1.9239
2,10,1,1,1,1.6
2,10,1,1,1,1.2817
2,10,1,1,1,1.6634
2,10,1,1,1,1.8675
2,10,1,1,1,1.6554
2,10,1,1,1,1.6451
2,10,1,1,1,1.5398
2,10,1,1,1,1.7243
2,10,1,1,1,1.3978
2,10,1,1,1,1.4363
2,10,1,1,1,1.7123
2,10,1,1,1,2.5915
2,10,1,1,1,2.6285
2,10,1,1,1,2.6705
2,10,1,1,1,2.2902
2,10,1,1,1,2.4421
2,10,1,1,1,1.8594
2,10,1,1,1,2.2659
2,10,1,1,1,1.8937
2,10,1,1,1,2.6599
2,10,1,1,1,1.8453
2,10,1,1,1,2.0183
2,10,1,1,1,2.1076
2,10,1,1,1,2.3221
2,10,1,1,1,1.792
2,10,1,1,1,2.2804
2,10,1,1,1,26.692
2,10,1,1,1,18.864
2,10,1,1,1,2.2544
2,10,1,1,1,2.0462
2,10,1,1,1,1.7549
2,10,1,1,1,2.4993
2,10,1,1,1,1.6996
2,10,1,1,1,2.569
2,10,1,1,1,56.194
2,10,1,1,1,8.9271
2,10,1,1,1,2.6285
2,10,1,1,1,2.3705
2,10,1,1,1,46.021
2,10,1,1,1,53.384
2,10,1,1,1,1.792
2,10,1,1,1,2.1763
2,10,1,1,1,3.3282
2,10,1,1,1,2.313
2,10,1,1,1,2.3445
2,10,1,1,1,1.9384
2,10,1,1,1,2.196
2,10,1,1,1,2.5518
2,10,1,1,1,2.4993
2,10,1,1,1,1.7712
2,10,1,1,1,2.1852
2,10,1,1,1,2.1736
2,10,1,1,1,2.2105
2,10,1,1,1,2.1117
2,10,1,1,1,2.0644
2,10,1,1,1,31.588
2,10,1,1,1,67.575
2,10,1,1,1,2.6285
2,10,1,1,1,1.5998
2,10,1,1,1,2.1772
2,10,1,1,1,1.9526
2,10,1,1,1,2.4354
2,10,1,1,1,1.7601
2,10,1,1,1,2.4047
2,10,1,1,1,1.8301
2,10,1,1,1,1.954
2,10,1,1,1,2.2497
2,10,1,1,1,1.759
2,10,1,1,1,1.949
2,10,1,1,1,2.1422
2,10,1,1,1,2.0488
2,10,1,1,1,2.3571
2,10,1,1,1,2.6748
2,10,1,1,1,2.0249
2,10,1,1,1,2.5218
2,10,1,1,1,2.3842
2,10,1,1,1,2.2033
2,10,1,1,1,2.3486
2,10,1,1,1,2.2071
2,10,1,1,1,1.9468
2,10,1,1,1,1.7699
2,10,1,1,1,2.0626
2,10,1,1,1,2.1931
2,10,1,1,1,2.1363
2,10,1,1,1,2.1407
2,10,1,1,1,2.2927
2,10,1,1,1,2.1558
2,10,1,1,1,2.0675
2,10,1,1,1,2.4691
2,10,1,1,1,2.4185
2,10,1,1,1,2.4152
2,10,1,1,1,70.269
2,10,1,1,1,29.213
2,10,1,1,1,2.534
2,10,1,1,1,2.1894
2,10,1,1,1,2.1532
2,10,1,1,1,2.2212
2,10,1,1,1,3.1044
2,10,1,1,1,2.1215
2,10,1,1,1,2.4785
2,10,1,1,1,2.3391
2,10,1,1,1,2.1885
2,10,1,1,1,2.3433
2,10,1,1,1,2.3985
2,10,1,1,1,2.3423
2,10,1,1,1,2.4458
2,10,1,1,1,1.957
2,10,1,1,1,2.3008
2,10,1,1,1,2.0061
2,10,1,1,1,1.9302
2,10,1,1,1,1.6388
2,10,1,1,1,2.6289
2,10,1,1,1,43.696
2,10,1,1,1,25.742
2,10,1,1,1,2.0424
2,10,1,1,1,1.8316
2,10,1,1,1,2.4287
2,10,1,1,1,2.1558
2,10,1,1,1,2.2033
2,10,1,1,1,2.4253
2,10,1,1,1,2.2657
2,10,1,1,1,1.6571
2,10,1,1,1,1.8394
2,10,1,1,1,1.8571
2,10,1,1,1,1.0042
2,10,1,1,1,1.4731
2,10,1,1,2,1.4893
2,10,1,1,2,2.2691
2,10,1,1,2,1.855
2,10,1,1,2,2.1872
2,10,1,1,2,2.1983
2,10,1,1,2,2.3574
2,10,1,1,2,1.846
2,10,1,1,2,2.2307
2,10,1,1,2,1.8293
2,10,1,1,2,2.3428
2,10,1,1,2,1.878
2,10,1,1,2,2.5694
2,10,1,1,2,1.9995
2,10,1,1,2,2.7439
2,10,1,1,2,1.8665
2,10,1,1,2,2.3722
2,10,1,1,2,2.0048
2,10,1,1,2,2.1888
2,10,1,1,2,1.8699
2,10,1,1,2,2.4608
2,10,1,1,2,1.9197
2,10,1,1,2,2.2556
2,10,1,1,2,1.8933
2,10,1,1,2,2.0678
2,10,1,1,2,1.9812
2,10,1,1,2,27.539
2,10,1,1,2,26.573
2,10,1,1,2,2.4176
2,10,1,1,2,2.17
2,10,1,1,2,2.2966
2,10,1,1,2,1.9185
2,10,1,1,2,2.5847
2,10,1,1,2,1.9594
2,10,1,1,2,2.2323
2,10,1,1,2,2.0101
2,10,1,1,2,2.5759
2,10,1,1,2,1.9197
2,10,1,1,2,2.0551
2,10,1,1,2,2.1213
2,10,1,1,2,2.4449
2,10,1,1,2,1.8921
2,10,1,1,2,2.316
2,10,1,1,2,1.9544
2,10,1,1,2,2.3666
2,10,1,1,2,1.8449
2,10,1,1,2,2.3054
2,10,1,1,2,2.2209
2,10,1,1,2,2.4293
2,10,1,1,2,45.213
2,10,1,1,2,17.212
2,10,1,1,2,2.0331
2,10,1,1,2,25.244
2,10,1,1,2,25.035
2,10,1,1,2,2.3465
2,10,1,1,2,2.1778
2,10,1,1,2,2.2031
2,10,1,1,2,2.2506
2,10,1,1,2,2.2095
2,10,1,1,2,2.0168
2,10,1,1,2,2.3657
2,10,1,1,2,2.8056
2,10,1,1,2,2.5213
2,10,1,1,2,3.1228
2,10,1,1,2,2.3598
2,10,1,1,2,2.791
2,10,1,1,2,2.3883
2,10,1,1,2,2.8787
2,10,1,1,2,2.5281
2,10,1,1,2,2.814
2,10,1,1,2,2.063
2,10,1,1,2,3.2386
2,10,1,1,2,2.2991
2,10,1,1,2,2.7223
2,10,1,1,2,2.2754
2,10,1,1,2,2.4715
2,10,1,1,2,2.4347
2,10,1,1,2,2.4097
2,10,1,1,2,2.5162
2,10,1,1,2,2.9651
2,10,1,1,2,2.3898
2,10,1,1,2,2.7623
2,10,1,1,2,2.4797
2,10,1,1,2,2.8854
2,10,1,1,2,2.2699
2,10,1,1,2,2.3913
2,10,1,1,2,2.4522
2,10,1,1,2,2.6419
2,10,1,1,2,2.3898
2,10,1,1,2,2.4945
2,10,1,1,2,1.8552
2,10,1,1,2,2.5873
2,10,1,1,2,2.2782
2,10,1,1,2,2.8787
2,10,1,1,2,2.1285
2,10,1,1,2,2.7684
2,10,1,1,2,2.3837
2,10,1,1,2,46.959
2,10,1,1,2,28.246
2,10,1,1,2,2.9982
2,10,1,1,2,2.0296
2,10,1,1,2,2.3837
2,10,1,1,2,2.6088
2,10,1,1,2,2.7421
2,10,1,1,2,1.7328
2,10,1,1,2,2.6549
2,10,1,1,2,2.3465
2,10,1,1,2,2.8612
2,10,1,1,2,2.3627
2,10,1,1,2,2.8525
2,10,1,1,2,2.4458
2,10,1,1,2,1.2961
2,10,1,1,2,1.3126
2,10,1,1,2,1.412
2,10,1,1,2,1.3167
2,10,1,1,2,1.2366
2,10,1,1,2,1.4576
2,10,1,1,2,1.1657
2,10,1,1,2,1.4209
2,10,1,1,2,1.1592
2,10,1,1,2,1.3009
2,10,1,1,2,1.1224
2,10,1,1,2,1.5722
2,10,1,1,2,1.1875
2,10,1,1,2,1.349
2,10,1,1,2,1.0743
2,10,1,1,2,23.391
2,10,1,1,2,7.1044
2,10,1,1,2,1.3821
2,10,1,1,2,1.0322
2,10,1,1,2,1.3953
2,10,1,1,2,1.0771
2,10,1,1,2,1.6163
2,10,1,1,2,0.78166
2,10,1,1,2,1.1468
2,10,1,1,2,1.0284
2,10,1,1,2,1.4096
2,10,1,1,2,1.1143
2,10,1,1,2,1.5109
2,10,1,1,2,0.98664
2,10,1,1,2,1.4517
2,10,1,1,2,1.1521
2,10,1,1,2,1.4357
2,10,1,1,2,1.0006
2,10,1,1,2,1.3077
2,10,1,1,2,0.88805
2,10,1,1,2,1.0533
2,10,1,1,2,0.99776
2,10,1,1,2,0.7824
2,10,1,1,2,1.0392
2,10,1,1,2,1.2335
2,10,1,1,2,0.92069
2,10,1,1,2,1.2491
2,10,1,1,2,1.1029
2,10,1,1,2,1.3395
2,10,1,1,2,1.1468
2,10,1,1,2,1.1841
2,10,1,1,2,1.1049
2,10,1,1,2,0.9727
2,10,1,1,2,1.2428
2,10,1,1,2,1.1511
2,10,1,1,2,1.3287
2,10,1,1,2,1.0889
2,10,1,1,2,1.4893
2,10,1,1,2,2.2691
2,10,1,1,2,1.855
2,10,1,1,2,2.1872
2,10,1,1,2,2.1983
2,10,1,1,2,2.3574
2,10,1,1,2,1.846
2,10,1,1,2,2.2307
2,10,1,1,2,1.8293
2,10,1,1,2,2.3428
2,10,1,1,2,1.878
2,10,1,1,2,2.5694
2,10,1,1,2,1.9995
2,10,1,1,2,2.7439
2,10,1,1,2,1.8665
2,10,1,1,2,2.3722
2,10,1,1,2,2.0048
2,10,1,1,2,2.1888
2,10,1,1,2,1.8699
2,10,1,1,2,2.4608
2,10,1,1,2,1.9197
2,10,1,1,2,2.2556
2,10,1,1,2,1.8933
2,10,1,1,2,2.0678
2,10,1,1,2,1.9812
2,10,1,1,2,27.539
2,10,1,1,2,26.573
2,10,1,1,2,2.4176
2,10,1,1,2,2.17
2,10,1,1,2,2.2966
2,10,1,1,2,1.9185
2,10,1,1,2,2.5847
2,10,1,1,2,1.9594
2,10,1,1,2,2.2323
2,10,1,1,2,2.0101
2,10,1,1,2,2.5759
2,10,1,1,2,1.9197
2,10,1,1,2,2.0551
2,10,1,1,2,2.1213
2,10,1,1,2,2.4449
2,10,1,1,2,1.8921
2,10,1,1,2,2.316
2,10,1,1,2,1.9544
2,10,1,1,2,2.3666
2,10,1,1,2,1.8449
2,10,1,1,2,2.3054
2,10,1,1,2,2.2209
2,10,1,1,2,2.4293
2,10,1,1,2,45.213
2,10,1,1,2,17.212
2,10,1,1,2,2.0331
2,10,1,1,2,25.244
2,10,1,1,2,25.035
2,10,1,1,2,2.3465
2,10,1,1,2,2.1778
2,10,1,1,2,2.2031
2,10,1,1,2,2.2506
2,10,1,1,2,2.2095
2,10,1,1,2,2.0168
2,10,1,1,2,2.3657
2,10,1,1,2,2.8056
2,10,1,1,2,2.5213
2,10,1,1,2,3.1228
2,10,1,1,2,2.3598
2,10,1,1,2,2.791
2,10,1,1,2,2.3883
2,10,1,1,2,2.8787
2,10,1,1,2,2.5281
2,10,1,1,2,2.814
2,10,1,1,2,2.063
2,10,1,1,2,3.2386
2,10,1,1,2,2.2991
2,10,1,1,2,2.7223
2,10,1,1,2,2.2754
2,10,1,1,2,2.4715
2,10,1,1,2,2.4347
2,10,1,1,2,2.4097
2,10,1,1,2,2.5162
2,10,1,1,2,2.9651
2,10,1,1,2,2.3898
2,10,1,1,2,2.7623
2,10,1,1,2,2.4797
2,10,1,1,2,2.8854
2,10,1,1,2,2.2699
2,10,1,1,2,2.3913
2,10,1,1,2,2.4522
2,10,1,1,2,2.6419
