grp , pp , S , IDR , IDL , peakVelR
2,4,4,3,1,0.22171
2,4,4,3,1,0.18235
2,4,4,3,1,0.24338
2,4,4,3,1,0.19751
2,4,4,3,1,0.22518
2,4,4,3,1,0.18043
2,4,4,3,1,0.25263
2,4,4,3,1,0.17388
2,4,4,3,1,0.23919
2,4,4,3,1,0.21234
2,4,4,3,1,0.2325
2,4,4,3,1,0.21274
2,4,4,3,1,0.27205
2,4,4,3,1,0.21675
2,4,4,3,1,0.26284
2,4,4,3,1,0.24393
2,4,4,3,1,0.24406
2,4,4,3,1,0.23305
2,4,4,3,1,0.21328
2,4,4,3,1,0.21653
2,4,4,3,1,0.22859
2,4,4,3,1,0.22308
2,4,4,3,1,0.24558
2,4,4,3,1,0.22763
2,4,4,3,1,0.2592
2,4,4,3,1,0.22371
2,4,4,3,1,0.26189
2,4,4,3,1,0.21685
2,4,4,3,1,0.24975
2,4,4,3,1,0.2364
2,4,4,3,1,0.23889
2,4,4,3,1,0.21704
2,4,4,3,1,0.22439
2,4,4,3,1,0.22272
2,4,4,3,1,0.27364
2,4,4,3,1,0.20012
2,4,4,3,1,0.24157
2,4,4,3,1,0.20628
2,4,4,3,1,0.24635
2,4,4,3,1,0.20921
2,4,4,3,1,0.24325
2,4,4,3,1,0.21171
2,4,4,3,1,0.2627
2,4,4,3,1,0.19351
2,4,4,3,1,0.25939
2,4,4,3,1,0.20044
2,4,4,3,1,0.23057
2,4,4,3,1,0.20879
2,4,4,3,1,0.26395
2,4,4,3,1,0.21632
2,4,4,3,1,0.25688
2,4,4,3,1,0.19963
2,4,4,3,1,0.24183
2,4,4,3,1,0.21716
2,4,4,3,1,0.26327
2,4,4,3,1,0.19739
2,4,4,3,1,0.25712
2,4,4,3,1,0.21033
2,4,4,3,1,0.28227
2,4,4,3,1,0.23326
2,4,4,3,1,0.27468
2,4,4,3,1,0.21315
2,4,4,3,1,0.26247
2,4,4,3,1,0.21113
2,4,4,3,1,0.27505
2,4,4,3,1,0.26327
2,4,4,3,1,0.24082
2,4,4,3,1,0.21917
2,4,4,3,1,0.27664
2,4,4,3,1,0.22273
2,4,4,3,1,0.26937
2,4,4,3,1,0.2442
2,4,4,3,1,0.28481
2,4,4,3,1,0.24473
2,4,4,3,1,0.30279
2,4,4,3,1,0.2418
2,4,4,3,1,0.2816
2,4,4,3,1,0.25114
2,4,4,3,1,0.31273
2,4,4,3,1,0.24526
2,4,4,3,1,0.29678
2,4,4,3,1,0.25196
2,4,4,3,1,0.29613
2,4,4,3,1,0.24213
2,4,4,3,1,0.2988
2,4,4,3,1,0.21918
2,4,4,3,1,0.28603
2,4,4,3,1,0.2319
2,4,4,3,1,0.28729
2,4,4,3,1,0.24079
2,4,4,3,1,0.2657
2,4,4,3,1,0.24227
2,4,4,3,1,0.28971
2,4,4,3,1,0.21728
2,4,4,3,1,0.27443
2,4,4,3,1,0.23921
2,4,4,3,1,0.27375
2,4,4,3,1,0.22972
2,4,4,3,1,0.3035
2,4,4,3,1,0.22943
2,4,4,3,1,0.25682
2,4,4,3,1,0.21224
2,4,4,3,1,0.29281
2,4,4,3,1,0.24783
2,4,4,3,1,0.29798
2,4,4,3,1,0.20412
2,4,4,3,1,0.28678
2,4,4,3,1,0.25318
2,4,4,3,1,0.26173
2,4,4,3,1,0.24826
2,4,4,3,1,0.28916
2,4,4,3,1,0.23632
2,4,4,3,1,0.2657
2,4,4,3,1,0.24881
2,4,4,3,1,0.26981
2,4,4,3,1,0.23796
2,4,4,3,1,0.25669
2,4,4,3,1,0.23093
2,4,4,3,1,0.27402
2,4,4,3,1,0.25589
2,4,4,3,1,0.27534
2,4,4,3,1,0.25377
2,4,4,3,1,0.28056
2,4,4,3,1,0.23527
2,4,4,3,1,0.28188
2,4,4,3,1,0.25223
2,4,4,3,1,0.30592
2,4,4,3,1,0.25677
2,4,4,3,1,0.29022
2,4,4,3,1,0.26382
2,4,4,3,1,0.28182
2,4,4,3,1,0.26074
2,4,4,3,1,0.31622
2,4,4,3,1,0.235
2,4,4,3,1,0.28677
2,4,4,3,1,0.26343
2,4,4,3,1,0.33471
2,4,4,3,1,0.25088
2,4,4,3,1,0.28292
2,4,4,3,1,0.234
2,4,4,3,1,0.3169
2,4,4,3,1,0.2471
2,4,4,3,1,0.33003
2,4,4,3,1,0.22905
2,4,4,3,1,0.30916
2,4,4,3,1,0.26965
2,4,4,3,1,0.33396
2,4,4,3,1,0.26555
2,4,4,3,1,0.32996
2,4,4,3,1,0.26122
2,4,4,3,1,0.32683
2,4,4,3,1,0.26596
2,4,4,3,1,0.27229
2,4,4,3,1,0.27332
2,4,4,3,1,0.33451
2,4,4,3,1,0.26431
2,4,4,3,1,0.29594
2,4,4,3,1,0.25708
2,4,4,3,1,0.30159
2,4,4,3,1,0.2505
2,4,4,3,1,0.32167
2,4,4,3,1,0.25868
2,4,4,3,1,0.28652
2,4,4,3,1,0.26556
2,4,4,3,1,0.31924
2,4,4,3,1,0.24712
2,4,4,3,1,0.31071
2,4,4,3,1,0.2287
2,4,4,3,1,0.29215
2,4,4,3,1,0.26654
2,4,4,3,1,0.28819
2,4,4,3,1,0.25633
2,4,4,3,1,0.32028
2,4,4,3,1,0.19144
2,4,4,3,1,0.32037
2,4,4,3,1,0.24699
2,4,4,3,1,0.29263
2,4,4,3,1,0.22672
2,4,4,3,1,0.27434
2,4,4,3,1,0.22458
2,4,4,3,1,0.27854
2,4,4,3,1,0.22786
2,4,4,3,1,0.29205
2,4,4,3,1,0.25458
2,4,4,3,1,0.3219
2,4,4,3,1,0.23662
2,4,4,3,1,0.28433
2,4,4,3,1,0.25055
2,4,4,3,1,0.30797
2,4,4,3,1,0.25785
2,4,4,3,1,0.29628
2,4,4,3,1,0.23865
2,4,4,3,1,0.29277
2,4,4,3,1,0.27041
2,4,4,3,1,0.28122
2,4,4,3,1,0.24422
2,4,4,3,1,0.27413
2,4,4,3,1,0.24616
2,4,4,3,1,0.29657
2,4,4,3,1,0.25817
2,4,4,3,1,0.30286
2,4,4,3,1,0.23103
2,4,4,3,1,0.27639
2,4,4,3,1,0.22494
2,4,4,3,1,0.27267
2,4,4,3,1,0.22164
2,4,4,3,1,0.29553
2,4,4,3,1,0.24398
2,4,4,3,1,0.30403
2,4,4,3,1,0.2355
2,4,4,3,1,0.28427
2,4,4,3,1,0.2633
2,4,4,3,1,0.2827
2,4,4,3,1,0.23624
2,4,4,3,1,0.33254
2,4,4,3,1,0.26078
2,4,4,3,1,0.29167
2,4,4,3,1,0.25918
2,4,4,3,1,0.29469
2,4,4,3,1,0.23303
2,4,4,3,1,0.31779
2,4,4,3,1,0.25192
2,4,4,3,1,0.29124
2,4,4,3,1,0.26223
2,4,4,3,1,0.26491
2,4,4,3,1,0.24004
2,4,4,3,1,0.31268
2,4,4,3,1,0.2127
2,4,4,3,1,0.25747
2,4,4,3,1,0.25489
2,4,4,3,1,0.27817
2,4,4,3,1,0.24097
2,4,4,3,1,0.31657
2,4,4,3,1,0.21176
2,4,4,3,1,0.29702
2,4,4,3,1,0.24328
2,4,4,3,1,0.29193
2,4,4,3,1,0.24337
2,4,4,3,1,0.31123
2,4,4,3,1,0.22783
2,4,4,3,1,0.28022
2,4,4,3,1,0.2712
2,4,4,3,1,0.31872
2,4,4,3,1,0.2563
2,4,4,3,1,0.32233
2,4,4,3,1,0.23508
2,4,4,3,1,0.29741
2,4,4,3,1,0.25924
2,4,4,3,1,0.28918
2,4,4,3,1,0.25045
2,4,4,3,1,0.3126
2,4,4,3,1,0.21703
2,4,4,3,1,0.25788
2,4,4,3,1,0.25174
2,4,4,3,1,0.29261
2,4,4,3,1,0.21084
2,4,4,3,1,0.31156
2,4,4,3,1,0.19699
2,4,4,3,1,0.29179
2,4,4,3,1,0.25382
2,4,4,3,1,0.27312
2,4,4,3,1,0.24544
2,4,4,3,1,0.30662
2,4,4,3,1,0.18355
2,4,4,3,1,0.25548
2,4,4,3,1,0.21337
2,4,4,3,1,0.28794
2,4,4,3,1,0.24805
2,4,4,3,1,0.29802
2,4,4,3,1,0.15869
2,4,4,3,1,0.21361
2,4,4,3,1,0.19287
2,4,4,3,1,0.22201
2,4,4,3,1,0.18318
2,4,4,3,1,0.25442
2,4,4,3,1,0.20235
2,4,4,3,1,0.24491
2,4,4,3,1,0.21284
2,4,4,3,1,0.23592
2,4,4,3,1,0.19969
2,4,4,3,1,0.2567
2,4,4,3,1,0.19019
2,4,4,3,1,0.27707
2,4,4,3,1,0.22746
2,4,4,3,1,0.25655
2,4,4,3,1,0.22407
2,4,4,3,1,0.30956
2,4,4,3,1,0.21287
2,4,4,3,1,0.30849
2,4,4,3,1,0.23372
2,4,4,3,1,0.26272
2,4,4,3,1,0.2317
2,4,4,3,1,0.30075
2,4,4,3,1,0.24207
2,4,4,3,1,0.2915
2,4,4,3,1,0.2237
2,4,4,3,1,0.27249
2,4,4,3,1,0.2421
2,4,4,3,1,0.29849
2,4,4,3,1,0.22916
2,4,4,3,1,0.2975
2,4,4,3,1,0.2053
2,4,4,3,1,0.26053
2,4,4,3,1,0.23283
2,4,4,3,1,0.29017
2,4,4,3,1,0.22623
2,4,4,3,1,0.30867
2,4,4,3,1,0.21905
2,4,4,3,1,0.27688
2,4,4,3,1,0.22654
2,4,4,3,1,0.29994
2,4,4,3,1,0.23658
2,4,4,3,1,0.31389
2,4,4,3,1,0.24438
2,4,4,3,1,0.29352
2,4,4,3,1,0.22775
2,4,4,3,1,0.27707
2,4,4,3,1,0.22948
2,4,4,3,1,0.32033
2,4,4,3,1,0.22938
2,4,4,3,1,0.28596
2,4,4,3,1,0.23926
2,4,4,3,1,0.28418
2,4,4,3,1,0.24815
2,4,4,3,1,0.31871
2,4,4,3,1,0.2173
2,4,4,3,1,0.27995
2,4,4,3,1,0.24709
2,4,4,3,1,0.29141
2,4,4,3,1,0.23977
2,4,4,3,1,0.31394
2,4,4,3,1,0.24292
2,4,4,3,1,0.2675
2,4,4,3,1,0.23481
2,4,4,3,1,0.33477
2,4,4,3,1,0.26592
2,4,4,3,1,0.31525
2,4,4,3,1,0.22564
2,4,4,3,1,0.29594
2,4,4,3,1,0.24122
2,4,4,3,1,0.30751
2,4,4,3,1,0.24959
2,4,4,3,1,0.31405
2,4,4,3,1,0.1903
2,4,4,3,1,0.30102
2,4,4,3,1,0.23126
2,4,4,3,1,0.29585
2,4,4,3,1,0.24713
2,4,4,3,1,0.31004
2,4,4,3,1,0.2351
2,4,4,3,1,0.29106
2,4,4,3,1,0.23084
2,4,4,3,1,0.2968
2,4,4,3,1,0.24044
2,4,4,3,1,0.28002
2,4,4,3,1,0.21762
2,4,4,3,1,0.27718
2,4,4,3,1,0.23049
2,4,4,3,1,0.3083
2,4,4,3,1,0.25198
2,4,4,3,1,0.28497
2,4,4,3,1,0.21857
2,4,4,3,1,0.29508
2,4,4,3,1,0.24418
2,4,4,3,1,0.33134
2,4,4,3,1,0.24047
2,4,4,3,1,0.32161
2,4,4,3,1,0.2253
2,4,4,3,1,0.28933
2,4,4,3,1,0.22545
2,4,4,3,1,0.31539
2,4,4,3,1,0.24054
2,4,4,3,1,0.31876
2,4,4,3,1,0.23388
2,4,4,3,1,0.27713
2,4,4,3,1,0.23981
2,4,4,3,1,0.33443
2,4,4,3,1,0.23418
2,4,4,3,1,0.31555
2,4,4,3,1,0.22124
2,4,4,3,1,0.31437
2,4,4,3,1,0.2467
2,4,4,3,1,0.34297
2,4,4,3,1,0.25329
2,4,4,3,1,0.34503
2,4,4,3,1,0.24915
2,4,4,3,1,0.30829
2,4,4,3,1,0.2413
2,4,4,3,1,0.32874
2,4,4,3,1,0.25906
2,4,4,3,1,0.33811
2,4,4,3,1,0.24425
2,4,4,3,1,0.32033
2,4,4,3,1,0.27071
2,4,4,3,1,0.32421
2,4,4,3,1,0.25347
2,4,4,3,1,0.33202
2,4,4,3,1,0.24871
2,4,4,3,1,0.31923
2,4,4,3,1,0.27216
2,4,4,3,1,0.30506
2,4,4,3,1,0.25666
2,4,4,3,1,0.34521
2,4,4,3,1,0.23987
2,4,4,3,1,0.30245
2,4,4,3,1,0.26297
2,4,4,3,2,0.37552
2,4,4,3,2,0.42209
2,4,4,3,2,0.39794
2,4,4,3,2,0.42532
2,4,4,3,2,0.39403
2,4,4,3,2,0.4402
2,4,4,3,2,0.40568
2,4,4,3,2,0.46391
2,4,4,3,2,0.41534
2,4,4,3,2,0.47713
2,4,4,3,2,0.42263
2,4,4,3,2,0.46221
2,4,4,3,2,0.44136
2,4,4,3,2,0.47591
2,4,4,3,2,0.42021
2,4,4,3,2,0.47243
2,4,4,3,2,0.42735
2,4,4,3,2,0.50211
2,4,4,3,2,0.43431
2,4,4,3,2,0.45403
2,4,4,3,2,0.43865
2,4,4,3,2,0.45936
2,4,4,3,2,0.43782
2,4,4,3,2,0.47745
2,4,4,3,2,0.45376
2,4,4,3,2,0.48321
2,4,4,3,2,0.44592
2,4,4,3,2,0.48313
2,4,4,3,2,0.44136
2,4,4,3,2,0.46182
2,4,4,3,2,0.45305
2,4,4,3,2,0.45401
2,4,4,3,2,0.43988
2,4,4,3,2,0.4937
2,4,4,3,2,0.43602
2,4,4,3,2,0.49365
2,4,4,3,2,0.43273
2,4,4,3,2,0.49196
2,4,4,3,2,0.42356
2,4,4,3,2,0.48467
2,4,4,3,2,0.44535
2,4,4,3,2,0.50103
2,4,4,3,2,0.40391
2,4,4,3,2,0.47669
2,4,4,3,2,0.42434
2,4,4,3,2,0.48702
2,4,4,3,2,0.42926
2,4,4,3,2,0.4801
2,4,4,3,2,0.41481
2,4,4,3,2,0.37727
2,4,4,3,2,0.44158
2,4,4,3,2,0.355
2,4,4,3,2,0.38482
2,4,4,3,2,0.33729
2,4,4,3,2,0.40762
2,4,4,3,2,0.35572
2,4,4,3,2,0.39658
2,4,4,3,2,0.37145
2,4,4,3,2,0.41832
2,4,4,3,2,0.3936
2,4,4,3,2,0.42651
2,4,4,3,2,0.37023
2,4,4,3,2,0.4598
2,4,4,3,2,0.40473
2,4,4,3,2,0.46881
2,4,4,3,2,0.41906
2,4,4,3,2,0.47577
2,4,4,3,2,0.43648
2,4,4,3,2,0.47171
2,4,4,3,2,0.43544
2,4,4,3,2,0.46932
2,4,4,3,2,0.43073
2,4,4,3,2,0.50169
2,4,4,3,2,0.45625
2,4,4,3,2,0.53186
2,4,4,3,2,0.46097
2,4,4,3,2,0.53689
2,4,4,3,2,0.4649
2,4,4,3,2,0.51091
2,4,4,3,2,0.43442
2,4,4,3,2,0.49731
2,4,4,3,2,0.44927
2,4,4,3,2,0.49187
2,4,4,3,2,0.45121
2,4,4,3,2,0.51812
2,4,4,3,2,0.46259
2,4,4,3,2,0.53031
2,4,4,3,2,0.4675
2,4,4,3,2,0.51319
2,4,4,3,2,0.46215
2,4,4,3,2,0.49994
2,4,4,3,2,0.44279
2,4,4,3,2,0.54423
2,4,4,3,2,0.46279
2,4,4,3,2,0.5345
2,4,4,3,2,0.47577
2,4,4,3,2,0.52777
2,4,4,3,2,0.47118
2,4,4,3,2,0.60922
2,4,4,3,2,0.654
2,4,4,3,2,0.59743
2,4,4,3,2,0.66096
2,4,4,3,2,0.62414
2,4,4,3,2,0.68205
2,4,4,3,2,0.62658
2,4,4,3,2,0.70381
2,4,4,3,2,0.64756
2,4,4,3,2,0.68244
2,4,4,3,2,0.63793
2,4,4,3,2,0.67378
2,4,4,3,2,0.62087
2,4,4,3,2,0.71003
2,4,4,3,2,0.6123
2,4,4,3,2,0.66574
2,4,4,3,2,0.61411
2,4,4,3,2,0.64241
2,4,4,3,2,0.62627
2,4,4,3,2,0.68164
2,4,4,3,2,0.61068
2,4,4,3,2,0.68706
2,4,4,3,2,0.62034
2,4,4,3,2,0.6769
2,4,4,3,2,0.6099
2,4,4,3,2,0.68037
2,4,4,3,2,0.62
2,4,4,3,2,0.67255
2,4,4,3,2,0.6007
2,4,4,3,2,0.65166
2,4,4,3,2,0.6028
2,4,4,3,2,0.67946
2,4,4,3,2,0.6053
2,4,4,3,2,0.65346
2,4,4,3,2,0.56664
2,4,4,3,2,0.62691
2,4,4,3,2,0.56147
2,4,4,3,2,0.68741
2,4,4,3,2,0.59808
2,4,4,3,2,0.67482
2,4,4,3,2,0.60833
2,4,4,3,2,0.64915
2,4,4,3,2,0.59957
2,4,4,3,2,0.62941
2,4,4,3,2,0.56056
2,4,4,3,2,0.64268
2,4,4,3,2,0.54876
2,4,4,3,2,0.37552
2,4,4,3,2,0.42209
2,4,4,3,2,0.39794
2,4,4,3,2,0.42532
2,4,4,3,2,0.39403
2,4,4,3,2,0.4402
2,4,4,3,2,0.40568
2,4,4,3,2,0.46391
2,4,4,3,2,0.41534
2,4,4,3,2,0.47713
2,4,4,3,2,0.42263
2,4,4,3,2,0.46221
2,4,4,3,2,0.44136
2,4,4,3,2,0.47591
2,4,4,3,2,0.42021
2,4,4,3,2,0.47243
2,4,4,3,2,0.42735
2,4,4,3,2,0.50211
2,4,4,3,2,0.43431
2,4,4,3,2,0.45403
2,4,4,3,2,0.43865
2,4,4,3,2,0.45936
2,4,4,3,2,0.43782
2,4,4,3,2,0.47745
2,4,4,3,2,0.45376
2,4,4,3,2,0.48321
2,4,4,3,2,0.44592
2,4,4,3,2,0.48313
2,4,4,3,2,0.44136
2,4,4,3,2,0.46182
2,4,4,3,2,0.45305
2,4,4,3,2,0.45401
2,4,4,3,2,0.43988
2,4,4,3,2,0.4937
2,4,4,3,2,0.43602
2,4,4,3,2,0.49365
2,4,4,3,2,0.43273
2,4,4,3,2,0.49196
2,4,4,3,2,0.42356
2,4,4,3,2,0.48467
2,4,4,3,2,0.44535
2,4,4,3,2,0.50103
2,4,4,3,2,0.40391
2,4,4,3,2,0.47669
2,4,4,3,2,0.42434
2,4,4,3,2,0.48702
2,4,4,3,2,0.42926
2,4,4,3,2,0.4801
2,4,4,3,2,0.41481
2,4,4,3,2,0.37727
2,4,4,3,2,0.44158
2,4,4,3,2,0.355
2,4,4,3,2,0.38482
2,4,4,3,2,0.33729
2,4,4,3,2,0.40762
2,4,4,3,2,0.35572
2,4,4,3,2,0.39658
2,4,4,3,2,0.37145
2,4,4,3,2,0.41832
2,4,4,3,2,0.3936
2,4,4,3,2,0.42651
2,4,4,3,2,0.37023
2,4,4,3,2,0.4598
2,4,4,3,2,0.40473
2,4,4,3,2,0.46881
2,4,4,3,2,0.41906
2,4,4,3,2,0.47577
2,4,4,3,2,0.43648
2,4,4,3,2,0.47171
2,4,4,3,2,0.43544
2,4,4,3,2,0.46932
2,4,4,3,2,0.43073
2,4,4,3,2,0.50169
2,4,4,3,2,0.45625
2,4,4,3,2,0.53186
2,4,4,3,2,0.46097
2,4,4,3,2,0.53689
2,4,4,3,2,0.4649
2,4,4,3,2,0.51091
2,4,4,3,2,0.43442
2,4,4,3,2,0.49731
2,4,4,3,2,0.44927
2,4,4,3,2,0.49187
2,4,4,3,2,0.45121
2,4,4,3,2,0.51812
2,4,4,3,2,0.46259
2,4,4,3,2,0.53031
2,4,4,3,2,0.4675
2,4,4,3,2,0.51319
2,4,4,3,2,0.46215
2,4,4,3,2,0.49994
2,4,4,3,2,0.44279
2,4,4,3,2,0.54423
2,4,4,3,2,0.46279
2,4,4,3,2,0.5345
2,4,4,3,2,0.47577
2,4,4,3,2,0.52777
2,4,4,3,2,0.47118
2,4,4,3,2,0.60922
2,4,4,3,2,0.654
2,4,4,3,2,0.59743
2,4,4,3,2,0.66096
2,4,4,3,2,0.62414
2,4,4,3,2,0.68205
2,4,4,3,2,0.62658
2,4,4,3,2,0.70381
2,4,4,3,2,0.64756
2,4,4,3,2,0.68244
2,4,4,3,2,0.63793
2,4,4,3,2,0.67378
2,4,4,3,2,0.62087
2,4,4,3,2,0.71003
2,4,4,3,2,0.6123
2,4,4,3,2,0.66574
2,4,4,3,2,0.61411
2,4,4,3,2,0.64241
2,4,4,3,2,0.62627
2,4,4,3,2,0.68164
2,4,4,3,2,0.61068
2,4,4,3,2,0.68706
2,4,4,3,2,0.62034
2,4,4,3,2,0.6769
2,4,4,3,2,0.6099
2,4,4,3,2,0.68037
2,4,4,3,2,0.62
2,4,4,3,2,0.67255
2,4,4,3,2,0.6007
2,4,4,3,2,0.65166
2,4,4,3,2,0.6028
2,4,4,3,2,0.67946
2,4,4,3,2,0.6053
2,4,4,3,2,0.65346
2,4,4,3,2,0.56664
2,4,4,3,2,0.62691
2,4,4,3,2,0.56147
2,4,4,3,2,0.68741
2,4,4,3,2,0.59808
2,4,4,3,2,0.67482
2,4,4,3,2,0.60833
2,4,4,3,2,0.64915
2,4,4,3,2,0.59957
2,4,4,3,2,0.62941
2,4,4,3,2,0.56056
2,4,4,3,2,0.64268
2,4,4,3,2,0.54876
2,4,7,1,1,0.097499
2,4,7,1,1,0.0032118
2,4,7,1,1,0.0033098
2,4,7,1,1,0.12154
2,4,7,1,1,0.097675
2,4,7,1,1,0.1184
2,4,7,1,1,0.080088
2,4,7,1,1,0.11617
2,4,7,1,1,0.090801
2,4,7,1,1,0.11777
2,4,7,1,1,0.08258
2,4,7,1,1,0.10714
2,4,7,1,1,0.099921
2,4,7,1,1,0.0023861
2,4,7,1,1,0.0043432
2,4,7,1,1,0.12448
2,4,7,1,1,0.095495
2,4,7,1,1,0.12348
2,4,7,1,1,0.10144
2,4,7,1,1,0.11701
2,4,7,1,1,0.096782
2,4,7,1,1,0.11175
2,4,7,1,1,0.10431
2,4,7,1,1,0.10602
2,4,7,1,1,0.096075
2,4,7,1,1,0.11442
2,4,7,1,1,0.087359
2,4,7,1,1,0.1074
2,4,7,1,1,0.085536
2,4,7,1,1,0.12367
2,4,7,1,1,0.0015835
2,4,7,1,1,0.0015256
2,4,7,1,1,0.089915
2,4,7,1,1,0.11007
2,4,7,1,1,0.085199
2,4,7,1,1,0.10946
2,4,7,1,1,0.090162
2,4,7,1,1,0.10729
2,4,7,1,1,0.088613
2,4,7,1,1,0.11145
2,4,7,1,1,0.081347
2,4,7,1,1,0.10793
2,4,7,1,1,0.083834
2,4,7,1,1,0.11244
2,4,7,1,1,0.092764
2,4,7,1,1,0.1077
2,4,7,1,1,0.093251
2,4,7,1,1,0.11662
2,4,7,1,1,0.09031
2,4,7,1,1,0.12573
2,4,7,1,1,0.092431
2,4,7,1,1,0.11354
2,4,7,1,1,0.094057
2,4,7,1,1,0.12082
2,4,7,1,1,0.10183
2,4,7,1,1,0.11106
2,4,7,1,1,0.095798
2,4,7,1,1,0.12513
2,4,7,1,1,0.094608
2,4,7,1,1,0.12683
2,4,7,1,1,0.092135
2,4,7,1,1,0.10164
2,4,7,1,1,0.11588
2,4,7,1,1,0.090066
2,4,7,1,1,0.10465
2,4,7,1,1,0.10447
2,4,7,1,1,0.10937
2,4,7,1,1,0.10402
2,4,7,1,1,0.091233
2,4,7,1,1,0.094512
2,4,7,1,1,0.10116
2,4,7,1,1,0.088551
2,4,7,1,1,0.11168
2,4,7,1,1,0.10511
2,4,7,1,1,0.12409
2,4,7,1,1,0.0018641
2,4,7,1,1,0.001399
2,4,7,1,1,0.097485
2,4,7,1,1,0.10533
2,4,7,1,1,0.095927
2,4,7,1,1,0.11559
2,4,7,1,1,0.096206
2,4,7,1,1,0.10971
2,4,7,1,1,0.11002
2,4,7,1,1,0.10012
2,4,7,1,1,0.098149
2,4,7,1,1,0.12272
2,4,7,1,1,0.099556
2,4,7,1,1,0.11585
2,4,7,1,1,0.094026
2,4,7,1,1,0.11917
2,4,7,1,1,0.093808
2,4,7,1,1,0.10913
2,4,7,1,1,0.08106
2,4,7,1,1,0.11772
2,4,7,1,1,0.090062
2,4,7,1,1,0.10464
2,4,7,1,1,0.092924
2,4,7,1,1,0.10749
2,4,7,1,1,0.090311
2,4,7,1,1,0.11266
2,4,7,1,1,0.092061
2,4,7,1,1,0.11773
2,4,7,1,1,0.083218
2,4,7,1,1,0.10678
2,4,7,1,1,0.088134
2,4,7,1,1,0.10498
2,4,7,1,1,0.10411
2,4,7,1,1,0.11612
2,4,7,1,1,0.11302
2,4,7,1,1,0.13471
2,4,7,1,1,0.12629
2,4,7,1,1,0.14196
2,4,7,1,1,0.11269
2,4,7,1,1,0.12523
2,4,7,1,1,0.1026
2,4,7,1,1,0.12982
2,4,7,1,1,0.10653
2,4,7,1,1,0.11248
2,4,7,1,1,0.09926
2,4,7,1,1,0.097059
2,4,7,1,1,0.083092
2,4,7,1,1,0.11544
2,4,7,1,1,0.094808
2,4,7,1,1,0.12611
2,4,7,1,1,0.098013
2,4,7,1,1,0.10407
2,4,7,1,1,0.10619
2,4,7,1,1,0.11512
2,4,7,1,1,0.10182
2,4,7,1,1,0.11628
2,4,7,1,1,0.096961
2,4,7,1,1,0.12201
2,4,7,1,1,0.10019
2,4,7,1,1,0.12089
2,4,7,1,1,0.098874
2,4,7,1,1,0.12975
2,4,7,1,1,0.10371
2,4,7,1,1,0.12212
2,4,7,1,1,0.097173
2,4,7,1,1,0.11227
2,4,7,1,1,0.087709
2,4,7,1,1,0.11787
2,4,7,1,1,0.092386
2,4,7,1,1,0.1047
2,4,7,1,1,0.098681
2,4,7,1,1,0.10178
2,4,7,1,1,0.0015877
2,4,7,1,1,0.0017232
2,4,7,1,1,0.092882
2,4,7,1,1,0.11507
2,4,7,1,1,0.096033
2,4,7,1,1,0.11955
2,4,7,1,1,0.091767
2,4,7,1,1,0.13044
2,4,7,1,1,0.0015649
2,4,7,1,1,0.097499
2,4,7,1,1,0.0032118
2,4,7,1,1,0.0033098
2,4,7,1,1,0.12154
2,4,7,1,1,0.097675
2,4,7,1,1,0.1184
2,4,7,1,1,0.080088
2,4,7,1,1,0.11617
2,4,7,1,1,0.090801
2,4,7,1,1,0.11777
2,4,7,1,1,0.08258
2,4,7,1,1,0.10714
2,4,7,1,1,0.099921
2,4,7,1,1,0.0023861
2,4,7,1,1,0.0043432
2,4,7,1,1,0.12448
2,4,7,1,1,0.095495
2,4,7,1,1,0.12348
2,4,7,1,1,0.10144
2,4,7,1,1,0.11701
2,4,7,1,1,0.096782
2,4,7,1,1,0.11175
2,4,7,1,1,0.10431
2,4,7,1,1,0.10602
2,4,7,1,1,0.096075
2,4,7,1,1,0.11442
2,4,7,1,1,0.087359
2,4,7,1,1,0.1074
2,4,7,1,1,0.085536
2,4,7,1,1,0.12367
2,4,7,1,1,0.0015835
2,4,7,1,1,0.0015256
2,4,7,1,1,0.089915
2,4,7,1,1,0.11007
2,4,7,1,1,0.085199
2,4,7,1,1,0.10946
2,4,7,1,1,0.090162
2,4,7,1,1,0.10729
2,4,7,1,1,0.088613
2,4,7,1,1,0.11145
2,4,7,1,1,0.081347
2,4,7,1,1,0.10793
2,4,7,1,1,0.083834
2,4,7,1,1,0.11244
2,4,7,1,1,0.092764
2,4,7,1,1,0.1077
2,4,7,1,1,0.093251
2,4,7,1,1,0.11662
2,4,7,1,1,0.09031
2,4,7,1,1,0.12573
2,4,7,1,1,0.092431
2,4,7,1,1,0.11354
2,4,7,1,1,0.094057
2,4,7,1,1,0.12082
2,4,7,1,1,0.10183
2,4,7,1,1,0.11106
2,4,7,1,1,0.095798
2,4,7,1,1,0.12513
2,4,7,1,1,0.094608
2,4,7,1,1,0.12683
2,4,7,1,1,0.092135
2,4,7,1,1,0.10164
2,4,7,1,1,0.11588
2,4,7,1,1,0.090066
2,4,7,1,1,0.10465
2,4,7,1,1,0.10447
2,4,7,1,1,0.10937
2,4,7,1,1,0.10402
2,4,7,1,1,0.091233
2,4,7,1,1,0.094512
2,4,7,1,1,0.10116
2,4,7,1,1,0.088551
2,4,7,1,1,0.11168
2,4,7,1,1,0.10511
2,4,7,1,1,0.12409
2,4,7,1,1,0.0018641
2,4,7,1,1,0.001399
2,4,7,1,1,0.097485
2,4,7,1,1,0.10533
