grp , pp , S , IDR , IDL , decTimeL
2,5,4,3,1,0.5735
2,5,4,3,1,0.48969
2,5,4,3,1,0.60765
2,5,4,3,1,0.22917
2,5,4,3,1,0.59072
2,5,4,3,1,0.24421
2,5,4,3,1,0.60505
2,5,4,3,1,0.26087
2,5,4,3,1,0.62913
2,5,4,3,1,0.38864
2,5,4,3,1,0.61746
2,5,4,3,1,0.35487
2,5,4,3,1,0.68047
2,5,4,3,1,0.38106
2,5,4,3,1,0.59813
2,5,4,3,1,0.28447
2,5,4,3,1,0.5266
2,5,4,3,1,0.68571
2,5,4,3,1,0.33654
2,5,4,3,1,0.2897
2,5,4,3,1,0.60997
2,5,4,3,1,0.18191
2,5,4,3,1,0.55242
2,5,4,3,1,0.33503
2,5,4,3,1,0.6175
2,5,4,3,1,0.22785
2,5,4,3,1,0.62285
2,5,4,3,1,0.22443
2,5,4,3,1,0.64606
2,5,4,3,1,0.2299
2,5,4,3,1,0.66138
2,5,4,3,1,0.28412
2,5,4,3,1,0.65018
2,5,4,3,1,0.3117
2,5,4,3,1,0.63543
2,5,4,3,1,0.28847
2,5,4,3,1,0.64506
2,5,4,3,1,0.39787
2,5,4,3,1,0.58345
2,5,4,3,1,0.53947
2,5,4,3,1,0.43939
2,5,4,3,1,0.25682
2,5,4,3,1,0.63275
2,5,4,3,1,0.40427
2,5,4,3,1,0.66645
2,5,4,3,1,0.2511
2,5,4,3,1,0.6541
2,5,4,3,1,0.33063
2,5,4,3,1,0.46154
2,5,4,3,1,0.5914
2,5,4,3,1,0.64977
2,5,4,3,1,0.30151
2,5,4,3,1,0.66071
2,5,4,3,1,0.30841
2,5,4,3,1,0.62223
2,5,4,3,1,0.39767
2,5,4,3,1,0.31163
2,5,4,3,1,0.58634
2,5,4,3,1,0.28537
2,5,4,3,1,0.65488
2,5,4,3,1,0.28539
2,5,4,3,1,0.67619
2,5,4,3,1,0.29493
2,5,4,3,1,0.5857
2,5,4,3,1,0.26662
2,5,4,3,1,0.55698
2,5,4,3,1,0.35615
2,5,4,3,1,0.57776
2,5,4,3,1,0.44061
2,5,4,3,1,0.67621
2,5,4,3,1,0.55172
2,5,4,3,1,0.42029
2,5,4,3,1,0.2919
2,5,4,3,1,0.63728
2,5,4,3,1,0.53329
2,5,4,3,1,0.62167
2,5,4,3,1,0.34725
2,5,4,3,1,0.6394
2,5,4,3,1,0.21581
2,5,4,3,1,0.54028
2,5,4,3,1,0.30832
2,5,4,3,1,0.70607
2,5,4,3,1,0.33633
2,5,4,3,1,0.70692
2,5,4,3,1,0.43096
2,5,4,3,1,0.58309
2,5,4,3,1,0.30047
2,5,4,3,1,0.58056
2,5,4,3,1,0.28086
2,5,4,3,1,0.58921
2,5,4,3,1,0.36879
2,5,4,3,1,0.55215
2,5,4,3,1,0.33795
2,5,4,3,1,0.63082
2,5,4,3,1,0.30503
2,5,4,3,1,0.56955
2,5,4,3,1,0.3042
2,5,4,3,1,0.6349
2,5,4,3,1,0.33397
2,5,4,3,1,0.62394
2,5,4,3,1,0.32721
2,5,4,3,1,0.49778
2,5,4,3,1,0.30021
2,5,4,3,1,0.59353
2,5,4,3,1,0.34282
2,5,4,3,1,0.31327
2,5,4,3,1,0.64607
2,5,4,3,1,0.28737
2,5,4,3,1,0.6118
2,5,4,3,1,0.27457
2,5,4,3,1,0.53552
2,5,4,3,1,0.33436
2,5,4,3,1,0.64172
2,5,4,3,1,0.2457
2,5,4,3,1,0.59406
2,5,4,3,1,0.33144
2,5,4,3,1,0.54023
2,5,4,3,1,0.29372
2,5,4,3,1,0.63962
2,5,4,3,1,0.26269
2,5,4,3,1,0.65655
2,5,4,3,1,0.37708
2,5,4,3,1,0.64112
2,5,4,3,1,0.34027
2,5,4,3,1,0.63742
2,5,4,3,1,0.31398
2,5,4,3,1,0.5971
2,5,4,3,1,0.45677
2,5,4,3,1,0.49246
2,5,4,3,1,0.37948
2,5,4,3,1,0.58935
2,5,4,3,1,0.33127
2,5,4,3,1,0.60835
2,5,4,3,1,0.28054
2,5,4,3,1,0.57381
2,5,4,3,1,0.312
2,5,4,3,1,0.62809
2,5,4,3,1,0.34266
2,5,4,3,1,0.57631
2,5,4,3,1,0.28519
2,5,4,3,1,0.68968
2,5,4,3,1,0.35166
2,5,4,3,1,0.62938
2,5,4,3,1,0.29195
2,5,4,3,1,0.70251
2,5,4,3,1,0.31009
2,5,4,3,1,0.58907
2,5,4,3,1,0.30158
2,5,4,3,1,0.56547
2,5,4,3,1,0.28022
2,5,4,3,1,0.55948
2,5,4,3,1,0.33723
2,5,4,3,1,0.69179
2,5,4,3,1,0.31718
2,5,4,3,1,0.54476
2,5,4,3,1,0.31074
2,5,4,3,1,0.61538
2,5,4,3,1,0.32782
2,5,4,3,1,0.32181
2,5,4,3,1,0.5735
2,5,4,3,1,0.48969
2,5,4,3,1,0.60765
2,5,4,3,1,0.22917
2,5,4,3,1,0.59072
2,5,4,3,1,0.24421
2,5,4,3,1,0.60505
2,5,4,3,1,0.26087
2,5,4,3,1,0.62913
2,5,4,3,1,0.38864
2,5,4,3,1,0.61746
2,5,4,3,1,0.35487
2,5,4,3,1,0.68047
2,5,4,3,1,0.38106
2,5,4,3,1,0.59813
2,5,4,3,1,0.28447
2,5,4,3,1,0.5266
2,5,4,3,1,0.68571
2,5,4,3,1,0.33654
2,5,4,3,1,0.2897
2,5,4,3,1,0.60997
2,5,4,3,1,0.18191
2,5,4,3,1,0.55242
2,5,4,3,1,0.33503
2,5,4,3,1,0.6175
2,5,4,3,1,0.22785
2,5,4,3,1,0.62285
2,5,4,3,1,0.22443
2,5,4,3,1,0.64606
2,5,4,3,1,0.2299
2,5,4,3,1,0.66138
2,5,4,3,1,0.28412
2,5,4,3,1,0.65018
2,5,4,3,1,0.3117
2,5,4,3,1,0.63543
2,5,4,3,1,0.28847
2,5,4,3,1,0.64506
2,5,4,3,1,0.39787
2,5,4,3,1,0.58345
2,5,4,3,1,0.53947
2,5,4,3,1,0.43939
2,5,4,3,1,0.25682
2,5,4,3,1,0.63275
2,5,4,3,1,0.40427
2,5,4,3,1,0.66645
2,5,4,3,1,0.2511
2,5,4,3,1,0.6541
2,5,4,3,1,0.33063
2,5,4,3,1,0.46154
2,5,4,3,1,0.5914
2,5,4,3,1,0.64977
2,5,4,3,1,0.30151
2,5,4,3,1,0.66071
2,5,4,3,1,0.30841
2,5,4,3,1,0.62223
2,5,4,3,1,0.39767
2,5,4,3,1,0.31163
2,5,4,3,1,0.58634
2,5,4,3,1,0.28537
2,5,4,3,1,0.65488
2,5,4,3,1,0.28539
2,5,4,3,1,0.67619
2,5,4,3,1,0.29493
2,5,4,3,1,0.5857
2,5,4,3,1,0.26662
2,5,4,3,1,0.55698
2,5,4,3,1,0.35615
2,5,4,3,1,0.57776
2,5,4,3,1,0.44061
2,5,4,3,1,0.67621
2,5,4,3,1,0.55172
2,5,4,3,1,0.42029
2,5,4,3,1,0.2919
2,5,4,3,1,0.63728
2,5,4,3,1,0.53329
2,5,4,3,1,0.62167
2,5,4,3,1,0.34725
2,5,4,3,1,0.6394
2,5,4,3,1,0.21581
2,5,4,3,1,0.54028
2,5,4,3,1,0.30832
2,5,4,3,1,0.70607
2,5,4,3,1,0.33633
2,5,4,3,1,0.70692
2,5,4,3,1,0.43096
2,5,4,3,1,0.58309
2,5,4,3,1,0.30047
2,5,4,3,1,0.58056
2,5,4,3,1,0.28086
2,5,4,3,1,0.58921
2,5,4,3,1,0.36879
2,5,4,3,1,0.55215
2,5,4,3,1,0.33795
2,5,4,3,1,0.63082
2,5,4,3,1,0.30503
2,5,4,3,1,0.56955
2,5,4,3,1,0.3042
2,5,4,3,1,0.6349
2,5,4,3,1,0.33397
2,5,4,3,1,0.62394
2,5,4,3,1,0.32721
2,5,4,3,1,0.49778
2,5,4,3,1,0.30021
2,5,4,3,1,0.59353
2,5,4,3,1,0.34282
2,5,4,3,1,0.31327
2,5,4,3,1,0.64607
2,5,4,3,1,0.28737
2,5,4,3,1,0.6118
2,5,4,3,1,0.27457
2,5,4,3,1,0.53552
2,5,4,3,1,0.33436
2,5,4,3,1,0.64172
2,5,4,3,1,0.2457
2,5,4,3,1,0.59406
2,5,4,3,1,0.33144
2,5,4,3,1,0.54023
2,5,4,3,1,0.29372
2,5,4,3,1,0.63962
2,5,4,3,1,0.26269
2,5,4,3,1,0.65655
2,5,4,3,1,0.37708
2,5,4,3,1,0.64112
2,5,4,3,1,0.34027
2,5,4,3,1,0.63742
2,5,4,3,1,0.31398
2,5,4,3,1,0.5971
2,5,4,3,1,0.45677
2,5,4,3,1,0.49246
2,5,4,3,1,0.37948
2,5,4,3,1,0.58935
2,5,4,3,1,0.33127
2,5,4,3,1,0.60835
2,5,4,3,1,0.28054
2,5,4,3,1,0.57381
2,5,4,3,1,0.312
2,5,4,3,1,0.62809
2,5,4,3,1,0.34266
2,5,4,3,1,0.57631
2,5,4,3,1,0.28519
2,5,4,3,1,0.68968
2,5,4,3,1,0.35166
2,5,4,3,1,0.62938
2,5,4,3,1,0.29195
2,5,4,3,1,0.70251
2,5,4,3,1,0.31009
2,5,4,3,1,0.58907
2,5,4,3,1,0.30158
2,5,4,3,1,0.56547
2,5,4,3,1,0.28022
2,5,4,3,1,0.55948
2,5,4,3,1,0.33723
2,5,4,3,1,0.69179
2,5,4,3,1,0.31718
2,5,4,3,1,0.54476
2,5,4,3,1,0.31074
2,5,4,3,2,0.62741
2,5,4,3,2,0.40779
2,5,4,3,2,0.47962
2,5,4,3,2,0.51095
2,5,4,3,2,0.51579
2,5,4,3,2,0.48209
2,5,4,3,2,0.50128
2,5,4,3,2,0.46111
2,5,4,3,2,0.50398
2,5,4,3,2,0.50394
2,5,4,3,2,0.52083
2,5,4,3,2,0.56771
2,5,4,3,2,0.48775
2,5,4,3,2,0.46265
2,5,4,3,2,0.51887
2,5,4,3,2,0.46819
2,5,4,3,2,0.55844
2,5,4,3,2,0.46429
2,5,4,3,2,0.53383
2,5,4,3,2,0.4686
2,5,4,3,2,0.4812
2,5,4,3,2,0.45499
2,5,4,3,2,0.48564
2,5,4,3,2,0.52577
2,5,4,3,2,0.5101
2,5,4,3,2,0.49114
2,5,4,3,2,0.49077
2,5,4,3,2,0.45316
2,5,4,3,2,0.48942
2,5,4,3,2,0.45501
2,5,4,3,2,0.47382
2,5,4,3,2,0.48762
2,5,4,3,2,0.5
2,5,4,3,2,0.4325
2,5,4,3,2,0.5
2,5,4,3,2,0.43557
2,5,4,3,2,0.48361
2,5,4,3,2,0.43864
2,5,4,3,2,0.5
2,5,4,3,2,0.4398
2,5,4,3,2,0.47619
2,5,4,3,2,0.46891
2,5,4,3,2,0.51399
2,5,4,3,2,0.42677
2,5,4,3,2,0.46582
2,5,4,3,2,0.43842
2,5,4,3,2,0.52792
2,5,4,3,2,0.48618
2,5,4,3,2,0.46076
2,5,4,3,2,0.46742
2,5,4,3,2,0.51122
2,5,4,3,2,0.4038
2,5,4,3,2,0.46798
2,5,4,3,2,0.42857
2,5,4,3,2,0.46404
2,5,4,3,2,0.45614
2,5,4,3,2,0.5
2,5,4,3,2,0.49575
2,5,4,3,2,0.46875
2,5,4,3,2,0.46011
2,5,4,3,2,0.4401
2,5,4,3,2,0.45409
2,5,4,3,2,0.52128
2,5,4,3,2,0.46571
2,5,4,3,2,0.46579
2,5,4,3,2,0.49441
2,5,4,3,2,0.45195
2,5,4,3,2,0.46467
2,5,4,3,2,0.46883
2,5,4,3,2,0.52222
2,5,4,3,2,0.44416
2,5,4,3,2,0.47769
2,5,4,3,2,0.46257
2,5,4,3,2,0.4201
2,5,4,3,2,0.46218
2,5,4,3,2,0.47312
2,5,4,3,2,0.46389
2,5,4,3,2,0.48315
2,5,4,3,2,0.46667
2,5,4,3,2,0.51247
2,5,4,3,2,0.47671
2,5,4,3,2,0.45407
2,5,4,3,2,0.5483
2,5,4,3,2,0.48361
2,5,4,3,2,0.40793
2,5,4,3,2,0.44242
2,5,4,3,2,0.42895
2,5,4,3,2,0.49462
2,5,4,3,2,0.48023
2,5,4,3,2,0.44947
2,5,4,3,2,0.49725
2,5,4,3,2,0.42744
2,5,4,3,2,0.48118
2,5,4,3,2,0.4191
2,5,4,3,2,0.42172
2,5,4,3,2,0.49438
2,5,4,3,2,0.4774
2,5,4,3,2,0.44034
2,5,4,3,2,0.45889
2,5,4,3,2,0.46814
2,5,4,3,2,0.50279
2,5,4,3,2,0.43611
2,5,4,3,2,0.41626
2,5,4,3,2,0.50307
2,5,4,3,2,0.50733
2,5,4,3,2,0.49711
2,5,4,3,2,0.5342
2,5,4,3,2,0.49858
2,5,4,3,2,0.48225
2,5,4,3,2,0.40227
2,5,4,3,2,0.4958
2,5,4,3,2,0.42424
2,5,4,3,2,0.48428
2,5,4,3,2,0.42173
2,5,4,3,2,0.4908
2,5,4,3,2,0.42857
2,5,4,3,2,0.51524
2,5,4,3,2,0.47493
2,5,4,3,2,0.50789
2,5,4,3,2,0.44606
2,5,4,3,2,0.4375
2,5,4,3,2,0.46749
2,5,4,3,2,0.50606
2,5,4,3,2,0.42373
2,5,4,3,2,0.41056
2,5,4,3,2,0.41009
2,5,4,3,2,0.41401
2,5,4,3,2,0.4543
2,5,4,3,2,0.47321
2,5,4,3,2,0.42771
2,5,4,3,2,0.46505
2,5,4,3,2,0.4152
2,5,4,3,2,0.52291
2,5,4,3,2,0.42025
2,5,4,3,2,0.47692
2,5,4,3,2,0.44985
2,5,4,3,2,0.46726
2,5,4,3,2,0.48974
2,5,4,3,2,0.47507
2,5,4,3,2,0.4422
2,5,4,3,2,0.47941
2,5,4,3,2,0.40678
2,5,4,3,2,0.51233
2,5,4,3,2,0.42151
2,5,4,3,2,0.52273
2,5,4,3,2,0.62741
2,5,4,3,2,0.40779
2,5,4,3,2,0.47962
2,5,4,3,2,0.51095
2,5,4,3,2,0.51579
2,5,4,3,2,0.48209
2,5,4,3,2,0.50128
2,5,4,3,2,0.46111
2,5,4,3,2,0.50398
2,5,4,3,2,0.50394
2,5,4,3,2,0.52083
2,5,4,3,2,0.56771
2,5,4,3,2,0.48775
2,5,4,3,2,0.46265
2,5,4,3,2,0.51887
2,5,4,3,2,0.46819
2,5,4,3,2,0.55844
2,5,4,3,2,0.46429
2,5,4,3,2,0.53383
2,5,4,3,2,0.4686
2,5,4,3,2,0.4812
2,5,4,3,2,0.45499
2,5,4,3,2,0.48564
2,5,4,3,2,0.52577
2,5,4,3,2,0.5101
2,5,4,3,2,0.49114
2,5,4,3,2,0.49077
2,5,4,3,2,0.45316
2,5,4,3,2,0.48942
2,5,4,3,2,0.45501
2,5,4,3,2,0.47382
2,5,4,3,2,0.48762
2,5,4,3,2,0.5
2,5,4,3,2,0.4325
2,5,4,3,2,0.5
2,5,4,3,2,0.43557
2,5,4,3,2,0.48361
2,5,4,3,2,0.43864
2,5,4,3,2,0.5
2,5,4,3,2,0.4398
2,5,4,3,2,0.47619
2,5,4,3,2,0.46891
2,5,4,3,2,0.51399
2,5,4,3,2,0.42677
2,5,4,3,2,0.46582
2,5,4,3,2,0.43842
2,5,4,3,2,0.52792
2,5,4,3,2,0.48618
2,5,4,3,2,0.46076
2,5,4,3,2,0.46742
2,5,4,3,2,0.51122
2,5,4,3,2,0.4038
2,5,4,3,2,0.46798
2,5,4,3,2,0.42857
2,5,4,3,2,0.46404
2,5,4,3,2,0.45614
2,5,4,3,2,0.5
2,5,4,3,2,0.49575
2,5,4,3,2,0.46875
2,5,4,3,2,0.46011
2,5,4,3,2,0.4401
2,5,4,3,2,0.45409
2,5,4,3,2,0.52128
2,5,4,3,2,0.46571
2,5,4,3,2,0.46579
2,5,4,3,2,0.49441
2,5,4,3,2,0.45195
2,5,4,3,2,0.46467
2,5,4,3,2,0.46883
2,5,4,3,2,0.52222
2,5,4,3,2,0.44416
2,5,4,3,2,0.47769
2,5,4,3,2,0.46257
2,5,4,3,2,0.4201
2,5,4,3,2,0.46218
2,5,4,3,2,0.47312
2,5,4,3,2,0.46389
2,5,4,3,2,0.48315
2,5,4,3,2,0.46667
2,5,4,3,2,0.51247
2,5,4,3,2,0.47671
2,5,4,3,2,0.45407
2,5,4,3,2,0.5483
2,5,4,3,2,0.48361
2,5,4,3,2,0.40793
2,5,4,3,2,0.44242
2,5,4,3,2,0.42895
2,5,4,3,2,0.49462
2,5,4,3,2,0.48023
2,5,4,3,2,0.44947
2,5,4,3,2,0.49725
2,5,4,3,2,0.42744
2,5,4,3,2,0.48118
2,5,4,3,2,0.4191
2,5,4,3,2,0.42172
2,5,4,3,2,0.49438
2,5,4,3,2,0.4774
2,5,4,3,2,0.44034
2,5,4,3,2,0.45889
2,5,4,3,2,0.46814
2,5,4,3,2,0.50279
2,5,4,3,2,0.43611
2,5,4,3,2,0.41626
2,5,4,3,2,0.50307
2,5,4,3,2,0.50733
2,5,4,3,2,0.49711
2,5,4,3,2,0.5342
2,5,4,3,2,0.49858
2,5,4,3,2,0.48225
2,5,4,3,2,0.40227
2,5,4,3,2,0.4958
2,5,4,3,2,0.42424
2,5,4,3,2,0.48428
2,5,4,3,2,0.42173
2,5,4,3,2,0.4908
2,5,4,3,2,0.42857
2,5,4,3,2,0.51524
2,5,4,3,2,0.47493
2,5,4,3,2,0.50789
2,5,4,3,2,0.44606
2,5,4,3,2,0.4375
2,5,4,3,2,0.46749
2,5,4,3,2,0.50606
2,5,4,3,2,0.42373
2,5,4,3,2,0.41056
2,5,4,3,2,0.41009
2,5,4,3,2,0.41401
2,5,4,3,2,0.4543
2,5,4,3,2,0.47321
2,5,4,3,2,0.42771
2,5,4,3,2,0.46505
2,5,4,3,2,0.4152
2,5,4,3,2,0.52291
2,5,4,3,2,0.42025
2,5,4,3,2,0.47692
2,5,4,3,2,0.44985
2,5,4,3,2,0.46726
2,5,4,3,2,0.48974
2,5,4,3,2,0.47507
2,5,4,3,2,0.4422
2,5,4,3,2,0.47941
2,5,4,3,2,0.40678
2,5,4,3,2,0.51233
2,5,4,3,2,0.42151
2,5,4,3,2,0.52273
2,5,7,1,1,0.31171
2,5,7,1,1,0.70694
2,5,7,1,1,0.28957
2,5,7,1,1,0.71451
2,5,7,1,1,0.6087
2,5,7,1,1,0.4569
2,5,7,1,1,0.32622
2,5,7,1,1,0.68039
2,5,7,1,1,0.28683
2,5,7,1,1,0.7117
2,5,7,1,1,0.25901
2,5,7,1,1,0.69454
2,5,7,1,1,0.25418
2,5,7,1,1,0.65622
2,5,7,1,1,0.25561
2,5,7,1,1,0.72799
2,5,7,1,1,0.25574
2,5,7,1,1,0.64497
2,5,7,1,1,0.29119
2,5,7,1,1,0.68599
2,5,7,1,1,0.27303
2,5,7,1,1,0.62045
2,5,7,1,1,0.27743
2,5,7,1,1,0.65097
2,5,7,1,1,0.26429
2,5,7,1,1,0.66256
2,5,7,1,1,0.30315
2,5,7,1,1,0.72509
2,5,7,1,1,0.32863
2,5,7,1,1,0.62412
2,5,7,1,1,0.24124
2,5,7,1,1,0.63235
2,5,7,1,1,0.24916
2,5,7,1,1,0.64719
2,5,7,1,1,0.28845
2,5,7,1,1,0.68
2,5,7,1,1,0.50847
2,5,7,1,1,0.32653
2,5,7,1,1,0.24135
2,5,7,1,1,0.64054
2,5,7,1,1,0.24849
2,5,7,1,1,0.70008
2,5,7,1,1,0.29513
2,5,7,1,1,0.62918
2,5,7,1,1,0.29037
2,5,7,1,1,0.63905
2,5,7,1,1,0.25729
2,5,7,1,1,0.63561
2,5,7,1,1,0.30044
2,5,7,1,1,0.63971
2,5,7,1,1,0.31598
2,5,7,1,1,0.62519
2,5,7,1,1,0.29187
2,5,7,1,1,0.6095
2,5,7,1,1,0.24764
2,5,7,1,1,0.24565
2,5,7,1,1,0.69868
2,5,7,1,1,0.30864
2,5,7,1,1,0.62735
2,5,7,1,1,0.31538
2,5,7,1,1,0.67239
2,5,7,1,1,0.25681
2,5,7,1,1,0.68776
2,5,7,1,1,0.2802
2,5,7,1,1,0.68459
2,5,7,1,1,0.26603
2,5,7,1,1,0.64538
2,5,7,1,1,0.33312
2,5,7,1,1,0.66667
2,5,7,1,1,0.29498
2,5,7,1,1,0.72067
2,5,7,1,1,0.28552
2,5,7,1,1,0.7031
2,5,7,1,1,0.27657
2,5,7,1,1,0.62594
2,5,7,1,1,0.26814
2,5,7,1,1,0.71871
2,5,7,1,1,0.30673
2,5,7,1,1,0.60013
2,5,7,1,1,0.27137
2,5,7,1,1,0.66278
2,5,7,1,1,0.28123
2,5,7,1,1,0.68654
2,5,7,1,1,0.2609
2,5,7,1,1,0.70865
2,5,7,1,1,0.24125
2,5,7,1,1,0.66866
2,5,7,1,1,0.23801
2,5,7,1,1,0.70062
2,5,7,1,1,0.24072
2,5,7,1,1,0.67368
2,5,7,1,1,0.25089
2,5,7,1,1,0.67317
2,5,7,1,1,0.23013
2,5,7,1,1,0.65807
2,5,7,1,1,0.24218
2,5,7,1,1,0.738
2,5,7,1,1,0.231
2,5,7,1,1,0.66582
2,5,7,1,1,0.21679
2,5,7,1,1,0.29803
2,5,7,1,1,0.70504
2,5,7,1,1,0.27365
2,5,7,1,1,0.7008
2,5,7,1,1,0.34406
2,5,7,1,1,0.70588
2,5,7,1,1,0.34086
2,5,7,1,1,0.65799
2,5,7,1,1,0.29783
2,5,7,1,1,0.67649
2,5,7,1,1,0.28717
2,5,7,1,1,0.69172
2,5,7,1,1,0.25316
2,5,7,1,1,0.69766
2,5,7,1,1,0.29875
2,5,7,1,1,0.69536
2,5,7,1,1,0.23927
2,5,7,1,1,0.64286
2,5,7,1,1,0.23752
2,5,7,1,1,0.64722
2,5,7,1,1,0.25079
2,5,7,1,1,0.74786
2,5,7,1,1,0.26411
2,5,7,1,1,0.69487
2,5,7,1,1,0.27162
2,5,7,1,1,0.62436
2,5,7,1,1,0.27179
2,5,7,1,1,0.60717
2,5,7,1,1,0.27205
2,5,7,1,1,0.6949
2,5,7,1,1,0.29812
2,5,7,1,1,0.74265
2,5,7,1,1,0.27002
2,5,7,1,1,0.67303
2,5,7,1,1,0.30039
2,5,7,1,1,0.70633
2,5,7,1,1,0.30282
2,5,7,1,1,0.69502
2,5,7,1,1,0.35208
2,5,7,1,1,0.66033
2,5,7,1,1,0.30193
2,5,7,1,1,0.68144
2,5,7,1,1,0.32646
2,5,7,1,1,0.64675
2,5,7,1,1,0.30275
2,5,7,1,1,0.31171
2,5,7,1,1,0.70694
2,5,7,1,1,0.28957
2,5,7,1,1,0.71451
2,5,7,1,1,0.6087
2,5,7,1,1,0.4569
2,5,7,1,1,0.32622
2,5,7,1,1,0.68039
2,5,7,1,1,0.28683
2,5,7,1,1,0.7117
2,5,7,1,1,0.25901
2,5,7,1,1,0.69454
2,5,7,1,1,0.25418
2,5,7,1,1,0.65622
2,5,7,1,1,0.25561
2,5,7,1,1,0.72799
2,5,7,1,1,0.25574
2,5,7,1,1,0.64497
2,5,7,1,1,0.29119
2,5,7,1,1,0.68599
2,5,7,1,1,0.27303
2,5,7,1,1,0.62045
2,5,7,1,1,0.27743
2,5,7,1,1,0.65097
2,5,7,1,1,0.26429
2,5,7,1,1,0.66256
2,5,7,1,1,0.30315
2,5,7,1,1,0.72509
2,5,7,1,1,0.32863
2,5,7,1,1,0.62412
2,5,7,1,1,0.24124
2,5,7,1,1,0.63235
2,5,7,1,1,0.24916
2,5,7,1,1,0.64719
2,5,7,1,1,0.28845
2,5,7,1,1,0.68
2,5,7,1,1,0.50847
2,5,7,1,1,0.32653
2,5,7,1,1,0.24135
2,5,7,1,1,0.64054
2,5,7,1,1,0.24849
2,5,7,1,1,0.70008
2,5,7,1,1,0.29513
2,5,7,1,1,0.62918
2,5,7,1,1,0.29037
2,5,7,1,1,0.63905
2,5,7,1,1,0.25729
2,5,7,1,1,0.63561
2,5,7,1,1,0.30044
2,5,7,1,1,0.63971
2,5,7,1,1,0.31598
2,5,7,1,1,0.62519
2,5,7,1,1,0.29187
2,5,7,1,1,0.6095
2,5,7,1,1,0.24764
2,5,7,1,1,0.24565
2,5,7,1,1,0.69868
2,5,7,1,1,0.30864
2,5,7,1,1,0.62735
2,5,7,1,1,0.31538
2,5,7,1,1,0.67239
2,5,7,1,1,0.25681
2,5,7,1,1,0.68776
2,5,7,1,1,0.2802
2,5,7,1,1,0.68459
2,5,7,1,1,0.26603
2,5,7,1,1,0.64538
2,5,7,1,1,0.33312
2,5,7,1,1,0.66667
2,5,7,1,1,0.29498
2,5,7,1,1,0.72067
2,5,7,1,1,0.28552
2,5,7,1,1,0.7031
2,5,7,1,1,0.27657
2,5,7,1,1,0.62594
2,5,7,1,1,0.26814
2,5,7,1,1,0.71871
2,5,7,1,1,0.30673
2,5,7,1,1,0.60013
2,5,7,1,1,0.27137
2,5,7,1,1,0.66278
2,5,7,1,1,0.28123
2,5,7,1,1,0.68654
2,5,7,1,1,0.2609
2,5,7,1,1,0.70865
2,5,7,1,1,0.24125
2,5,7,1,1,0.66866
2,5,7,1,1,0.23801
2,5,7,1,1,0.70062
2,5,7,1,1,0.24072
2,5,7,1,1,0.67368
2,5,7,1,1,0.25089
2,5,7,1,1,0.67317
2,5,7,1,1,0.23013
2,5,7,1,1,0.65807
2,5,7,1,1,0.24218
2,5,7,1,1,0.738
2,5,7,1,1,0.231
2,5,7,1,1,0.66582
2,5,7,1,1,0.21679
2,5,7,1,1,0.29803
2,5,7,1,1,0.70504
2,5,7,1,1,0.27365
2,5,7,1,1,0.7008
2,5,7,1,1,0.34406
2,5,7,1,1,0.70588
2,5,7,1,1,0.34086
2,5,7,1,1,0.65799
2,5,7,1,1,0.29783
2,5,7,1,1,0.67649
2,5,7,1,1,0.28717
2,5,7,1,1,0.69172
2,5,7,1,1,0.25316
2,5,7,1,1,0.69766
2,5,7,1,1,0.29875
2,5,7,1,1,0.69536
2,5,7,1,1,0.23927
2,5,7,1,1,0.64286
2,5,7,1,1,0.23752
2,5,7,1,1,0.64722
2,5,7,1,1,0.25079
2,5,7,1,1,0.74786
2,5,7,1,1,0.26411
2,5,7,1,1,0.69487
2,5,7,1,1,0.27162
2,5,7,1,1,0.62436
2,5,7,1,1,0.27179
2,5,7,1,1,0.60717
2,5,7,1,1,0.27205
2,5,7,1,1,0.6949
2,5,7,1,1,0.29812
2,5,7,1,1,0.74265
2,5,7,1,1,0.27002
2,5,7,1,1,0.67303
2,5,7,1,1,0.30039
2,5,7,1,1,0.70633
2,5,7,1,1,0.30282
2,5,7,1,1,0.69502
2,5,7,1,1,0.35208
2,5,7,1,1,0.66033
2,5,7,1,1,0.30193
2,5,7,1,1,0.68144
2,5,7,1,1,0.32646
2,5,7,1,1,0.64675
2,5,7,1,1,0.30275
2,5,7,1,2,0.5228
2,5,7,1,2,0.50674
2,5,7,1,2,0.48244
2,5,7,1,2,0.37317
2,5,7,1,2,0.56764
2,5,7,1,2,0.4569
2,5,7,1,2,0.51437
2,5,7,1,2,0.4488
2,5,7,1,2,0.45758
2,5,7,1,2,0.4695
2,5,7,1,2,0.49709
2,5,7,1,2,0.46746
2,5,7,1,2,0.51987
2,5,7,1,2,0.5228
2,5,7,1,2,0.48052
2,5,7,1,2,0.44598
2,5,7,1,2,0.45217
2,5,7,1,2,0.47761
2,5,7,1,2,0.53642
2,5,7,1,2,0.53056
2,5,7,1,2,0.47074
2,5,7,1,2,0.43869
2,5,7,1,2,0.5462
2,5,7,1,2,0.43103
2,5,7,1,2,0.54693
2,5,7,1,2,0.49865
2,5,7,1,2,0.47126
2,5,7,1,2,0.4887
2,5,7,1,2,0.47139
2,5,7,1,2,0.4519
2,5,7,1,2,0.48182
2,5,7,1,2,0.52676
2,5,7,1,2,0.4893
2,5,7,1,2,0.54394
2,5,7,1,2,0.50769
2,5,7,1,2,0.52235
2,5,7,1,2,0.55049
